x_k,x_dot_k,theta_k,theta_dot_k,x_k-1,x_dot_k-1,theta_k-1,theta_dot_k-1,u_k-1,x_k-2,x_dot_k-2,theta_k-2,theta_dot_k-2,u_k-2,x_k-3,x_dot_k-3,theta_k-3,theta_dot_k-3,u_k-3,x_k-4,x_dot_k-4,theta_k-4,theta_dot_k-4,u_k-4,x_k-5,x_dot_k-5,theta_k-5,theta_dot_k-5,u_k-5
2.5649,10.8914,-0.043417,0.14263,2.456,10.4312,-0.044844,0.15404,0.10187,2.3517,10.4312,-0.046384,0.15975,0.10187,2.2474,9.971,-0.047982,0.17116,0.10187,2.1477,9.8176,-0.049693,0.18257,0.10187,2.0495,9.3574,-0.051519,0.19398,0.10187
2.6738,10.8914,-0.042105,0.13122,2.5649,10.8914,-0.043417,0.14263,0.10187,2.456,10.4312,-0.044844,0.15404,0.10187,2.3517,10.4312,-0.046384,0.15975,0.10187,2.2474,9.971,-0.047982,0.17116,0.10187,2.1477,9.8176,-0.049693,0.18257,0.10187
2.7843,11.0448,-0.040736,0.13693,2.6738,10.8914,-0.042105,0.13122,0.10187,2.5649,10.8914,-0.043417,0.14263,0.10187,2.456,10.4312,-0.044844,0.15404,0.10187,2.3517,10.4312,-0.046384,0.15975,0.10187,2.2474,9.971,-0.047982,0.17116,0.10187
2.8978,11.3516,-0.039424,0.13122,2.7843,11.0448,-0.040736,0.13693,0.10187,2.6738,10.8914,-0.042105,0.13122,0.10187,2.5649,10.8914,-0.043417,0.14263,0.10187,2.456,10.4312,-0.044844,0.15404,0.10187,2.3517,10.4312,-0.046384,0.15975,0.10187
3.0098,11.1982,-0.038111,0.13122,2.8978,11.3516,-0.039424,0.13122,0.10187,2.7843,11.0448,-0.040736,0.13693,0.10187,2.6738,10.8914,-0.042105,0.13122,0.10187,2.5649,10.8914,-0.043417,0.14263,0.10187,2.456,10.4312,-0.044844,0.15404,0.10187
3.1233,11.3516,-0.036742,0.13693,3.0098,11.1982,-0.038111,0.13122,0.10187,2.8978,11.3516,-0.039424,0.13122,0.10187,2.7843,11.0448,-0.040736,0.13693,0.10187,2.6738,10.8914,-0.042105,0.13122,0.10187,2.5649,10.8914,-0.043417,0.14263,0.10187
-3.0479,11.1982,-0.035259,0.14834,3.1233,11.3516,-0.036742,0.13693,0.10187,3.0098,11.1982,-0.038111,0.13122,0.10187,2.8978,11.3516,-0.039424,0.13122,0.10187,2.7843,11.0448,-0.040736,0.13693,0.10187,2.6738,10.8914,-0.042105,0.13122,0.10187
-2.9359,11.1982,-0.033604,0.16545,-3.0479,11.1982,-0.035259,0.14834,0.10187,3.1233,11.3516,-0.036742,0.13693,0.10187,3.0098,11.1982,-0.038111,0.13122,0.10187,2.8978,11.3516,-0.039424,0.13122,0.10187,2.7843,11.0448,-0.040736,0.13693,0.10187
-2.8255,11.0448,-0.031836,0.17686,-2.9359,11.1982,-0.033604,0.16545,0.10187,-3.0479,11.1982,-0.035259,0.14834,0.10187,3.1233,11.3516,-0.036742,0.13693,0.10187,3.0098,11.1982,-0.038111,0.13122,0.10187,2.8978,11.3516,-0.039424,0.13122,0.10187
-2.7166,10.8914,-0.029839,0.19969,-2.8255,11.0448,-0.031836,0.17686,0.10187,-2.9359,11.1982,-0.033604,0.16545,0.10187,-3.0479,11.1982,-0.035259,0.14834,0.10187,3.1233,11.3516,-0.036742,0.13693,0.10187,3.0098,11.1982,-0.038111,0.13122,0.10187
-2.6092,10.738,-0.027671,0.2168,-2.7166,10.8914,-0.029839,0.19969,0.10187,-2.8255,11.0448,-0.031836,0.17686,0.10187,-2.9359,11.1982,-0.033604,0.16545,0.10187,-3.0479,11.1982,-0.035259,0.14834,0.10187,3.1233,11.3516,-0.036742,0.13693,0.10187
-2.5049,10.4312,-0.025217,0.24533,-2.6092,10.738,-0.027671,0.2168,0.10187,-2.7166,10.8914,-0.029839,0.19969,0.10187,-2.8255,11.0448,-0.031836,0.17686,0.10187,-2.9359,11.1982,-0.033604,0.16545,0.10187,-3.0479,11.1982,-0.035259,0.14834,0.10187
-2.4036,10.1244,-0.022593,0.26244,-2.5049,10.4312,-0.025217,0.24533,0.10187,-2.6092,10.738,-0.027671,0.2168,0.10187,-2.7166,10.8914,-0.029839,0.19969,0.10187,-2.8255,11.0448,-0.031836,0.17686,0.10187,-2.9359,11.1982,-0.033604,0.16545,0.10187
-2.3039,9.971,-0.019626,0.29668,-2.4036,10.1244,-0.022593,0.26244,0.10187,-2.5049,10.4312,-0.025217,0.24533,0.10187,-2.6092,10.738,-0.027671,0.2168,0.10187,-2.7166,10.8914,-0.029839,0.19969,0.10187,-2.8255,11.0448,-0.031836,0.17686,0.10187
-2.2088,9.5108,-0.016488,0.31379,-2.3039,9.971,-0.019626,0.29668,0.10187,-2.4036,10.1244,-0.022593,0.26244,0.10187,-2.5049,10.4312,-0.025217,0.24533,0.10187,-2.6092,10.738,-0.027671,0.2168,0.10187,-2.7166,10.8914,-0.029839,0.19969,0.10187
-2.1152,9.3574,-0.013065,0.34232,-2.2088,9.5108,-0.016488,0.31379,0.10187,-2.3039,9.971,-0.019626,0.29668,0.10187,-2.4036,10.1244,-0.022593,0.26244,0.10187,-2.5049,10.4312,-0.025217,0.24533,0.10187,-2.6092,10.738,-0.027671,0.2168,0.10187
-2.0263,8.8972,-0.0094137,0.36514,-2.1152,9.3574,-0.013065,0.34232,0.10187,-2.2088,9.5108,-0.016488,0.31379,0.10187,-2.3039,9.971,-0.019626,0.29668,0.10187,-2.4036,10.1244,-0.022593,0.26244,0.10187,-2.5049,10.4312,-0.025217,0.24533,0.10187
-1.9388,8.7438,-0.0055912,0.38226,-2.0263,8.8972,-0.0094137,0.36514,0.10187,-2.1152,9.3574,-0.013065,0.34232,0.10187,-2.2088,9.5108,-0.016488,0.31379,0.10187,-2.3039,9.971,-0.019626,0.29668,0.10187,-2.4036,10.1244,-0.022593,0.26244,0.10187
-1.856,8.2836,-0.0014834,0.41078,-1.9388,8.7438,-0.0055912,0.38226,0.10187,-2.0263,8.8972,-0.0094137,0.36514,0.10187,-2.1152,9.3574,-0.013065,0.34232,0.10187,-2.2088,9.5108,-0.016488,0.31379,0.10187,-2.3039,9.971,-0.019626,0.29668,0.10187
-1.7762,7.9768,0.0027385,0.42219,-1.856,8.2836,-0.0014834,0.41078,0.10187,-1.9388,8.7438,-0.0055912,0.38226,0.10187,-2.0263,8.8972,-0.0094137,0.36514,0.10187,-2.1152,9.3574,-0.013065,0.34232,0.10187,-2.2088,9.5108,-0.016488,0.31379,0.10187
-1.6995,7.67,0.0071887,0.44501,-1.7762,7.9768,0.0027385,0.42219,0.10187,-1.856,8.2836,-0.0014834,0.41078,0.10187,-1.9388,8.7438,-0.0055912,0.38226,0.10187,-2.0263,8.8972,-0.0094137,0.36514,0.10187,-2.1152,9.3574,-0.013065,0.34232,0.10187
-1.6274,7.2098,0.01181,0.46213,-1.6995,7.67,0.0071887,0.44501,0.10187,-1.7762,7.9768,0.0027385,0.42219,0.10187,-1.856,8.2836,-0.0014834,0.41078,0.10187,-1.9388,8.7438,-0.0055912,0.38226,0.10187,-2.0263,8.8972,-0.0094137,0.36514,0.10187
-1.5569,7.0564,0.016545,0.47354,-1.6274,7.2098,0.01181,0.46213,0.10187,-1.6995,7.67,0.0071887,0.44501,0.10187,-1.7762,7.9768,0.0027385,0.42219,0.10187,-1.856,8.2836,-0.0014834,0.41078,0.10187,-1.9388,8.7438,-0.0055912,0.38226,0.10187
-1.4909,6.5962,0.021452,0.49066,-1.5569,7.0564,0.016545,0.47354,0.10187,-1.6274,7.2098,0.01181,0.46213,0.10187,-1.6995,7.67,0.0071887,0.44501,0.10187,-1.7762,7.9768,0.0027385,0.42219,0.10187,-1.856,8.2836,-0.0014834,0.41078,0.10187
-1.4265,6.4428,0.026473,0.50207,-1.4909,6.5962,0.021452,0.49066,0.10187,-1.5569,7.0564,0.016545,0.47354,0.10187,-1.6274,7.2098,0.01181,0.46213,0.10187,-1.6995,7.67,0.0071887,0.44501,0.10187,-1.7762,7.9768,0.0027385,0.42219,0.10187
-1.3666,5.9826,0.03155,0.50777,-1.4265,6.4428,0.026473,0.50207,0.10187,-1.4909,6.5962,0.021452,0.49066,0.10187,-1.5569,7.0564,0.016545,0.47354,0.10187,-1.6274,7.2098,0.01181,0.46213,0.10187,-1.6995,7.67,0.0071887,0.44501,0.10187
-1.3099,5.6758,0.036742,0.51918,-1.3666,5.9826,0.03155,0.50777,0.071881,-1.4265,6.4428,0.026473,0.50207,0.10187,-1.4909,6.5962,0.021452,0.49066,0.10187,-1.5569,7.0564,0.016545,0.47354,0.10187,-1.6274,7.2098,0.01181,0.46213,0.10187
-1.2562,5.369,0.041991,0.52489,-1.3099,5.6758,0.036742,0.51918,0.071881,-1.3666,5.9826,0.03155,0.50777,0.071881,-1.4265,6.4428,0.026473,0.50207,0.10187,-1.4909,6.5962,0.021452,0.49066,0.10187,-1.5569,7.0564,0.016545,0.47354,0.10187
-1.2056,5.0622,0.04724,0.52489,-1.2562,5.369,0.041991,0.52489,0.071881,-1.3099,5.6758,0.036742,0.51918,0.071881,-1.3666,5.9826,0.03155,0.50777,0.071881,-1.4265,6.4428,0.026473,0.50207,0.10187,-1.4909,6.5962,0.021452,0.49066,0.10187
-1.158,4.7554,0.052489,0.52489,-1.2056,5.0622,0.04724,0.52489,0.071881,-1.2562,5.369,0.041991,0.52489,0.071881,-1.3099,5.6758,0.036742,0.51918,0.071881,-1.3666,5.9826,0.03155,0.50777,0.071881,-1.4265,6.4428,0.026473,0.50207,0.10187
-1.112,4.602,0.057738,0.52489,-1.158,4.7554,0.052489,0.52489,0.071881,-1.2056,5.0622,0.04724,0.52489,0.071881,-1.2562,5.369,0.041991,0.52489,0.071881,-1.3099,5.6758,0.036742,0.51918,0.071881,-1.3666,5.9826,0.03155,0.50777,0.071881
-1.0706,4.1418,0.062987,0.52489,-1.112,4.602,0.057738,0.52489,0.071881,-1.158,4.7554,0.052489,0.52489,0.071881,-1.2056,5.0622,0.04724,0.52489,0.071881,-1.2562,5.369,0.041991,0.52489,0.071881,-1.3099,5.6758,0.036742,0.51918,0.071881
-1.0322,3.835,0.068235,0.52489,-1.0706,4.1418,0.062987,0.52489,0.071881,-1.112,4.602,0.057738,0.52489,0.071881,-1.158,4.7554,0.052489,0.52489,0.071881,-1.2056,5.0622,0.04724,0.52489,0.071881,-1.2562,5.369,0.041991,0.52489,0.071881
-0.99541,3.6816,0.073484,0.52489,-1.0322,3.835,0.068235,0.52489,0.071881,-1.0706,4.1418,0.062987,0.52489,0.071881,-1.112,4.602,0.057738,0.52489,0.071881,-1.158,4.7554,0.052489,0.52489,0.071881,-1.2056,5.0622,0.04724,0.52489,0.071881
-0.96166,3.3748,0.078676,0.51918,-0.99541,3.6816,0.073484,0.52489,0.071881,-1.0322,3.835,0.068235,0.52489,0.071881,-1.0706,4.1418,0.062987,0.52489,0.071881,-1.112,4.602,0.057738,0.52489,0.071881,-1.158,4.7554,0.052489,0.52489,0.071881
-0.93098,3.068,0.083868,0.51918,-0.96166,3.3748,0.078676,0.51918,0.071881,-0.99541,3.6816,0.073484,0.52489,0.071881,-1.0322,3.835,0.068235,0.52489,0.071881,-1.0706,4.1418,0.062987,0.52489,0.071881,-1.112,4.602,0.057738,0.52489,0.071881
-0.90337,2.7612,0.089003,0.51348,-0.93098,3.068,0.083868,0.51918,0.071881,-0.96166,3.3748,0.078676,0.51918,0.071881,-0.99541,3.6816,0.073484,0.52489,0.071881,-1.0322,3.835,0.068235,0.52489,0.071881,-1.0706,4.1418,0.062987,0.52489,0.071881
-0.87729,2.6078,0.094137,0.51348,-0.90337,2.7612,0.089003,0.51348,0.071881,-0.93098,3.068,0.083868,0.51918,0.071881,-0.96166,3.3748,0.078676,0.51918,0.071881,-0.99541,3.6816,0.073484,0.52489,0.071881,-1.0322,3.835,0.068235,0.52489,0.071881
-0.85428,2.301,0.099272,0.51348,-0.87729,2.6078,0.094137,0.51348,0.071881,-0.90337,2.7612,0.089003,0.51348,0.071881,-0.93098,3.068,0.083868,0.51918,0.071881,-0.96166,3.3748,0.078676,0.51918,0.071881,-0.99541,3.6816,0.073484,0.52489,0.071881
-0.83434,1.9942,0.10429,0.50207,-0.85428,2.301,0.099272,0.51348,0.071881,-0.87729,2.6078,0.094137,0.51348,0.071881,-0.90337,2.7612,0.089003,0.51348,0.071881,-0.93098,3.068,0.083868,0.51918,0.071881,-0.96166,3.3748,0.078676,0.51918,0.071881
-0.81593,1.8408,0.10931,0.50207,-0.83434,1.9942,0.10429,0.50207,0.071881,-0.85428,2.301,0.099272,0.51348,0.071881,-0.87729,2.6078,0.094137,0.51348,0.071881,-0.90337,2.7612,0.089003,0.51348,0.071881,-0.93098,3.068,0.083868,0.51918,0.071881
-0.80059,1.534,0.11428,0.49636,-0.81593,1.8408,0.10931,0.50207,0.071881,-0.83434,1.9942,0.10429,0.50207,0.071881,-0.85428,2.301,0.099272,0.51348,0.071881,-0.87729,2.6078,0.094137,0.51348,0.071881,-0.90337,2.7612,0.089003,0.51348,0.071881
-0.78832,1.2272,0.11924,0.49636,-0.80059,1.534,0.11428,0.49636,0.071881,-0.81593,1.8408,0.10931,0.50207,0.071881,-0.83434,1.9942,0.10429,0.50207,0.071881,-0.85428,2.301,0.099272,0.51348,0.071881,-0.87729,2.6078,0.094137,0.51348,0.071881
-0.77758,1.0738,0.12415,0.49066,-0.78832,1.2272,0.11924,0.49636,0.071881,-0.80059,1.534,0.11428,0.49636,0.071881,-0.81593,1.8408,0.10931,0.50207,0.071881,-0.83434,1.9942,0.10429,0.50207,0.071881,-0.85428,2.301,0.099272,0.51348,0.071881
-0.76838,0.9204,0.129,0.48495,-0.77758,1.0738,0.12415,0.49066,0.071881,-0.78832,1.2272,0.11924,0.49636,0.071881,-0.80059,1.534,0.11428,0.49636,0.071881,-0.81593,1.8408,0.10931,0.50207,0.071881,-0.83434,1.9942,0.10429,0.50207,0.071881
-0.76224,0.6136,0.13379,0.47925,-0.76838,0.9204,0.129,0.48495,0.071881,-0.77758,1.0738,0.12415,0.49066,0.071881,-0.78832,1.2272,0.11924,0.49636,0.071881,-0.80059,1.534,0.11428,0.49636,0.071881,-0.81593,1.8408,0.10931,0.50207,0.071881
-0.75917,0.3068,0.13852,0.47354,-0.76224,0.6136,0.13379,0.47925,0.071881,-0.76838,0.9204,0.129,0.48495,0.071881,-0.77758,1.0738,0.12415,0.49066,0.071881,-0.78832,1.2272,0.11924,0.49636,0.071881,-0.80059,1.534,0.11428,0.49636,0.071881
-0.75764,0.1534,0.14326,0.47354,-0.75917,0.3068,0.13852,0.47354,0.071881,-0.76224,0.6136,0.13379,0.47925,0.071881,-0.76838,0.9204,0.129,0.48495,0.071881,-0.77758,1.0738,0.12415,0.49066,0.071881,-0.78832,1.2272,0.11924,0.49636,0.071881
-0.75917,-0.1534,0.14777,0.45072,-0.75764,0.1534,0.14326,0.47354,-0.13496,-0.75917,0.3068,0.13852,0.47354,0.071881,-0.76224,0.6136,0.13379,0.47925,0.071881,-0.76838,0.9204,0.129,0.48495,0.071881,-0.77758,1.0738,0.12415,0.49066,0.071881
-0.76377,-0.4602,0.15176,0.39937,-0.75917,-0.1534,0.14777,0.45072,-0.13496,-0.75764,0.1534,0.14326,0.47354,-0.13496,-0.75917,0.3068,0.13852,0.47354,0.071881,-0.76224,0.6136,0.13379,0.47925,0.071881,-0.76838,0.9204,0.129,0.48495,0.071881
-0.77144,-0.767,0.15541,0.36514,-0.76377,-0.4602,0.15176,0.39937,-0.13496,-0.75917,-0.1534,0.14777,0.45072,-0.13496,-0.75764,0.1534,0.14326,0.47354,-0.13496,-0.75917,0.3068,0.13852,0.47354,0.071881,-0.76224,0.6136,0.13379,0.47925,0.071881
-0.78372,-1.2272,0.15855,0.31379,-0.77144,-0.767,0.15541,0.36514,-0.13496,-0.76377,-0.4602,0.15176,0.39937,-0.13496,-0.75917,-0.1534,0.14777,0.45072,-0.13496,-0.75764,0.1534,0.14326,0.47354,-0.13496,-0.75917,0.3068,0.13852,0.47354,0.071881
-0.79752,-1.3806,0.16129,0.27385,-0.78372,-1.2272,0.15855,0.31379,-0.13496,-0.77144,-0.767,0.15541,0.36514,-0.13496,-0.76377,-0.4602,0.15176,0.39937,-0.13496,-0.75917,-0.1534,0.14777,0.45072,-0.13496,-0.75764,0.1534,0.14326,0.47354,-0.13496
-0.81593,-1.8408,0.16357,0.22821,-0.79752,-1.3806,0.16129,0.27385,-0.13496,-0.78372,-1.2272,0.15855,0.31379,-0.13496,-0.77144,-0.767,0.15541,0.36514,-0.13496,-0.76377,-0.4602,0.15176,0.39937,-0.13496,-0.75917,-0.1534,0.14777,0.45072,-0.13496
-0.83741,-2.1476,0.16551,0.19398,-0.81593,-1.8408,0.16357,0.22821,-0.13496,-0.79752,-1.3806,0.16129,0.27385,-0.13496,-0.78372,-1.2272,0.15855,0.31379,-0.13496,-0.77144,-0.767,0.15541,0.36514,-0.13496,-0.76377,-0.4602,0.15176,0.39937,-0.13496
-0.86042,-2.301,0.16699,0.14834,-0.83741,-2.1476,0.16551,0.19398,-0.13496,-0.81593,-1.8408,0.16357,0.22821,-0.13496,-0.79752,-1.3806,0.16129,0.27385,-0.13496,-0.78372,-1.2272,0.15855,0.31379,-0.13496,-0.77144,-0.767,0.15541,0.36514,-0.13496
-0.88803,-2.7612,0.16814,0.11411,-0.86042,-2.301,0.16699,0.14834,-0.13496,-0.83741,-2.1476,0.16551,0.19398,-0.13496,-0.81593,-1.8408,0.16357,0.22821,-0.13496,-0.79752,-1.3806,0.16129,0.27385,-0.13496,-0.78372,-1.2272,0.15855,0.31379,-0.13496
-0.91871,-3.068,0.16888,0.074169,-0.88803,-2.7612,0.16814,0.11411,-0.13496,-0.86042,-2.301,0.16699,0.14834,-0.13496,-0.83741,-2.1476,0.16551,0.19398,-0.13496,-0.81593,-1.8408,0.16357,0.22821,-0.13496,-0.79752,-1.3806,0.16129,0.27385,-0.13496
-0.95399,-3.5282,0.16928,0.039937,-0.91871,-3.068,0.16888,0.074169,-0.13496,-0.88803,-2.7612,0.16814,0.11411,-0.13496,-0.86042,-2.301,0.16699,0.14834,-0.13496,-0.83741,-2.1476,0.16551,0.19398,-0.13496,-0.81593,-1.8408,0.16357,0.22821,-0.13496
-0.99081,-3.6816,0.16928,0,-0.95399,-3.5282,0.16928,0.039937,-0.13496,-0.91871,-3.068,0.16888,0.074169,-0.13496,-0.88803,-2.7612,0.16814,0.11411,-0.13496,-0.86042,-2.301,0.16699,0.14834,-0.13496,-0.83741,-2.1476,0.16551,0.19398,-0.13496
-1.0322,-4.1418,0.16899,-0.028527,-0.99081,-3.6816,0.16928,0,-0.13496,-0.95399,-3.5282,0.16928,0.039937,-0.13496,-0.91871,-3.068,0.16888,0.074169,-0.13496,-0.88803,-2.7612,0.16814,0.11411,-0.13496,-0.86042,-2.301,0.16699,0.14834,-0.13496
-1.0752,-4.2952,0.16842,-0.057053,-1.0322,-4.1418,0.16899,-0.028527,-0.13496,-0.99081,-3.6816,0.16928,0,-0.13496,-0.95399,-3.5282,0.16928,0.039937,-0.13496,-0.91871,-3.068,0.16888,0.074169,-0.13496,-0.88803,-2.7612,0.16814,0.11411,-0.13496
-1.1227,-4.7554,0.16768,-0.074169,-1.0752,-4.2952,0.16842,-0.057053,-0.13496,-1.0322,-4.1418,0.16899,-0.028527,-0.13496,-0.99081,-3.6816,0.16928,0,-0.13496,-0.95399,-3.5282,0.16928,0.039937,-0.13496,-0.91871,-3.068,0.16888,0.074169,-0.13496
-1.1718,-4.9088,0.16677,-0.091285,-1.1227,-4.7554,0.16768,-0.074169,-0.13496,-1.0752,-4.2952,0.16842,-0.057053,-0.13496,-1.0322,-4.1418,0.16899,-0.028527,-0.13496,-0.99081,-3.6816,0.16928,0,-0.13496,-0.95399,-3.5282,0.16928,0.039937,-0.13496
-1.2255,-5.369,0.16574,-0.1027,-1.1718,-4.9088,0.16677,-0.091285,-0.13496,-1.1227,-4.7554,0.16768,-0.074169,-0.13496,-1.0752,-4.2952,0.16842,-0.057053,-0.13496,-1.0322,-4.1418,0.16899,-0.028527,-0.13496,-0.99081,-3.6816,0.16928,0,-0.13496
-1.2807,-5.5224,0.1646,-0.11411,-1.2255,-5.369,0.16574,-0.1027,-0.13496,-1.1718,-4.9088,0.16677,-0.091285,-0.13496,-1.1227,-4.7554,0.16768,-0.074169,-0.13496,-1.0752,-4.2952,0.16842,-0.057053,-0.13496,-1.0322,-4.1418,0.16899,-0.028527,-0.13496
-1.3406,-5.9826,0.16334,-0.12552,-1.2807,-5.5224,0.1646,-0.11411,-0.13496,-1.2255,-5.369,0.16574,-0.1027,-0.13496,-1.1718,-4.9088,0.16677,-0.091285,-0.13496,-1.1227,-4.7554,0.16768,-0.074169,-0.13496,-1.0752,-4.2952,0.16842,-0.057053,-0.13496
-1.4035,-6.2894,0.16197,-0.13693,-1.3406,-5.9826,0.16334,-0.12552,-0.13496,-1.2807,-5.5224,0.1646,-0.11411,-0.13496,-1.2255,-5.369,0.16574,-0.1027,-0.13496,-1.1718,-4.9088,0.16677,-0.091285,-0.13496,-1.1227,-4.7554,0.16768,-0.074169,-0.13496
-1.4694,-6.5962,0.16049,-0.14834,-1.4035,-6.2894,0.16197,-0.13693,-0.13496,-1.3406,-5.9826,0.16334,-0.12552,-0.13496,-1.2807,-5.5224,0.1646,-0.11411,-0.13496,-1.2255,-5.369,0.16574,-0.1027,-0.13496,-1.1718,-4.9088,0.16677,-0.091285,-0.13496
-1.5384,-6.903,0.15895,-0.15404,-1.4694,-6.5962,0.16049,-0.14834,-0.13496,-1.4035,-6.2894,0.16197,-0.13693,-0.13496,-1.3406,-5.9826,0.16334,-0.12552,-0.13496,-1.2807,-5.5224,0.1646,-0.11411,-0.13496,-1.2255,-5.369,0.16574,-0.1027,-0.13496
-1.6105,-7.2098,0.15735,-0.15975,-1.5384,-6.903,0.15895,-0.15404,-0.13496,-1.4694,-6.5962,0.16049,-0.14834,-0.13496,-1.4035,-6.2894,0.16197,-0.13693,-0.13496,-1.3406,-5.9826,0.16334,-0.12552,-0.13496,-1.2807,-5.5224,0.1646,-0.11411,-0.13496
-1.6857,-7.5166,0.15575,-0.15975,-1.6105,-7.2098,0.15735,-0.15975,-0.13496,-1.5384,-6.903,0.15895,-0.15404,-0.13496,-1.4694,-6.5962,0.16049,-0.14834,-0.13496,-1.4035,-6.2894,0.16197,-0.13693,-0.13496,-1.3406,-5.9826,0.16334,-0.12552,-0.13496
-1.7639,-7.8234,0.15404,-0.17116,-1.6857,-7.5166,0.15575,-0.15975,-0.13496,-1.6105,-7.2098,0.15735,-0.15975,-0.13496,-1.5384,-6.903,0.15895,-0.15404,-0.13496,-1.4694,-6.5962,0.16049,-0.14834,-0.13496,-1.4035,-6.2894,0.16197,-0.13693,-0.13496
-1.8452,-8.1302,0.15239,-0.16545,-1.7639,-7.8234,0.15404,-0.17116,-0.13496,-1.6857,-7.5166,0.15575,-0.15975,-0.13496,-1.6105,-7.2098,0.15735,-0.15975,-0.13496,-1.5384,-6.903,0.15895,-0.15404,-0.13496,-1.4694,-6.5962,0.16049,-0.14834,-0.13496
-1.9296,-8.437,0.15068,-0.17116,-1.8452,-8.1302,0.15239,-0.16545,-0.13496,-1.7639,-7.8234,0.15404,-0.17116,-0.13496,-1.6857,-7.5166,0.15575,-0.15975,-0.13496,-1.6105,-7.2098,0.15735,-0.15975,-0.13496,-1.5384,-6.903,0.15895,-0.15404,-0.13496
-2.0171,-8.7438,0.14902,-0.16545,-1.9296,-8.437,0.15068,-0.17116,-0.13496,-1.8452,-8.1302,0.15239,-0.16545,-0.13496,-1.7639,-7.8234,0.15404,-0.17116,-0.13496,-1.6857,-7.5166,0.15575,-0.15975,-0.13496,-1.6105,-7.2098,0.15735,-0.15975,-0.13496
-2.1076,-9.0506,0.14737,-0.16545,-2.0171,-8.7438,0.14902,-0.16545,-0.13496,-1.9296,-8.437,0.15068,-0.17116,-0.13496,-1.8452,-8.1302,0.15239,-0.16545,-0.13496,-1.7639,-7.8234,0.15404,-0.17116,-0.13496,-1.6857,-7.5166,0.15575,-0.15975,-0.13496
-2.2011,-9.3574,0.14571,-0.16545,-2.1076,-9.0506,0.14737,-0.16545,-0.13496,-2.0171,-8.7438,0.14902,-0.16545,-0.13496,-1.9296,-8.437,0.15068,-0.17116,-0.13496,-1.8452,-8.1302,0.15239,-0.16545,-0.13496,-1.7639,-7.8234,0.15404,-0.17116,-0.13496
-2.2962,-9.5108,0.14412,-0.15975,-2.2011,-9.3574,0.14571,-0.16545,-0.13496,-2.1076,-9.0506,0.14737,-0.16545,-0.13496,-2.0171,-8.7438,0.14902,-0.16545,-0.13496,-1.9296,-8.437,0.15068,-0.17116,-0.13496,-1.8452,-8.1302,0.15239,-0.16545,-0.13496
-2.3944,-9.8176,0.14246,-0.16545,-2.2962,-9.5108,0.14412,-0.15975,-0.13496,-2.2011,-9.3574,0.14571,-0.16545,-0.13496,-2.1076,-9.0506,0.14737,-0.16545,-0.13496,-2.0171,-8.7438,0.14902,-0.16545,-0.13496,-1.9296,-8.437,0.15068,-0.17116,-0.13496
-2.4941,-9.971,0.14086,-0.15975,-2.3944,-9.8176,0.14246,-0.16545,-0.13496,-2.2962,-9.5108,0.14412,-0.15975,-0.13496,-2.2011,-9.3574,0.14571,-0.16545,-0.13496,-2.1076,-9.0506,0.14737,-0.16545,-0.13496,-2.0171,-8.7438,0.14902,-0.16545,-0.13496
-2.5969,-10.2778,0.13927,-0.15975,-2.4941,-9.971,0.14086,-0.15975,-0.13496,-2.3944,-9.8176,0.14246,-0.16545,-0.13496,-2.2962,-9.5108,0.14412,-0.15975,-0.13496,-2.2011,-9.3574,0.14571,-0.16545,-0.13496,-2.1076,-9.0506,0.14737,-0.16545,-0.13496
-2.6997,-10.2778,0.13767,-0.15975,-2.5969,-10.2778,0.13927,-0.15975,-0.13496,-2.4941,-9.971,0.14086,-0.15975,-0.13496,-2.3944,-9.8176,0.14246,-0.16545,-0.13496,-2.2962,-9.5108,0.14412,-0.15975,-0.13496,-2.2011,-9.3574,0.14571,-0.16545,-0.13496
-2.8055,-10.5846,0.13601,-0.16545,-2.6997,-10.2778,0.13767,-0.15975,-0.13496,-2.5969,-10.2778,0.13927,-0.15975,-0.13496,-2.4941,-9.971,0.14086,-0.15975,-0.13496,-2.3944,-9.8176,0.14246,-0.16545,-0.13496,-2.2962,-9.5108,0.14412,-0.15975,-0.13496
-2.9114,-10.5846,0.1343,-0.17116,-2.8055,-10.5846,0.13601,-0.16545,-0.13496,-2.6997,-10.2778,0.13767,-0.15975,-0.13496,-2.5969,-10.2778,0.13927,-0.15975,-0.13496,-2.4941,-9.971,0.14086,-0.15975,-0.13496,-2.3944,-9.8176,0.14246,-0.16545,-0.13496
-3.0172,-10.5846,0.13265,-0.16545,-2.9114,-10.5846,0.1343,-0.17116,-0.00065438,-2.8055,-10.5846,0.13601,-0.16545,-0.13496,-2.6997,-10.2778,0.13767,-0.15975,-0.13496,-2.5969,-10.2778,0.13927,-0.15975,-0.13496,-2.4941,-9.971,0.14086,-0.15975,-0.13496
-3.1246,-10.738,0.13111,-0.15404,-3.0172,-10.5846,0.13265,-0.16545,-0.00065438,-2.9114,-10.5846,0.1343,-0.17116,-0.00065438,-2.8055,-10.5846,0.13601,-0.16545,-0.13496,-2.6997,-10.2778,0.13767,-0.15975,-0.13496,-2.5969,-10.2778,0.13927,-0.15975,-0.13496
