x_k,x_dot_k,theta_k,theta_dot_k,x_k-1,x_dot_k-1,theta_k-1,theta_dot_k-1,u_k-1,x_k-2,x_dot_k-2,theta_k-2,theta_dot_k-2,u_k-2,x_k-3,x_dot_k-3,theta_k-3,theta_dot_k-3,u_k-3,x_k-4,x_dot_k-4,theta_k-4,theta_dot_k-4,u_k-4,x_k-5,x_dot_k-5,theta_k-5,theta_dot_k-5,u_k-5
3.0588,-0.9204,0.027271,0.30238,3.068,-0.767,0.024248,0.29097,0.14609,3.0757,-0.767,0.021338,0.26815,0.14609,3.0833,-0.767,0.018656,0.25674,0.14609,3.091,-0.767,0.016089,0.23392,0.14609,3.0987,-0.6136,0.01375,0.22251,0.14609
3.0496,-0.9204,0.030409,0.31379,3.0588,-0.9204,0.027271,0.30238,0.14609,3.068,-0.767,0.024248,0.29097,0.14609,3.0757,-0.767,0.021338,0.26815,0.14609,3.0833,-0.767,0.018656,0.25674,0.14609,3.091,-0.767,0.016089,0.23392,0.14609
3.0419,-0.767,0.033775,0.33661,3.0496,-0.9204,0.030409,0.31379,0.14609,3.0588,-0.9204,0.027271,0.30238,0.14609,3.068,-0.767,0.024248,0.29097,0.14609,3.0757,-0.767,0.021338,0.26815,0.14609,3.0833,-0.767,0.018656,0.25674,0.14609
3.0327,-0.9204,0.037256,0.34802,3.0419,-0.767,0.033775,0.33661,0.14609,3.0496,-0.9204,0.030409,0.31379,0.14609,3.0588,-0.9204,0.027271,0.30238,0.14609,3.068,-0.767,0.024248,0.29097,0.14609,3.0757,-0.767,0.021338,0.26815,0.14609
3.0235,-0.9204,0.04085,0.35943,3.0327,-0.9204,0.037256,0.34802,0.14609,3.0419,-0.767,0.033775,0.33661,0.14609,3.0496,-0.9204,0.030409,0.31379,0.14609,3.0588,-0.9204,0.027271,0.30238,0.14609,3.068,-0.767,0.024248,0.29097,0.14609
3.0143,-0.9204,0.044615,0.37655,3.0235,-0.9204,0.04085,0.35943,0.14609,3.0327,-0.9204,0.037256,0.34802,0.14609,3.0419,-0.767,0.033775,0.33661,0.14609,3.0496,-0.9204,0.030409,0.31379,0.14609,3.0588,-0.9204,0.027271,0.30238,0.14609
3.0051,-0.9204,0.048552,0.39367,3.0143,-0.9204,0.044615,0.37655,0.14609,3.0235,-0.9204,0.04085,0.35943,0.14609,3.0327,-0.9204,0.037256,0.34802,0.14609,3.0419,-0.767,0.033775,0.33661,0.14609,3.0496,-0.9204,0.030409,0.31379,0.14609
2.9959,-0.9204,0.052546,0.39937,3.0051,-0.9204,0.048552,0.39367,0.14609,3.0143,-0.9204,0.044615,0.37655,0.14609,3.0235,-0.9204,0.04085,0.35943,0.14609,3.0327,-0.9204,0.037256,0.34802,0.14609,3.0419,-0.767,0.033775,0.33661,0.14609
2.9867,-0.9204,0.056711,0.41649,2.9959,-0.9204,0.052546,0.39937,0.14609,3.0051,-0.9204,0.048552,0.39367,0.14609,3.0143,-0.9204,0.044615,0.37655,0.14609,3.0235,-0.9204,0.04085,0.35943,0.14609,3.0327,-0.9204,0.037256,0.34802,0.14609
2.9775,-0.9204,0.06099,0.4279,2.9867,-0.9204,0.056711,0.41649,0.14609,2.9959,-0.9204,0.052546,0.39937,0.14609,3.0051,-0.9204,0.048552,0.39367,0.14609,3.0143,-0.9204,0.044615,0.37655,0.14609,3.0235,-0.9204,0.04085,0.35943,0.14609
2.9683,-0.9204,0.06544,0.44501,2.9775,-0.9204,0.06099,0.4279,0.14609,2.9867,-0.9204,0.056711,0.41649,0.14609,2.9959,-0.9204,0.052546,0.39937,0.14609,3.0051,-0.9204,0.048552,0.39367,0.14609,3.0143,-0.9204,0.044615,0.37655,0.14609
2.9591,-0.9204,0.069947,0.45072,2.9683,-0.9204,0.06544,0.44501,0.14609,2.9775,-0.9204,0.06099,0.4279,0.14609,2.9867,-0.9204,0.056711,0.41649,0.14609,2.9959,-0.9204,0.052546,0.39937,0.14609,3.0051,-0.9204,0.048552,0.39367,0.14609
2.9514,-0.767,0.074625,0.46783,2.9591,-0.9204,0.069947,0.45072,0.14609,2.9683,-0.9204,0.06544,0.44501,0.14609,2.9775,-0.9204,0.06099,0.4279,0.14609,2.9867,-0.9204,0.056711,0.41649,0.14609,2.9959,-0.9204,0.052546,0.39937,0.14609
2.9422,-0.9204,0.079418,0.47925,2.9514,-0.767,0.074625,0.46783,0.14609,2.9591,-0.9204,0.069947,0.45072,0.14609,2.9683,-0.9204,0.06544,0.44501,0.14609,2.9775,-0.9204,0.06099,0.4279,0.14609,2.9867,-0.9204,0.056711,0.41649,0.14609
2.9345,-0.767,0.084324,0.49066,2.9422,-0.9204,0.079418,0.47925,0.14609,2.9514,-0.767,0.074625,0.46783,0.14609,2.9591,-0.9204,0.069947,0.45072,0.14609,2.9683,-0.9204,0.06544,0.44501,0.14609,2.9775,-0.9204,0.06099,0.4279,0.14609
2.9269,-0.767,0.089345,0.50207,2.9345,-0.767,0.084324,0.49066,0.14609,2.9422,-0.9204,0.079418,0.47925,0.14609,2.9514,-0.767,0.074625,0.46783,0.14609,2.9591,-0.9204,0.069947,0.45072,0.14609,2.9683,-0.9204,0.06544,0.44501,0.14609
2.9192,-0.767,0.09448,0.51348,2.9269,-0.767,0.089345,0.50207,0.14609,2.9345,-0.767,0.084324,0.49066,0.14609,2.9422,-0.9204,0.079418,0.47925,0.14609,2.9514,-0.767,0.074625,0.46783,0.14609,2.9591,-0.9204,0.069947,0.45072,0.14609
2.9115,-0.767,0.099729,0.52489,2.9192,-0.767,0.09448,0.51348,0.14609,2.9269,-0.767,0.089345,0.50207,0.14609,2.9345,-0.767,0.084324,0.49066,0.14609,2.9422,-0.9204,0.079418,0.47925,0.14609,2.9514,-0.767,0.074625,0.46783,0.14609
2.9054,-0.6136,0.10515,0.542,2.9115,-0.767,0.099729,0.52489,0.14609,2.9192,-0.767,0.09448,0.51348,0.14609,2.9269,-0.767,0.089345,0.50207,0.14609,2.9345,-0.767,0.084324,0.49066,0.14609,2.9422,-0.9204,0.079418,0.47925,0.14609
2.8977,-0.767,0.11063,0.54771,2.9054,-0.6136,0.10515,0.542,0.14609,2.9115,-0.767,0.099729,0.52489,0.14609,2.9192,-0.767,0.09448,0.51348,0.14609,2.9269,-0.767,0.089345,0.50207,0.14609,2.9345,-0.767,0.084324,0.49066,0.14609
2.8916,-0.6136,0.11627,0.56482,2.8977,-0.767,0.11063,0.54771,0.14609,2.9054,-0.6136,0.10515,0.542,0.14609,2.9115,-0.767,0.099729,0.52489,0.14609,2.9192,-0.767,0.09448,0.51348,0.14609,2.9269,-0.767,0.089345,0.50207,0.14609
2.887,-0.4602,0.12204,0.57624,2.8916,-0.6136,0.11627,0.56482,0.14609,2.8977,-0.767,0.11063,0.54771,0.14609,2.9054,-0.6136,0.10515,0.542,0.14609,2.9115,-0.767,0.099729,0.52489,0.14609,2.9192,-0.767,0.09448,0.51348,0.14609
2.8809,-0.6136,0.12791,0.58765,2.887,-0.4602,0.12204,0.57624,0.14609,2.8916,-0.6136,0.11627,0.56482,0.14609,2.8977,-0.767,0.11063,0.54771,0.14609,2.9054,-0.6136,0.10515,0.542,0.14609,2.9115,-0.767,0.099729,0.52489,0.14609
2.8763,-0.4602,0.13385,0.59335,2.8809,-0.6136,0.12791,0.58765,0.14609,2.887,-0.4602,0.12204,0.57624,0.14609,2.8916,-0.6136,0.11627,0.56482,0.14609,2.8977,-0.767,0.11063,0.54771,0.14609,2.9054,-0.6136,0.10515,0.542,0.14609
2.8716,-0.4602,0.13995,0.61047,2.8763,-0.4602,0.13385,0.59335,0.14609,2.8809,-0.6136,0.12791,0.58765,0.14609,2.887,-0.4602,0.12204,0.57624,0.14609,2.8916,-0.6136,0.11627,0.56482,0.14609,2.8977,-0.767,0.11063,0.54771,0.14609
2.8686,-0.3068,0.14617,0.62188,2.8716,-0.4602,0.13995,0.61047,0.14609,2.8763,-0.4602,0.13385,0.59335,0.14609,2.8809,-0.6136,0.12791,0.58765,0.14609,2.887,-0.4602,0.12204,0.57624,0.14609,2.8916,-0.6136,0.11627,0.56482,0.14609
2.8655,-0.3068,0.1525,0.63329,2.8686,-0.3068,0.14617,0.62188,0.14609,2.8716,-0.4602,0.13995,0.61047,0.14609,2.8763,-0.4602,0.13385,0.59335,0.14609,2.8809,-0.6136,0.12791,0.58765,0.14609,2.887,-0.4602,0.12204,0.57624,0.14609
2.8624,-0.3068,0.15895,0.6447,2.8655,-0.3068,0.1525,0.63329,0.14609,2.8686,-0.3068,0.14617,0.62188,0.14609,2.8716,-0.4602,0.13995,0.61047,0.14609,2.8763,-0.4602,0.13385,0.59335,0.14609,2.8809,-0.6136,0.12791,0.58765,0.14609
2.8594,-0.3068,0.16557,0.66181,2.8624,-0.3068,0.15895,0.6447,0.14882,2.8655,-0.3068,0.1525,0.63329,0.14609,2.8686,-0.3068,0.14617,0.62188,0.14609,2.8716,-0.4602,0.13995,0.61047,0.14609,2.8763,-0.4602,0.13385,0.59335,0.14609
2.8578,-0.1534,0.17224,0.66752,2.8594,-0.3068,0.16557,0.66181,0.14882,2.8624,-0.3068,0.15895,0.6447,0.14882,2.8655,-0.3068,0.1525,0.63329,0.14609,2.8686,-0.3068,0.14617,0.62188,0.14609,2.8716,-0.4602,0.13995,0.61047,0.14609
2.8563,-0.1534,0.17903,0.67893,2.8578,-0.1534,0.17224,0.66752,0.14882,2.8594,-0.3068,0.16557,0.66181,0.14882,2.8624,-0.3068,0.15895,0.6447,0.14882,2.8655,-0.3068,0.1525,0.63329,0.14609,2.8686,-0.3068,0.14617,0.62188,0.14609
2.8563,0,0.18599,0.69605,2.8563,-0.1534,0.17903,0.67893,0.14882,2.8578,-0.1534,0.17224,0.66752,0.14882,2.8594,-0.3068,0.16557,0.66181,0.14882,2.8624,-0.3068,0.15895,0.6447,0.14882,2.8655,-0.3068,0.1525,0.63329,0.14609
2.8563,0,0.19307,0.70746,2.8563,0,0.18599,0.69605,0.14882,2.8563,-0.1534,0.17903,0.67893,0.14882,2.8578,-0.1534,0.17224,0.66752,0.14882,2.8594,-0.3068,0.16557,0.66181,0.14882,2.8624,-0.3068,0.15895,0.6447,0.14882
2.8563,0,0.20026,0.71887,2.8563,0,0.19307,0.70746,0.14882,2.8563,0,0.18599,0.69605,0.14882,2.8563,-0.1534,0.17903,0.67893,0.14882,2.8578,-0.1534,0.17224,0.66752,0.14882,2.8594,-0.3068,0.16557,0.66181,0.14882
2.8578,0.1534,0.20756,0.73028,2.8563,0,0.20026,0.71887,0.14882,2.8563,0,0.19307,0.70746,0.14882,2.8563,0,0.18599,0.69605,0.14882,2.8563,-0.1534,0.17903,0.67893,0.14882,2.8578,-0.1534,0.17224,0.66752,0.14882
2.8578,0,0.21498,0.74169,2.8578,0.1534,0.20756,0.73028,0.14882,2.8563,0,0.20026,0.71887,0.14882,2.8563,0,0.19307,0.70746,0.14882,2.8563,0,0.18599,0.69605,0.14882,2.8563,-0.1534,0.17903,0.67893,0.14882
2.8609,0.3068,0.22251,0.7531,2.8578,0,0.21498,0.74169,0.14882,2.8578,0.1534,0.20756,0.73028,0.14882,2.8563,0,0.20026,0.71887,0.14882,2.8563,0,0.19307,0.70746,0.14882,2.8563,0,0.18599,0.69605,0.14882
2.8624,0.1534,0.23021,0.77022,2.8609,0.3068,0.22251,0.7531,0.14882,2.8578,0,0.21498,0.74169,0.14882,2.8578,0.1534,0.20756,0.73028,0.14882,2.8563,0,0.20026,0.71887,0.14882,2.8563,0,0.19307,0.70746,0.14882
2.8655,0.3068,0.23797,0.77592,2.8624,0.1534,0.23021,0.77022,0.14882,2.8609,0.3068,0.22251,0.7531,0.14882,2.8578,0,0.21498,0.74169,0.14882,2.8578,0.1534,0.20756,0.73028,0.14882,2.8563,0,0.20026,0.71887,0.14882
2.8686,0.3068,0.2459,0.79304,2.8655,0.3068,0.23797,0.77592,0.14882,2.8624,0.1534,0.23021,0.77022,0.14882,2.8609,0.3068,0.22251,0.7531,0.14882,2.8578,0,0.21498,0.74169,0.14882,2.8578,0.1534,0.20756,0.73028,0.14882
2.8732,0.4602,0.25394,0.80445,2.8686,0.3068,0.2459,0.79304,0.14882,2.8655,0.3068,0.23797,0.77592,0.14882,2.8624,0.1534,0.23021,0.77022,0.14882,2.8609,0.3068,0.22251,0.7531,0.14882,2.8578,0,0.21498,0.74169,0.14882
2.8763,0.3068,0.2621,0.81586,2.8732,0.4602,0.25394,0.80445,0.14882,2.8686,0.3068,0.2459,0.79304,0.14882,2.8655,0.3068,0.23797,0.77592,0.14882,2.8624,0.1534,0.23021,0.77022,0.14882,2.8609,0.3068,0.22251,0.7531,0.14882
2.8824,0.6136,0.27037,0.82727,2.8763,0.3068,0.2621,0.81586,0.14882,2.8732,0.4602,0.25394,0.80445,0.14882,2.8686,0.3068,0.2459,0.79304,0.14882,2.8655,0.3068,0.23797,0.77592,0.14882,2.8624,0.1534,0.23021,0.77022,0.14882
2.887,0.4602,0.27882,0.84438,2.8824,0.6136,0.27037,0.82727,0.14882,2.8763,0.3068,0.2621,0.81586,0.14882,2.8732,0.4602,0.25394,0.80445,0.14882,2.8686,0.3068,0.2459,0.79304,0.14882,2.8655,0.3068,0.23797,0.77592,0.14882
2.8931,0.6136,0.28703,0.82156,2.887,0.4602,0.27882,0.84438,-0.14489,2.8824,0.6136,0.27037,0.82727,0.14882,2.8763,0.3068,0.2621,0.81586,0.14882,2.8732,0.4602,0.25394,0.80445,0.14882,2.8686,0.3068,0.2459,0.79304,0.14882
2.9023,0.9204,0.29485,0.78163,2.8931,0.6136,0.28703,0.82156,-0.14489,2.887,0.4602,0.27882,0.84438,-0.14489,2.8824,0.6136,0.27037,0.82727,0.14882,2.8763,0.3068,0.2621,0.81586,0.14882,2.8732,0.4602,0.25394,0.80445,0.14882
2.9131,1.0738,0.30215,0.73028,2.9023,0.9204,0.29485,0.78163,-0.14489,2.8931,0.6136,0.28703,0.82156,-0.14489,2.887,0.4602,0.27882,0.84438,-0.14489,2.8824,0.6136,0.27037,0.82727,0.14882,2.8763,0.3068,0.2621,0.81586,0.14882
2.9269,1.3806,0.30906,0.69034,2.9131,1.0738,0.30215,0.73028,-0.14489,2.9023,0.9204,0.29485,0.78163,-0.14489,2.8931,0.6136,0.28703,0.82156,-0.14489,2.887,0.4602,0.27882,0.84438,-0.14489,2.8824,0.6136,0.27037,0.82727,0.14882
2.9407,1.3806,0.3155,0.6447,2.9269,1.3806,0.30906,0.69034,-0.14489,2.9131,1.0738,0.30215,0.73028,-0.14489,2.9023,0.9204,0.29485,0.78163,-0.14489,2.8931,0.6136,0.28703,0.82156,-0.14489,2.887,0.4602,0.27882,0.84438,-0.14489
2.9591,1.8408,0.32144,0.59335,2.9407,1.3806,0.3155,0.6447,-0.14489,2.9269,1.3806,0.30906,0.69034,-0.14489,2.9131,1.0738,0.30215,0.73028,-0.14489,2.9023,0.9204,0.29485,0.78163,-0.14489,2.8931,0.6136,0.28703,0.82156,-0.14489
2.9775,1.8408,0.32697,0.55341,2.9591,1.8408,0.32144,0.59335,-0.14489,2.9407,1.3806,0.3155,0.6447,-0.14489,2.9269,1.3806,0.30906,0.69034,-0.14489,2.9131,1.0738,0.30215,0.73028,-0.14489,2.9023,0.9204,0.29485,0.78163,-0.14489
2.999,2.1476,0.33199,0.50207,2.9775,1.8408,0.32697,0.55341,-0.14489,2.9591,1.8408,0.32144,0.59335,-0.14489,2.9407,1.3806,0.3155,0.6447,-0.14489,2.9269,1.3806,0.30906,0.69034,-0.14489,2.9131,1.0738,0.30215,0.73028,-0.14489
3.0235,2.4544,0.33661,0.46213,2.999,2.1476,0.33199,0.50207,-0.14489,2.9775,1.8408,0.32697,0.55341,-0.14489,2.9591,1.8408,0.32144,0.59335,-0.14489,2.9407,1.3806,0.3155,0.6447,-0.14489,2.9269,1.3806,0.30906,0.69034,-0.14489
3.0481,2.4544,0.34078,0.41649,3.0235,2.4544,0.33661,0.46213,-0.14489,2.999,2.1476,0.33199,0.50207,-0.14489,2.9775,1.8408,0.32697,0.55341,-0.14489,2.9591,1.8408,0.32144,0.59335,-0.14489,2.9407,1.3806,0.3155,0.6447,-0.14489
3.0741,2.6078,0.34449,0.37084,3.0481,2.4544,0.34078,0.41649,-0.14489,3.0235,2.4544,0.33661,0.46213,-0.14489,2.999,2.1476,0.33199,0.50207,-0.14489,2.9775,1.8408,0.32697,0.55341,-0.14489,2.9591,1.8408,0.32144,0.59335,-0.14489
3.1033,2.9146,0.34774,0.3252,3.0741,2.6078,0.34449,0.37084,-0.14489,3.0481,2.4544,0.34078,0.41649,-0.14489,3.0235,2.4544,0.33661,0.46213,-0.14489,2.999,2.1476,0.33199,0.50207,-0.14489,2.9775,1.8408,0.32697,0.55341,-0.14489
3.134,3.068,0.35059,0.28526,3.1033,2.9146,0.34774,0.3252,-0.14489,3.0741,2.6078,0.34449,0.37084,-0.14489,3.0481,2.4544,0.34078,0.41649,-0.14489,3.0235,2.4544,0.33661,0.46213,-0.14489,2.999,2.1476,0.33199,0.50207,-0.14489
-3.1185,3.068,0.35293,0.23392,3.134,3.068,0.35059,0.28526,-0.2,3.1033,2.9146,0.34774,0.3252,-0.14489,3.0741,2.6078,0.34449,0.37084,-0.14489,3.0481,2.4544,0.34078,0.41649,-0.14489,3.0235,2.4544,0.33661,0.46213,-0.14489
-3.0848,3.3748,0.35476,0.18257,-3.1185,3.068,0.35293,0.23392,-0.2,3.134,3.068,0.35059,0.28526,-0.2,3.1033,2.9146,0.34774,0.3252,-0.14489,3.0741,2.6078,0.34449,0.37084,-0.14489,3.0481,2.4544,0.34078,0.41649,-0.14489
-3.0495,3.5282,0.35607,0.13122,-3.0848,3.3748,0.35476,0.18257,-0.2,-3.1185,3.068,0.35293,0.23392,-0.2,3.134,3.068,0.35059,0.28526,-0.2,3.1033,2.9146,0.34774,0.3252,-0.14489,3.0741,2.6078,0.34449,0.37084,-0.14489
-3.0142,3.5282,0.35687,0.079874,-3.0495,3.5282,0.35607,0.13122,-0.2,-3.0848,3.3748,0.35476,0.18257,-0.2,-3.1185,3.068,0.35293,0.23392,-0.2,3.134,3.068,0.35059,0.28526,-0.2,3.1033,2.9146,0.34774,0.3252,-0.14489
-2.9774,3.6816,0.35721,0.034232,-3.0142,3.5282,0.35687,0.079874,-0.2,-3.0495,3.5282,0.35607,0.13122,-0.2,-3.0848,3.3748,0.35476,0.18257,-0.2,-3.1185,3.068,0.35293,0.23392,-0.2,3.134,3.068,0.35059,0.28526,-0.2
-2.9391,3.835,0.35704,-0.017116,-2.9774,3.6816,0.35721,0.034232,-0.2,-3.0142,3.5282,0.35687,0.079874,-0.2,-3.0495,3.5282,0.35607,0.13122,-0.2,-3.0848,3.3748,0.35476,0.18257,-0.2,-3.1185,3.068,0.35293,0.23392,-0.2
-2.8992,3.9884,0.35647,-0.057053,-2.9391,3.835,0.35704,-0.017116,-0.2,-2.9774,3.6816,0.35721,0.034232,-0.2,-3.0142,3.5282,0.35687,0.079874,-0.2,-3.0495,3.5282,0.35607,0.13122,-0.2,-3.0848,3.3748,0.35476,0.18257,-0.2
-2.8608,3.835,0.3555,-0.09699,-2.8992,3.9884,0.35647,-0.057053,-0.2,-2.9391,3.835,0.35704,-0.017116,-0.2,-2.9774,3.6816,0.35721,0.034232,-0.2,-3.0142,3.5282,0.35687,0.079874,-0.2,-3.0495,3.5282,0.35607,0.13122,-0.2
-2.8209,3.9884,0.35424,-0.12552,-2.8608,3.835,0.3555,-0.09699,-0.2,-2.8992,3.9884,0.35647,-0.057053,-0.2,-2.9391,3.835,0.35704,-0.017116,-0.2,-2.9774,3.6816,0.35721,0.034232,-0.2,-3.0142,3.5282,0.35687,0.079874,-0.2
-2.7826,3.835,0.3527,-0.15404,-2.8209,3.9884,0.35424,-0.12552,-0.2,-2.8608,3.835,0.3555,-0.09699,-0.2,-2.8992,3.9884,0.35647,-0.057053,-0.2,-2.9391,3.835,0.35704,-0.017116,-0.2,-2.9774,3.6816,0.35721,0.034232,-0.2
-2.7427,3.9884,0.35093,-0.17686,-2.7826,3.835,0.3527,-0.15404,-0.2,-2.8209,3.9884,0.35424,-0.12552,-0.2,-2.8608,3.835,0.3555,-0.09699,-0.2,-2.8992,3.9884,0.35647,-0.057053,-0.2,-2.9391,3.835,0.35704,-0.017116,-0.2
-2.7044,3.835,0.34888,-0.20539,-2.7427,3.9884,0.35093,-0.17686,-0.2,-2.7826,3.835,0.3527,-0.15404,-0.2,-2.8209,3.9884,0.35424,-0.12552,-0.2,-2.8608,3.835,0.3555,-0.09699,-0.2,-2.8992,3.9884,0.35647,-0.057053,-0.2
-2.6675,3.6816,0.34665,-0.22251,-2.7044,3.835,0.34888,-0.20539,-0.14489,-2.7427,3.9884,0.35093,-0.17686,-0.2,-2.7826,3.835,0.3527,-0.15404,-0.2,-2.8209,3.9884,0.35424,-0.12552,-0.2,-2.8608,3.835,0.3555,-0.09699,-0.2
-2.6307,3.6816,0.34431,-0.23392,-2.6675,3.6816,0.34665,-0.22251,-0.14489,-2.7044,3.835,0.34888,-0.20539,-0.14489,-2.7427,3.9884,0.35093,-0.17686,-0.2,-2.7826,3.835,0.3527,-0.15404,-0.2,-2.8209,3.9884,0.35424,-0.12552,-0.2
-2.597,3.3748,0.34186,-0.24533,-2.6307,3.6816,0.34431,-0.23392,-0.14489,-2.6675,3.6816,0.34665,-0.22251,-0.14489,-2.7044,3.835,0.34888,-0.20539,-0.14489,-2.7427,3.9884,0.35093,-0.17686,-0.2,-2.7826,3.835,0.3527,-0.15404,-0.2
-2.5632,3.3748,0.33924,-0.26244,-2.597,3.3748,0.34186,-0.24533,-0.14489,-2.6307,3.6816,0.34431,-0.23392,-0.14489,-2.6675,3.6816,0.34665,-0.22251,-0.14489,-2.7044,3.835,0.34888,-0.20539,-0.14489,-2.7427,3.9884,0.35093,-0.17686,-0.2
-2.531,3.2214,0.3365,-0.27385,-2.5632,3.3748,0.33924,-0.26244,-0.14489,-2.597,3.3748,0.34186,-0.24533,-0.14489,-2.6307,3.6816,0.34431,-0.23392,-0.14489,-2.6675,3.6816,0.34665,-0.22251,-0.14489,-2.7044,3.835,0.34888,-0.20539,-0.14489
-2.4988,3.2214,0.33365,-0.28527,-2.531,3.2214,0.3365,-0.27385,-0.14489,-2.5632,3.3748,0.33924,-0.26244,-0.14489,-2.597,3.3748,0.34186,-0.24533,-0.14489,-2.6307,3.6816,0.34431,-0.23392,-0.14489,-2.6675,3.6816,0.34665,-0.22251,-0.14489
-2.4712,2.7612,0.33074,-0.29097,-2.4988,3.2214,0.33365,-0.28527,-0.14489,-2.531,3.2214,0.3365,-0.27385,-0.14489,-2.5632,3.3748,0.33924,-0.26244,-0.14489,-2.597,3.3748,0.34186,-0.24533,-0.14489,-2.6307,3.6816,0.34431,-0.23392,-0.14489
-2.4436,2.7612,0.32766,-0.30809,-2.4712,2.7612,0.33074,-0.29097,-0.14489,-2.4988,3.2214,0.33365,-0.28527,-0.14489,-2.531,3.2214,0.3365,-0.27385,-0.14489,-2.5632,3.3748,0.33924,-0.26244,-0.14489,-2.597,3.3748,0.34186,-0.24533,-0.14489
-2.4175,2.6078,0.32452,-0.31379,-2.4436,2.7612,0.32766,-0.30809,-0.14489,-2.4712,2.7612,0.33074,-0.29097,-0.14489,-2.4988,3.2214,0.33365,-0.28527,-0.14489,-2.531,3.2214,0.3365,-0.27385,-0.14489,-2.5632,3.3748,0.33924,-0.26244,-0.14489
-2.3945,2.301,0.32121,-0.33091,-2.4175,2.6078,0.32452,-0.31379,-0.14489,-2.4436,2.7612,0.32766,-0.30809,-0.14489,-2.4712,2.7612,0.33074,-0.29097,-0.14489,-2.4988,3.2214,0.33365,-0.28527,-0.14489,-2.531,3.2214,0.3365,-0.27385,-0.14489
-2.373,2.1476,0.31784,-0.33661,-2.3945,2.301,0.32121,-0.33091,-0.14489,-2.4175,2.6078,0.32452,-0.31379,-0.14489,-2.4436,2.7612,0.32766,-0.30809,-0.14489,-2.4712,2.7612,0.33074,-0.29097,-0.14489,-2.4988,3.2214,0.33365,-0.28527,-0.14489
