x_k,x_dot_k,theta_k,theta_dot_k,x_k-1,x_dot_k-1,theta_k-1,theta_dot_k-1,u_k-1,x_k-2,x_dot_k-2,theta_k-2,theta_dot_k-2,u_k-2,x_k-3,x_dot_k-3,theta_k-3,theta_dot_k-3,u_k-3,x_k-4,x_dot_k-4,theta_k-4,theta_dot_k-4,u_k-4,x_k-5,x_dot_k-5,theta_k-5,theta_dot_k-5,u_k-5
-0.018329,0.1534,-0.045357,-0.022821,-0.019863,0.1534,-0.045129,-0.039937,-0.12515,-0.021397,0,-0.04473,-0.074169,0.13156,-0.021397,-0.1534,-0.043988,-0.11981,0.16029,-0.019863,-0.3068,-0.04279,-0.17116,0.16913,-0.016795,-0.4602,-0.041078,-0.2111,0.18209
-0.018329,0,-0.045814,-0.045642,-0.018329,0.1534,-0.045357,-0.022821,-0.11364,-0.019863,0.1534,-0.045129,-0.039937,-0.12515,-0.021397,0,-0.04473,-0.074169,0.13156,-0.021397,-0.1534,-0.043988,-0.11981,0.16029,-0.019863,-0.3068,-0.04279,-0.17116,0.16913
-0.016795,0.1534,-0.046156,-0.034232,-0.018329,0,-0.045814,-0.045642,0.14608,-0.018329,0.1534,-0.045357,-0.022821,-0.11364,-0.019863,0.1534,-0.045129,-0.039937,-0.12515,-0.021397,0,-0.04473,-0.074169,0.13156,-0.021397,-0.1534,-0.043988,-0.11981,0.16029
-0.015261,0.1534,-0.046384,-0.022821,-0.016795,0.1534,-0.046156,-0.034232,-0.14253,-0.018329,0,-0.045814,-0.045642,0.14608,-0.018329,0.1534,-0.045357,-0.022821,-0.11364,-0.019863,0.1534,-0.045129,-0.039937,-0.12515,-0.021397,0,-0.04473,-0.074169,0.13156
-0.015261,0,-0.046783,-0.039937,-0.015261,0.1534,-0.046384,-0.022821,-0.13901,-0.016795,0.1534,-0.046156,-0.034232,-0.14253,-0.018329,0,-0.045814,-0.045642,0.14608,-0.018329,0.1534,-0.045357,-0.022821,-0.11364,-0.019863,0.1534,-0.045129,-0.039937,-0.12515
-0.015261,0,-0.047183,-0.039937,-0.015261,0,-0.046783,-0.039937,0.12875,-0.015261,0.1534,-0.046384,-0.022821,-0.13901,-0.016795,0.1534,-0.046156,-0.034232,-0.14253,-0.018329,0,-0.045814,-0.045642,0.14608,-0.018329,0.1534,-0.045357,-0.022821,-0.11364
-0.013727,0.1534,-0.047183,0,-0.015261,0,-0.047183,-0.039937,0.12843,-0.015261,0,-0.046783,-0.039937,0.12875,-0.015261,0.1534,-0.046384,-0.022821,-0.13901,-0.016795,0.1534,-0.046156,-0.034232,-0.14253,-0.018329,0,-0.045814,-0.045642,0.14608
-0.010659,0.3068,-0.047126,0.0057053,-0.013727,0.1534,-0.047183,0,-0.11997,-0.015261,0,-0.047183,-0.039937,0.12843,-0.015261,0,-0.046783,-0.039937,0.12875,-0.015261,0.1534,-0.046384,-0.022821,-0.13901,-0.016795,0.1534,-0.046156,-0.034232,-0.14253
-0.010659,0,-0.047354,-0.022821,-0.010659,0.3068,-0.047126,0.0057053,-0.2,-0.013727,0.1534,-0.047183,0,-0.11997,-0.015261,0,-0.047183,-0.039937,0.12843,-0.015261,0,-0.046783,-0.039937,0.12875,-0.015261,0.1534,-0.046384,-0.022821,-0.13901
-0.0091253,0.1534,-0.047696,-0.034232,-0.010659,0,-0.047354,-0.022821,0.11544,-0.010659,0.3068,-0.047126,0.0057053,-0.2,-0.013727,0.1534,-0.047183,0,-0.11997,-0.015261,0,-0.047183,-0.039937,0.12843,-0.015261,0,-0.046783,-0.039937,0.12875
-0.0091253,0,-0.048039,-0.034232,-0.0091253,0.1534,-0.047696,-0.034232,-0.2,-0.010659,0,-0.047354,-0.022821,0.11544,-0.010659,0.3068,-0.047126,0.0057053,-0.2,-0.013727,0.1534,-0.047183,0,-0.11997,-0.015261,0,-0.047183,-0.039937,0.12843
-0.0091253,0,-0.048609,-0.057053,-0.0091253,0,-0.048039,-0.034232,-0.11335,-0.0091253,0.1534,-0.047696,-0.034232,-0.2,-0.010659,0,-0.047354,-0.022821,0.11544,-0.010659,0.3068,-0.047126,0.0057053,-0.2,-0.013727,0.1534,-0.047183,0,-0.11997
-0.0091253,0,-0.049351,-0.074169,-0.0091253,0,-0.048609,-0.057053,-0.14576,-0.0091253,0,-0.048039,-0.034232,-0.11335,-0.0091253,0.1534,-0.047696,-0.034232,-0.2,-0.010659,0,-0.047354,-0.022821,0.11544,-0.010659,0.3068,-0.047126,0.0057053,-0.2
-0.012193,-0.3068,-0.050264,-0.091285,-0.0091253,0,-0.049351,-0.074169,-0.17031,-0.0091253,0,-0.048609,-0.057053,-0.14576,-0.0091253,0,-0.048039,-0.034232,-0.11335,-0.0091253,0.1534,-0.047696,-0.034232,-0.2,-0.010659,0,-0.047354,-0.022821,0.11544
-0.012193,0,-0.051119,-0.085579,-0.012193,-0.3068,-0.050264,-0.091285,0.2,-0.0091253,0,-0.049351,-0.074169,-0.17031,-0.0091253,0,-0.048609,-0.057053,-0.14576,-0.0091253,0,-0.048039,-0.034232,-0.11335,-0.0091253,0.1534,-0.047696,-0.034232,-0.2
-0.013727,-0.1534,-0.051861,-0.074169,-0.012193,0,-0.051119,-0.085579,-0.16316,-0.012193,-0.3068,-0.050264,-0.091285,0.2,-0.0091253,0,-0.049351,-0.074169,-0.17031,-0.0091253,0,-0.048609,-0.057053,-0.14576,-0.0091253,0,-0.048039,-0.034232,-0.11335
-0.013727,0,-0.052489,-0.062758,-0.013727,-0.1534,-0.051861,-0.074169,0.15653,-0.012193,0,-0.051119,-0.085579,-0.16316,-0.012193,-0.3068,-0.050264,-0.091285,0.2,-0.0091253,0,-0.049351,-0.074169,-0.17031,-0.0091253,0,-0.048609,-0.057053,-0.14576
-0.013727,0,-0.053002,-0.051348,-0.013727,0,-0.052489,-0.062758,-0.12003,-0.013727,-0.1534,-0.051861,-0.074169,0.15653,-0.012193,0,-0.051119,-0.085579,-0.16316,-0.012193,-0.3068,-0.050264,-0.091285,0.2,-0.0091253,0,-0.049351,-0.074169,-0.17031
-0.015261,-0.1534,-0.05363,-0.062758,-0.013727,0,-0.053002,-0.051348,-0.10447,-0.013727,0,-0.052489,-0.062758,-0.12003,-0.013727,-0.1534,-0.051861,-0.074169,0.15653,-0.012193,0,-0.051119,-0.085579,-0.16316,-0.012193,-0.3068,-0.050264,-0.091285,0.2
-0.015261,0,-0.054086,-0.045642,-0.015261,-0.1534,-0.05363,-0.062758,0.18336,-0.013727,0,-0.053002,-0.051348,-0.10447,-0.013727,0,-0.052489,-0.062758,-0.12003,-0.013727,-0.1534,-0.051861,-0.074169,0.15653,-0.012193,0,-0.051119,-0.085579,-0.16316
-0.013727,0.1534,-0.0542,-0.011411,-0.015261,0,-0.054086,-0.045642,0.11492,-0.015261,-0.1534,-0.05363,-0.062758,0.18336,-0.013727,0,-0.053002,-0.051348,-0.10447,-0.013727,0,-0.052489,-0.062758,-0.12003,-0.013727,-0.1534,-0.051861,-0.074169,0.15653
-0.013727,0,-0.0542,0,-0.013727,0.1534,-0.0542,-0.011411,-0.14156,-0.015261,0,-0.054086,-0.045642,0.11492,-0.015261,-0.1534,-0.05363,-0.062758,0.18336,-0.013727,0,-0.053002,-0.051348,-0.10447,-0.013727,0,-0.052489,-0.062758,-0.12003
-0.012193,0.1534,-0.054257,-0.0057053,-0.013727,0,-0.0542,0,0.16646,-0.013727,0.1534,-0.0542,-0.011411,-0.14156,-0.015261,0,-0.054086,-0.045642,0.11492,-0.015261,-0.1534,-0.05363,-0.062758,0.18336,-0.013727,0,-0.053002,-0.051348,-0.10447
-0.010659,0.1534,-0.0542,0.0057053,-0.012193,0.1534,-0.054257,-0.0057053,-0.14589,-0.013727,0,-0.0542,0,0.16646,-0.013727,0.1534,-0.0542,-0.011411,-0.14156,-0.015261,0,-0.054086,-0.045642,0.11492,-0.015261,-0.1534,-0.05363,-0.062758,0.18336
-0.010659,0,-0.054486,-0.028526,-0.010659,0.1534,-0.0542,0.0057053,-0.14214,-0.012193,0.1534,-0.054257,-0.0057053,-0.14589,-0.013727,0,-0.0542,0,0.16646,-0.013727,0.1534,-0.0542,-0.011411,-0.14156,-0.015261,0,-0.054086,-0.045642,0.11492
-0.010659,0,-0.054828,-0.034232,-0.010659,0,-0.054486,-0.028526,0.10175,-0.010659,0.1534,-0.0542,0.0057053,-0.14214,-0.012193,0.1534,-0.054257,-0.0057053,-0.14589,-0.013727,0,-0.0542,0,0.16646,-0.013727,0.1534,-0.0542,-0.011411,-0.14156
-0.010659,0,-0.055056,-0.022821,-0.010659,0,-0.054828,-0.034232,-0.10651,-0.010659,0,-0.054486,-0.028526,0.10175,-0.010659,0.1534,-0.0542,0.0057053,-0.14214,-0.012193,0.1534,-0.054257,-0.0057053,-0.14589,-0.013727,0,-0.0542,0,0.16646
-0.0091253,0.1534,-0.05517,-0.011411,-0.010659,0,-0.055056,-0.022821,0.10928,-0.010659,0,-0.054828,-0.034232,-0.10651,-0.010659,0,-0.054486,-0.028526,0.10175,-0.010659,0.1534,-0.0542,0.0057053,-0.14214,-0.012193,0.1534,-0.054257,-0.0057053,-0.14589
-0.0091253,0,-0.055341,-0.017116,-0.0091253,0.1534,-0.05517,-0.011411,-0.17915,-0.010659,0,-0.055056,-0.022821,0.10928,-0.010659,0,-0.054828,-0.034232,-0.10651,-0.010659,0,-0.054486,-0.028526,0.10175,-0.010659,0.1534,-0.0542,0.0057053,-0.14214
-0.0091253,0,-0.055456,-0.011411,-0.0091253,0,-0.055341,-0.017116,0.10477,-0.0091253,0.1534,-0.05517,-0.011411,-0.17915,-0.010659,0,-0.055056,-0.022821,0.10928,-0.010659,0,-0.054828,-0.034232,-0.10651,-0.010659,0,-0.054486,-0.028526,0.10175
-0.0075913,0.1534,-0.055284,0.017116,-0.0091253,0,-0.055456,-0.011411,0.11266,-0.0091253,0,-0.055341,-0.017116,0.10477,-0.0091253,0.1534,-0.05517,-0.011411,-0.17915,-0.010659,0,-0.055056,-0.022821,0.10928,-0.010659,0,-0.054828,-0.034232,-0.10651
-0.0060573,0.1534,-0.05517,0.011411,-0.0075913,0.1534,-0.055284,0.017116,-0.15157,-0.0091253,0,-0.055456,-0.011411,0.11266,-0.0091253,0,-0.055341,-0.017116,0.10477,-0.0091253,0.1534,-0.05517,-0.011411,-0.17915,-0.010659,0,-0.055056,-0.022821,0.10928
-0.0060573,0,-0.055456,-0.028526,-0.0060573,0.1534,-0.05517,0.011411,-0.17174,-0.0075913,0.1534,-0.055284,0.017116,-0.15157,-0.0091253,0,-0.055456,-0.011411,0.11266,-0.0091253,0,-0.055341,-0.017116,0.10477,-0.0091253,0.1534,-0.05517,-0.011411,-0.17915
-0.0075913,-0.1534,-0.056083,-0.062758,-0.0060573,0,-0.055456,-0.028526,-0.13584,-0.0060573,0.1534,-0.05517,0.011411,-0.17174,-0.0075913,0.1534,-0.055284,0.017116,-0.15157,-0.0091253,0,-0.055456,-0.011411,0.11266,-0.0091253,0,-0.055341,-0.017116,0.10477
-0.0075913,0,-0.056597,-0.051348,-0.0075913,-0.1534,-0.056083,-0.062758,0.12004,-0.0060573,0,-0.055456,-0.028526,-0.13584,-0.0060573,0.1534,-0.05517,0.011411,-0.17174,-0.0075913,0.1534,-0.055284,0.017116,-0.15157,-0.0091253,0,-0.055456,-0.011411,0.11266
-0.0091253,-0.1534,-0.057053,-0.045642,-0.0075913,0,-0.056597,-0.051348,-0.15643,-0.0075913,-0.1534,-0.056083,-0.062758,0.12004,-0.0060573,0,-0.055456,-0.028526,-0.13584,-0.0060573,0.1534,-0.05517,0.011411,-0.17174,-0.0075913,0.1534,-0.055284,0.017116,-0.15157
-0.0091253,0,-0.057452,-0.039937,-0.0091253,-0.1534,-0.057053,-0.045642,0.1555,-0.0075913,0,-0.056597,-0.051348,-0.15643,-0.0075913,-0.1534,-0.056083,-0.062758,0.12004,-0.0060573,0,-0.055456,-0.028526,-0.13584,-0.0060573,0.1534,-0.05517,0.011411,-0.17174
-0.0091253,0,-0.057681,-0.022821,-0.0091253,0,-0.057452,-0.039937,-0.12887,-0.0091253,-0.1534,-0.057053,-0.045642,0.1555,-0.0075913,0,-0.056597,-0.051348,-0.15643,-0.0075913,-0.1534,-0.056083,-0.062758,0.12004,-0.0060573,0,-0.055456,-0.028526,-0.13584
-0.0091253,0,-0.058137,-0.045642,-0.0091253,0,-0.057681,-0.022821,-0.10509,-0.0091253,0,-0.057452,-0.039937,-0.12887,-0.0091253,-0.1534,-0.057053,-0.045642,0.1555,-0.0075913,0,-0.056597,-0.051348,-0.15643,-0.0075913,-0.1534,-0.056083,-0.062758,0.12004
-0.010659,-0.1534,-0.058708,-0.057053,-0.0091253,0,-0.058137,-0.045642,-0.13741,-0.0091253,0,-0.057681,-0.022821,-0.10509,-0.0091253,0,-0.057452,-0.039937,-0.12887,-0.0091253,-0.1534,-0.057053,-0.045642,0.1555,-0.0075913,0,-0.056597,-0.051348,-0.15643
-0.012193,-0.1534,-0.059164,-0.045642,-0.010659,-0.1534,-0.058708,-0.057053,0.15047,-0.0091253,0,-0.058137,-0.045642,-0.13741,-0.0091253,0,-0.057681,-0.022821,-0.10509,-0.0091253,0,-0.057452,-0.039937,-0.12887,-0.0091253,-0.1534,-0.057053,-0.045642,0.1555
-0.012193,0,-0.059278,-0.011411,-0.012193,-0.1534,-0.059164,-0.045642,0.17836,-0.010659,-0.1534,-0.058708,-0.057053,0.15047,-0.0091253,0,-0.058137,-0.045642,-0.13741,-0.0091253,0,-0.057681,-0.022821,-0.10509,-0.0091253,0,-0.057452,-0.039937,-0.12887
-0.0091253,0.3068,-0.058936,0.034232,-0.012193,0,-0.059278,-0.011411,0.13415,-0.012193,-0.1534,-0.059164,-0.045642,0.17836,-0.010659,-0.1534,-0.058708,-0.057053,0.15047,-0.0091253,0,-0.058137,-0.045642,-0.13741,-0.0091253,0,-0.057681,-0.022821,-0.10509
-0.0091253,0,-0.05865,0.028526,-0.0091253,0.3068,-0.058936,0.034232,-0.2,-0.012193,0,-0.059278,-0.011411,0.13415,-0.012193,-0.1534,-0.059164,-0.045642,0.17836,-0.010659,-0.1534,-0.058708,-0.057053,0.15047,-0.0091253,0,-0.058137,-0.045642,-0.13741
-0.0075913,0.1534,-0.058536,0.011411,-0.0091253,0,-0.05865,0.028526,0.16602,-0.0091253,0.3068,-0.058936,0.034232,-0.2,-0.012193,0,-0.059278,-0.011411,0.13415,-0.012193,-0.1534,-0.059164,-0.045642,0.17836,-0.010659,-0.1534,-0.058708,-0.057053,0.15047
-0.0060573,0.1534,-0.058479,0.0057053,-0.0075913,0.1534,-0.058536,0.011411,-0.16216,-0.0091253,0,-0.05865,0.028526,0.16602,-0.0091253,0.3068,-0.058936,0.034232,-0.2,-0.012193,0,-0.059278,-0.011411,0.13415,-0.012193,-0.1534,-0.059164,-0.045642,0.17836
-0.0075913,-0.1534,-0.058822,-0.034232,-0.0060573,0.1534,-0.058479,0.0057053,-0.18238,-0.0075913,0.1534,-0.058536,0.011411,-0.16216,-0.0091253,0,-0.05865,0.028526,0.16602,-0.0091253,0.3068,-0.058936,0.034232,-0.2,-0.012193,0,-0.059278,-0.011411,0.13415
-0.0075913,0,-0.059164,-0.034232,-0.0075913,-0.1534,-0.058822,-0.034232,0.15779,-0.0060573,0.1534,-0.058479,0.0057053,-0.18238,-0.0075913,0.1534,-0.058536,0.011411,-0.16216,-0.0091253,0,-0.05865,0.028526,0.16602,-0.0091253,0.3068,-0.058936,0.034232,-0.2
-0.0091253,-0.1534,-0.059449,-0.028526,-0.0075913,0,-0.059164,-0.034232,-0.13453,-0.0075913,-0.1534,-0.058822,-0.034232,0.15779,-0.0060573,0.1534,-0.058479,0.0057053,-0.18238,-0.0075913,0.1534,-0.058536,0.011411,-0.16216,-0.0091253,0,-0.05865,0.028526,0.16602
-0.0091253,0,-0.05962,-0.017116,-0.0091253,-0.1534,-0.059449,-0.028526,0.17755,-0.0075913,0,-0.059164,-0.034232,-0.13453,-0.0075913,-0.1534,-0.058822,-0.034232,0.15779,-0.0060573,0.1534,-0.058479,0.0057053,-0.18238,-0.0075913,0.1534,-0.058536,0.011411,-0.16216
-0.0075913,0.1534,-0.059392,0.022821,-0.0091253,0,-0.05962,-0.017116,0.10134,-0.0091253,-0.1534,-0.059449,-0.028526,0.17755,-0.0075913,0,-0.059164,-0.034232,-0.13453,-0.0075913,-0.1534,-0.058822,-0.034232,0.15779,-0.0060573,0.1534,-0.058479,0.0057053,-0.18238
-0.0060573,0.1534,-0.059221,0.017116,-0.0075913,0.1534,-0.059392,0.022821,-0.14687,-0.0091253,0,-0.05962,-0.017116,0.10134,-0.0091253,-0.1534,-0.059449,-0.028526,0.17755,-0.0075913,0,-0.059164,-0.034232,-0.13453,-0.0075913,-0.1534,-0.058822,-0.034232,0.15779
-0.0075913,-0.1534,-0.059449,-0.022821,-0.0060573,0.1534,-0.059221,0.017116,-0.167,-0.0075913,0.1534,-0.059392,0.022821,-0.14687,-0.0091253,0,-0.05962,-0.017116,0.10134,-0.0091253,-0.1534,-0.059449,-0.028526,0.17755,-0.0075913,0,-0.059164,-0.034232,-0.13453
-0.0075913,0,-0.059677,-0.022821,-0.0075913,-0.1534,-0.059449,-0.022821,0.17326,-0.0060573,0.1534,-0.059221,0.017116,-0.167,-0.0075913,0.1534,-0.059392,0.022821,-0.14687,-0.0091253,0,-0.05962,-0.017116,0.10134,-0.0091253,-0.1534,-0.059449,-0.028526,0.17755
-0.0075913,0,-0.059792,-0.011411,-0.0075913,0,-0.059677,-0.022821,-0.11896,-0.0075913,-0.1534,-0.059449,-0.022821,0.17326,-0.0060573,0.1534,-0.059221,0.017116,-0.167,-0.0075913,0.1534,-0.059392,0.022821,-0.14687,-0.0091253,0,-0.05962,-0.017116,0.10134
-0.0075913,0,-0.06002,-0.022821,-0.0075913,0,-0.059792,-0.011411,-0.10308,-0.0075913,0,-0.059677,-0.022821,-0.11896,-0.0075913,-0.1534,-0.059449,-0.022821,0.17326,-0.0060573,0.1534,-0.059221,0.017116,-0.167,-0.0075913,0.1534,-0.059392,0.022821,-0.14687
-0.0091253,-0.1534,-0.060362,-0.034232,-0.0075913,0,-0.06002,-0.022821,-0.11924,-0.0075913,0,-0.059792,-0.011411,-0.10308,-0.0075913,0,-0.059677,-0.022821,-0.11896,-0.0075913,-0.1534,-0.059449,-0.022821,0.17326,-0.0060573,0.1534,-0.059221,0.017116,-0.167
-0.0091253,0,-0.060647,-0.028526,-0.0091253,-0.1534,-0.060362,-0.034232,0.16883,-0.0075913,0,-0.06002,-0.022821,-0.11924,-0.0075913,0,-0.059792,-0.011411,-0.10308,-0.0075913,0,-0.059677,-0.022821,-0.11896,-0.0075913,-0.1534,-0.059449,-0.022821,0.17326
-0.0091253,0,-0.060761,-0.011411,-0.0091253,0,-0.060647,-0.028526,-0.11545,-0.0091253,-0.1534,-0.060362,-0.034232,0.16883,-0.0075913,0,-0.06002,-0.022821,-0.11924,-0.0075913,0,-0.059792,-0.011411,-0.10308,-0.0075913,0,-0.059677,-0.022821,-0.11896
-0.0091253,0,-0.060761,0,-0.0091253,0,-0.060761,-0.011411,0.10842,-0.0091253,0,-0.060647,-0.028526,-0.11545,-0.0091253,-0.1534,-0.060362,-0.034232,0.16883,-0.0075913,0,-0.06002,-0.022821,-0.11924,-0.0075913,0,-0.059792,-0.011411,-0.10308
-0.0091253,0,-0.060476,0.028526,-0.0091253,0,-0.060761,0,0.12439,-0.0091253,0,-0.060761,-0.011411,0.10842,-0.0091253,0,-0.060647,-0.028526,-0.11545,-0.0091253,-0.1534,-0.060362,-0.034232,0.16883,-0.0075913,0,-0.06002,-0.022821,-0.11924
-0.0060573,0.3068,-0.059906,0.057053,-0.0091253,0,-0.060476,0.028526,0.16456,-0.0091253,0,-0.060761,0,0.12439,-0.0091253,0,-0.060761,-0.011411,0.10842,-0.0091253,0,-0.060647,-0.028526,-0.11545,-0.0091253,-0.1534,-0.060362,-0.034232,0.16883
-0.0045233,0.1534,-0.059506,0.039937,-0.0060573,0.3068,-0.059906,0.057053,-0.2,-0.0091253,0,-0.060476,0.028526,0.16456,-0.0091253,0,-0.060761,0,0.12439,-0.0091253,0,-0.060761,-0.011411,0.10842,-0.0091253,0,-0.060647,-0.028526,-0.11545
-0.0045233,0,-0.059449,0.0057053,-0.0045233,0.1534,-0.059506,0.039937,-0.14755,-0.0060573,0.3068,-0.059906,0.057053,-0.2,-0.0091253,0,-0.060476,0.028526,0.16456,-0.0091253,0,-0.060761,0,0.12439,-0.0091253,0,-0.060761,-0.011411,0.10842
-0.0060573,-0.1534,-0.059792,-0.034232,-0.0045233,0,-0.059449,0.0057053,-0.10339,-0.0045233,0.1534,-0.059506,0.039937,-0.14755,-0.0060573,0.3068,-0.059906,0.057053,-0.2,-0.0091253,0,-0.060476,0.028526,0.16456,-0.0091253,0,-0.060761,0,0.12439
-0.0075913,-0.1534,-0.060077,-0.028526,-0.0060573,-0.1534,-0.059792,-0.034232,0.14474,-0.0045233,0,-0.059449,0.0057053,-0.10339,-0.0045233,0.1534,-0.059506,0.039937,-0.14755,-0.0060573,0.3068,-0.059906,0.057053,-0.2,-0.0091253,0,-0.060476,0.028526,0.16456
-0.0060573,0.1534,-0.059963,0.011411,-0.0075913,-0.1534,-0.060077,-0.028526,0.16477,-0.0060573,-0.1534,-0.059792,-0.034232,0.14474,-0.0045233,0,-0.059449,0.0057053,-0.10339,-0.0045233,0.1534,-0.059506,0.039937,-0.14755,-0.0060573,0.3068,-0.059906,0.057053,-0.2
-0.0060573,0,-0.059792,0.017116,-0.0060573,0.1534,-0.059963,0.011411,-0.17558,-0.0075913,-0.1534,-0.060077,-0.028526,0.16477,-0.0060573,-0.1534,-0.059792,-0.034232,0.14474,-0.0045233,0,-0.059449,0.0057053,-0.10339,-0.0045233,0.1534,-0.059506,0.039937,-0.14755
-0.0060573,0,-0.05962,0.017116,-0.0060573,0,-0.059792,0.017116,0.12459,-0.0060573,0.1534,-0.059963,0.011411,-0.17558,-0.0075913,-0.1534,-0.060077,-0.028526,0.16477,-0.0060573,-0.1534,-0.059792,-0.034232,0.14474,-0.0045233,0,-0.059449,0.0057053,-0.10339
-0.0045233,0.1534,-0.059335,0.028526,-0.0060573,0,-0.05962,0.017116,0.12472,-0.0060573,0,-0.059792,0.017116,0.12459,-0.0060573,0.1534,-0.059963,0.011411,-0.17558,-0.0075913,-0.1534,-0.060077,-0.028526,0.16477,-0.0060573,-0.1534,-0.059792,-0.034232,0.14474
-0.0045233,0,-0.059164,0.017116,-0.0045233,0.1534,-0.059335,0.028526,-0.16338,-0.0060573,0,-0.05962,0.017116,0.12472,-0.0060573,0,-0.059792,0.017116,0.12459,-0.0060573,0.1534,-0.059963,0.011411,-0.17558,-0.0075913,-0.1534,-0.060077,-0.028526,0.16477
-0.0045233,0,-0.059164,0,-0.0045233,0,-0.059164,0.017116,0.11282,-0.0045233,0.1534,-0.059335,0.028526,-0.16338,-0.0060573,0,-0.05962,0.017116,0.12472,-0.0060573,0,-0.059792,0.017116,0.12459,-0.0060573,0.1534,-0.059963,0.011411,-0.17558
-0.0045233,0,-0.059107,0.0057053,-0.0045233,0,-0.059164,0,-0.11114,-0.0045233,0,-0.059164,0.017116,0.11282,-0.0045233,0.1534,-0.059335,0.028526,-0.16338,-0.0060573,0,-0.05962,0.017116,0.12472,-0.0060573,0,-0.059792,0.017116,0.12459
-0.0045233,0,-0.059278,-0.017116,-0.0045233,0,-0.059107,0.0057053,-0.10311,-0.0045233,0,-0.059164,0,-0.11114,-0.0045233,0,-0.059164,0.017116,0.11282,-0.0045233,0.1534,-0.059335,0.028526,-0.16338,-0.0060573,0,-0.05962,0.017116,0.12472
-0.0060573,-0.1534,-0.059677,-0.039937,-0.0045233,0,-0.059278,-0.017116,-0.1352,-0.0045233,0,-0.059107,0.0057053,-0.10311,-0.0045233,0,-0.059164,0,-0.11114,-0.0045233,0,-0.059164,0.017116,0.11282,-0.0045233,0.1534,-0.059335,0.028526,-0.16338
-0.0075913,-0.1534,-0.06002,-0.034232,-0.0060573,-0.1534,-0.059677,-0.039937,0.13684,-0.0045233,0,-0.059278,-0.017116,-0.1352,-0.0045233,0,-0.059107,0.0057053,-0.10311,-0.0045233,0,-0.059164,0,-0.11114,-0.0045233,0,-0.059164,0.017116,0.11282
-0.0075913,0,-0.059963,0.0057053,-0.0075913,-0.1534,-0.06002,-0.034232,0.15683,-0.0060573,-0.1534,-0.059677,-0.039937,0.13684,-0.0045233,0,-0.059278,-0.017116,-0.1352,-0.0045233,0,-0.059107,0.0057053,-0.10311,-0.0045233,0,-0.059164,0,-0.11114
-0.0060573,0.1534,-0.059563,0.039937,-0.0075913,0,-0.059963,0.0057053,0.12075,-0.0075913,-0.1534,-0.06002,-0.034232,0.15683,-0.0060573,-0.1534,-0.059677,-0.039937,0.13684,-0.0045233,0,-0.059278,-0.017116,-0.1352,-0.0045233,0,-0.059107,0.0057053,-0.10311
-0.0060573,0,-0.059164,0.039937,-0.0060573,0.1534,-0.059563,0.039937,-0.13532,-0.0075913,0,-0.059963,0.0057053,0.12075,-0.0075913,-0.1534,-0.06002,-0.034232,0.15683,-0.0060573,-0.1534,-0.059677,-0.039937,0.13684,-0.0045233,0,-0.059278,-0.017116,-0.1352
-0.0045233,0.1534,-0.058822,0.034232,-0.0060573,0,-0.059164,0.039937,0.15704,-0.0060573,0.1534,-0.059563,0.039937,-0.13532,-0.0075913,0,-0.059963,0.0057053,0.12075,-0.0075913,-0.1534,-0.06002,-0.034232,0.15683,-0.0060573,-0.1534,-0.059677,-0.039937,0.13684
-0.0045233,0,-0.058593,0.022821,-0.0045233,0.1534,-0.058822,0.034232,-0.15499,-0.0060573,0,-0.059164,0.039937,0.15704,-0.0060573,0.1534,-0.059563,0.039937,-0.13532,-0.0075913,0,-0.059963,0.0057053,0.12075,-0.0075913,-0.1534,-0.06002,-0.034232,0.15683
-0.0045233,0,-0.058479,0.011411,-0.0045233,0,-0.058593,0.022821,0.12126,-0.0045233,0.1534,-0.058822,0.034232,-0.15499,-0.0060573,0,-0.059164,0.039937,0.15704,-0.0060573,0.1534,-0.059563,0.039937,-0.13532,-0.0075913,0,-0.059963,0.0057053,0.12075
-0.0029893,0.1534,-0.058194,0.028526,-0.0045233,0,-0.058479,0.011411,0.10538,-0.0045233,0,-0.058593,0.022821,0.12126,-0.0045233,0.1534,-0.058822,0.034232,-0.15499,-0.0060573,0,-0.059164,0.039937,0.15704,-0.0060573,0.1534,-0.059563,0.039937,-0.13532
-0.0029893,0,-0.05808,0.011411,-0.0029893,0.1534,-0.058194,0.028526,-0.17474,-0.0045233,0,-0.058479,0.011411,0.10538,-0.0045233,0,-0.058593,0.022821,0.12126,-0.0045233,0.1534,-0.058822,0.034232,-0.15499,-0.0060573,0,-0.059164,0.039937,0.15704
-0.0045233,-0.1534,-0.058308,-0.022821,-0.0029893,0,-0.05808,0.011411,-0.10657,-0.0029893,0.1534,-0.058194,0.028526,-0.17474,-0.0045233,0,-0.058479,0.011411,0.10538,-0.0045233,0,-0.058593,0.022821,0.12126,-0.0045233,0.1534,-0.058822,0.034232,-0.15499
-0.0060573,-0.1534,-0.058536,-0.022821,-0.0045233,-0.1534,-0.058308,-0.022821,0.14963,-0.0029893,0,-0.05808,0.011411,-0.10657,-0.0029893,0.1534,-0.058194,0.028526,-0.17474,-0.0045233,0,-0.058479,0.011411,0.10538,-0.0045233,0,-0.058593,0.022821,0.12126
