x_k,x_dot_k,theta_k,theta_dot_k,x_k-1,x_dot_k-1,theta_k-1,theta_dot_k-1,u_k-1,x_k-2,x_dot_k-2,theta_k-2,theta_dot_k-2,u_k-2,x_k-3,x_dot_k-3,theta_k-3,theta_dot_k-3,u_k-3,x_k-4,x_dot_k-4,theta_k-4,theta_dot_k-4,u_k-4,x_k-5,x_dot_k-5,theta_k-5,theta_dot_k-5,u_k-5
-2.7474,-2.761165,-0.13449,-0.66027,-2.7197,-2.607767,-0.12789,-0.63053,0.24727,-2.6937,-2.454369,-0.12158,-0.61863,0.26862,-2.6691,-2.147573,-0.1154,-0.59484,0.28867,-2.6477,-2.147573,-0.10945,-0.57105,0.3073,-2.6262,-1.840777,-0.10374,-0.54725,0.32443
-2.7796,-3.22136,-0.14193,-0.74355,-2.7474,-2.761165,-0.13449,-0.66027,0.2247,-2.7197,-2.607767,-0.12789,-0.63053,0.24727,-2.6937,-2.454369,-0.12158,-0.61863,0.26862,-2.6691,-2.147573,-0.1154,-0.59484,0.28867,-2.6477,-2.147573,-0.10945,-0.57105,0.3073
-2.8072,-2.761165,-0.14823,-0.63053,-2.7796,-3.22136,-0.14193,-0.74355,0.20103,-2.7474,-2.761165,-0.13449,-0.66027,0.2247,-2.7197,-2.607767,-0.12789,-0.63053,0.24727,-2.6937,-2.454369,-0.12158,-0.61863,0.26862,-2.6691,-2.147573,-0.1154,-0.59484,0.28867
-2.8394,-3.22136,-0.15525,-0.70191,-2.8072,-2.761165,-0.14823,-0.63053,0.17638,-2.7796,-3.22136,-0.14193,-0.74355,0.20103,-2.7474,-2.761165,-0.13449,-0.66027,0.2247,-2.7197,-2.607767,-0.12789,-0.63053,0.24727,-2.6937,-2.454369,-0.12158,-0.61863,0.26862
-2.8731,-3.374758,-0.16257,-0.73165,-2.8394,-3.22136,-0.15525,-0.70191,0.15086,-2.8072,-2.761165,-0.14823,-0.63053,0.17638,-2.7796,-3.22136,-0.14193,-0.74355,0.20103,-2.7474,-2.761165,-0.13449,-0.66027,0.2247,-2.7197,-2.607767,-0.12789,-0.63053,0.24727
-2.9069,-3.374758,-0.16994,-0.7376,-2.8731,-3.374758,-0.16257,-0.73165,0.12461,-2.8394,-3.22136,-0.15525,-0.70191,0.15086,-2.8072,-2.761165,-0.14823,-0.63053,0.17638,-2.7796,-3.22136,-0.14193,-0.74355,0.20103,-2.7474,-2.761165,-0.13449,-0.66027,0.2247
-2.9422,-3.528156,-0.17732,-0.7376,-2.9069,-3.374758,-0.16994,-0.7376,0.097742,-2.8731,-3.374758,-0.16257,-0.73165,0.12461,-2.8394,-3.22136,-0.15525,-0.70191,0.15086,-2.8072,-2.761165,-0.14823,-0.63053,0.17638,-2.7796,-3.22136,-0.14193,-0.74355,0.20103
-2.9759,-3.374758,-0.18458,-0.7257,-2.9422,-3.528156,-0.17732,-0.7376,0.070394,-2.9069,-3.374758,-0.16994,-0.7376,0.097742,-2.8731,-3.374758,-0.16257,-0.73165,0.12461,-2.8394,-3.22136,-0.15525,-0.70191,0.15086,-2.8072,-2.761165,-0.14823,-0.63053,0.17638
-3.0143,-3.834952,-0.19219,-0.7614,-2.9759,-3.374758,-0.18458,-0.7257,0.042699,-2.9422,-3.528156,-0.17732,-0.7376,0.070394,-2.9069,-3.374758,-0.16994,-0.7376,0.097742,-2.8731,-3.374758,-0.16257,-0.73165,0.12461,-2.8394,-3.22136,-0.15525,-0.70191,0.15086
-3.0465,-3.22136,-0.19873,-0.65432,-3.0143,-3.834952,-0.19219,-0.7614,0.014794,-2.9759,-3.374758,-0.18458,-0.7257,0.042699,-2.9422,-3.528156,-0.17732,-0.7376,0.070394,-2.9069,-3.374758,-0.16994,-0.7376,0.097742,-2.8731,-3.374758,-0.16257,-0.73165,0.12461
-3.0848,-3.834952,-0.20605,-0.73165,-3.0465,-3.22136,-0.19873,-0.65432,-0.013187,-3.0143,-3.834952,-0.19219,-0.7614,0.014794,-2.9759,-3.374758,-0.18458,-0.7257,0.042699,-2.9422,-3.528156,-0.17732,-0.7376,0.070394,-2.9069,-3.374758,-0.16994,-0.7376,0.097742
-3.1155,-3.067962,-0.21212,-0.60674,-3.0848,-3.834952,-0.20605,-0.73165,-0.041106,-3.0465,-3.22136,-0.19873,-0.65432,-0.013187,-3.0143,-3.834952,-0.19219,-0.7614,0.014794,-2.9759,-3.374758,-0.18458,-0.7257,0.042699,-2.9422,-3.528156,-0.17732,-0.7376,0.070394
3.1339,-3.374758,-0.21842,-0.63053,-3.1155,-3.067962,-0.21212,-0.60674,-0.068826,-3.0848,-3.834952,-0.20605,-0.73165,-0.041106,-3.0465,-3.22136,-0.19873,-0.65432,-0.013187,-3.0143,-3.834952,-0.19219,-0.7614,0.014794,-2.9759,-3.374758,-0.18458,-0.7257,0.042699
3.0986,-3.528156,-0.22485,-0.64243,3.1339,-3.374758,-0.21842,-0.63053,-0.096212,-3.1155,-3.067962,-0.21212,-0.60674,-0.068826,-3.0848,-3.834952,-0.20605,-0.73165,-0.041106,-3.0465,-3.22136,-0.19873,-0.65432,-0.013187,-3.0143,-3.834952,-0.19219,-0.7614,0.014794
3.071,-2.761165,-0.22972,-0.48777,3.0986,-3.528156,-0.22485,-0.64243,-0.12313,3.1339,-3.374758,-0.21842,-0.63053,-0.096212,-3.1155,-3.067962,-0.21212,-0.60674,-0.068826,-3.0848,-3.834952,-0.20605,-0.73165,-0.041106,-3.0465,-3.22136,-0.19873,-0.65432,-0.013187
3.0403,-3.067962,-0.23466,-0.49372,3.071,-2.761165,-0.22972,-0.48777,-0.14944,3.0986,-3.528156,-0.22485,-0.64243,-0.12313,3.1339,-3.374758,-0.21842,-0.63053,-0.096212,-3.1155,-3.067962,-0.21212,-0.60674,-0.068826,-3.0848,-3.834952,-0.20605,-0.73165,-0.041106
3.0143,-2.607767,-0.239,-0.43423,3.0403,-3.067962,-0.23466,-0.49372,-0.17503,3.071,-2.761165,-0.22972,-0.48777,-0.14944,3.0986,-3.528156,-0.22485,-0.64243,-0.12313,3.1339,-3.374758,-0.21842,-0.63053,-0.096212,-3.1155,-3.067962,-0.21212,-0.60674,-0.068826
2.9867,-2.761165,-0.24281,-0.3807,3.0143,-2.607767,-0.239,-0.43423,-0.19976,3.0403,-3.067962,-0.23466,-0.49372,-0.17503,3.071,-2.761165,-0.22972,-0.48777,-0.14944,3.0986,-3.528156,-0.22485,-0.64243,-0.12313,3.1339,-3.374758,-0.21842,-0.63053,-0.096212
2.9637,-2.300971,-0.24614,-0.33311,2.9867,-2.761165,-0.24281,-0.3807,-0.22352,3.0143,-2.607767,-0.239,-0.43423,-0.19976,3.0403,-3.067962,-0.23466,-0.49372,-0.17503,3.071,-2.761165,-0.22972,-0.48777,-0.14944,3.0986,-3.528156,-0.22485,-0.64243,-0.12313
2.9422,-2.147573,-0.2487,-0.25578,2.9637,-2.300971,-0.24614,-0.33311,-0.24618,2.9867,-2.761165,-0.24281,-0.3807,-0.22352,3.0143,-2.607767,-0.239,-0.43423,-0.19976,3.0403,-3.067962,-0.23466,-0.49372,-0.17503,3.071,-2.761165,-0.22972,-0.48777,-0.14944
2.9222,-1.994175,-0.25078,-0.20819,2.9422,-2.147573,-0.2487,-0.25578,-0.26764,2.9637,-2.300971,-0.24614,-0.33311,-0.24618,2.9867,-2.761165,-0.24281,-0.3807,-0.22352,3.0143,-2.607767,-0.239,-0.43423,-0.19976,3.0403,-3.067962,-0.23466,-0.49372,-0.17503
2.9069,-1.533981,-0.25203,-0.12492,2.9222,-1.994175,-0.25078,-0.20819,-0.28778,2.9422,-2.147573,-0.2487,-0.25578,-0.26764,2.9637,-2.300971,-0.24614,-0.33311,-0.24618,2.9867,-2.761165,-0.24281,-0.3807,-0.22352,3.0143,-2.607767,-0.239,-0.43423,-0.19976
2.8916,-1.533981,-0.25292,-0.089226,2.9069,-1.533981,-0.25203,-0.12492,-0.30652,2.9222,-1.994175,-0.25078,-0.20819,-0.28778,2.9422,-2.147573,-0.2487,-0.25578,-0.26764,2.9637,-2.300971,-0.24614,-0.33311,-0.24618,2.9867,-2.761165,-0.24281,-0.3807,-0.22352
2.8777,-1.380583,-0.25322,-0.029742,2.8916,-1.533981,-0.25292,-0.089226,-0.32376,2.9069,-1.533981,-0.25203,-0.12492,-0.30652,2.9222,-1.994175,-0.25078,-0.20819,-0.28778,2.9422,-2.147573,-0.2487,-0.25578,-0.26764,2.9637,-2.300971,-0.24614,-0.33311,-0.24618
2.867,-1.073787,-0.25304,0.017845,2.8777,-1.380583,-0.25322,-0.029742,-0.3394,2.8916,-1.533981,-0.25292,-0.089226,-0.32376,2.9069,-1.533981,-0.25203,-0.12492,-0.30652,2.9222,-1.994175,-0.25078,-0.20819,-0.28778,2.9422,-2.147573,-0.2487,-0.25578,-0.26764
2.8593,-0.7669904,-0.25245,0.059484,2.867,-1.073787,-0.25304,0.017845,-0.35339,2.8777,-1.380583,-0.25322,-0.029742,-0.3394,2.8916,-1.533981,-0.25292,-0.089226,-0.32376,2.9069,-1.533981,-0.25203,-0.12492,-0.30652,2.9222,-1.994175,-0.25078,-0.20819,-0.28778
2.8517,-0.7669904,-0.25144,0.10112,2.8593,-0.7669904,-0.25245,0.059484,-0.36564,2.867,-1.073787,-0.25304,0.017845,-0.35339,2.8777,-1.380583,-0.25322,-0.029742,-0.3394,2.8916,-1.533981,-0.25292,-0.089226,-0.32376,2.9069,-1.533981,-0.25203,-0.12492,-0.30652
2.8455,-0.6135923,-0.25001,0.14276,2.8517,-0.7669904,-0.25144,0.10112,-0.3761,2.8593,-0.7669904,-0.25245,0.059484,-0.36564,2.867,-1.073787,-0.25304,0.017845,-0.35339,2.8777,-1.380583,-0.25322,-0.029742,-0.3394,2.8916,-1.533981,-0.25292,-0.089226,-0.32376
2.8425,-0.3067962,-0.2484,0.16061,2.8455,-0.6135923,-0.25001,0.14276,-0.38471,2.8517,-0.7669904,-0.25144,0.10112,-0.3761,2.8593,-0.7669904,-0.25245,0.059484,-0.36564,2.867,-1.073787,-0.25304,0.017845,-0.35339,2.8777,-1.380583,-0.25322,-0.029742,-0.3394
2.8409,-0.1533981,-0.24626,0.21414,2.8425,-0.3067962,-0.2484,0.16061,-0.39144,2.8455,-0.6135923,-0.25001,0.14276,-0.38471,2.8517,-0.7669904,-0.25144,0.10112,-0.3761,2.8593,-0.7669904,-0.25245,0.059484,-0.36564,2.867,-1.073787,-0.25304,0.017845,-0.35339
2.8409,0,-0.24352,0.27363,2.8409,-0.1533981,-0.24626,0.21414,-0.39624,2.8425,-0.3067962,-0.2484,0.16061,-0.39144,2.8455,-0.6135923,-0.25001,0.14276,-0.38471,2.8517,-0.7669904,-0.25144,0.10112,-0.3761,2.8593,-0.7669904,-0.25245,0.059484,-0.36564
2.8425,0.1533981,-0.24097,0.25578,2.8409,0,-0.24352,0.27363,-0.3991,2.8409,-0.1533981,-0.24626,0.21414,-0.39624,2.8425,-0.3067962,-0.2484,0.16061,-0.39144,2.8455,-0.6135923,-0.25001,0.14276,-0.38471,2.8517,-0.7669904,-0.25144,0.10112,-0.3761
2.8455,0.3067962,-0.23787,0.30932,2.8425,0.1533981,-0.24097,0.25578,-0.4,2.8409,0,-0.24352,0.27363,-0.3991,2.8409,-0.1533981,-0.24626,0.21414,-0.39624,2.8425,-0.3067962,-0.2484,0.16061,-0.39144,2.8455,-0.6135923,-0.25001,0.14276,-0.38471
2.8501,0.4601942,-0.23442,0.34501,2.8455,0.3067962,-0.23787,0.30932,-0.39893,2.8425,0.1533981,-0.24097,0.25578,-0.4,2.8409,0,-0.24352,0.27363,-0.3991,2.8409,-0.1533981,-0.24626,0.21414,-0.39624,2.8425,-0.3067962,-0.2484,0.16061,-0.39144
2.8563,0.6135923,-0.23068,0.37475,2.8501,0.4601942,-0.23442,0.34501,-0.3959,2.8455,0.3067962,-0.23787,0.30932,-0.39893,2.8425,0.1533981,-0.24097,0.25578,-0.4,2.8409,0,-0.24352,0.27363,-0.3991,2.8409,-0.1533981,-0.24626,0.21414,-0.39624
2.8639,0.7669904,-0.22669,0.39854,2.8563,0.6135923,-0.23068,0.37475,-0.39093,2.8501,0.4601942,-0.23442,0.34501,-0.3959,2.8455,0.3067962,-0.23787,0.30932,-0.39893,2.8425,0.1533981,-0.24097,0.25578,-0.4,2.8409,0,-0.24352,0.27363,-0.3991
2.8747,1.073787,-0.22235,0.43423,2.8639,0.7669904,-0.22669,0.39854,-0.38403,2.8563,0.6135923,-0.23068,0.37475,-0.39093,2.8501,0.4601942,-0.23442,0.34501,-0.3959,2.8455,0.3067962,-0.23787,0.30932,-0.39893,2.8425,0.1533981,-0.24097,0.25578,-0.4
2.8854,1.073787,-0.21783,0.45208,2.8747,1.073787,-0.22235,0.43423,-0.37525,2.8639,0.7669904,-0.22669,0.39854,-0.38403,2.8563,0.6135923,-0.23068,0.37475,-0.39093,2.8501,0.4601942,-0.23442,0.34501,-0.3959,2.8455,0.3067962,-0.23787,0.30932,-0.39893
2.8977,1.227185,-0.21277,0.50561,2.8854,1.073787,-0.21783,0.45208,-0.36462,2.8747,1.073787,-0.22235,0.43423,-0.37525,2.8639,0.7669904,-0.22669,0.39854,-0.38403,2.8563,0.6135923,-0.23068,0.37475,-0.39093,2.8501,0.4601942,-0.23442,0.34501,-0.3959
2.9115,1.380583,-0.20795,0.48182,2.8977,1.227185,-0.21277,0.50561,-0.35219,2.8854,1.073787,-0.21783,0.45208,-0.36462,2.8747,1.073787,-0.22235,0.43423,-0.37525,2.8639,0.7669904,-0.22669,0.39854,-0.38403,2.8563,0.6135923,-0.23068,0.37475,-0.39093
2.9268,1.533981,-0.20266,0.52941,2.9115,1.380583,-0.20795,0.48182,-0.33803,2.8977,1.227185,-0.21277,0.50561,-0.35219,2.8854,1.073787,-0.21783,0.45208,-0.36462,2.8747,1.073787,-0.22235,0.43423,-0.37525,2.8639,0.7669904,-0.22669,0.39854,-0.38403
2.9437,1.687379,-0.19659,0.60674,2.9268,1.533981,-0.20266,0.52941,-0.32221,2.9115,1.380583,-0.20795,0.48182,-0.33803,2.8977,1.227185,-0.21277,0.50561,-0.35219,2.8854,1.073787,-0.21783,0.45208,-0.36462,2.8747,1.073787,-0.22235,0.43423,-0.37525
2.9606,1.687379,-0.1913,0.52941,2.9437,1.687379,-0.19659,0.60674,-0.30479,2.9268,1.533981,-0.20266,0.52941,-0.32221,2.9115,1.380583,-0.20795,0.48182,-0.33803,2.8977,1.227185,-0.21277,0.50561,-0.35219,2.8854,1.073787,-0.21783,0.45208,-0.36462
2.979,1.840777,-0.18547,0.58294,2.9606,1.687379,-0.1913,0.52941,-0.28588,2.9437,1.687379,-0.19659,0.60674,-0.30479,2.9268,1.533981,-0.20266,0.52941,-0.32221,2.9115,1.380583,-0.20795,0.48182,-0.33803,2.8977,1.227185,-0.21277,0.50561,-0.35219
2.9974,1.840777,-0.1794,0.60674,2.979,1.840777,-0.18547,0.58294,-0.26556,2.9606,1.687379,-0.1913,0.52941,-0.28588,2.9437,1.687379,-0.19659,0.60674,-0.30479,2.9268,1.533981,-0.20266,0.52941,-0.32221,2.9115,1.380583,-0.20795,0.48182,-0.33803
3.0173,1.994175,-0.17304,0.63648,2.9974,1.840777,-0.1794,0.60674,-0.24393,2.979,1.840777,-0.18547,0.58294,-0.26556,2.9606,1.687379,-0.1913,0.52941,-0.28588,2.9437,1.687379,-0.19659,0.60674,-0.30479,2.9268,1.533981,-0.20266,0.52941,-0.32221
3.0388,2.147573,-0.16655,0.64838,3.0173,1.994175,-0.17304,0.63648,-0.22109,2.9974,1.840777,-0.1794,0.60674,-0.24393,2.979,1.840777,-0.18547,0.58294,-0.26556,2.9606,1.687379,-0.1913,0.52941,-0.28588,2.9437,1.687379,-0.19659,0.60674,-0.30479
3.0634,2.454369,-0.15924,0.73165,3.0388,2.147573,-0.16655,0.64838,-0.19717,3.0173,1.994175,-0.17304,0.63648,-0.22109,2.9974,1.840777,-0.1794,0.60674,-0.24393,2.979,1.840777,-0.18547,0.58294,-0.26556,2.9606,1.687379,-0.1913,0.52941,-0.28588
3.0848,2.147573,-0.15263,0.66027,3.0634,2.454369,-0.15924,0.73165,-0.17227,3.0388,2.147573,-0.16655,0.64838,-0.19717,3.0173,1.994175,-0.17304,0.63648,-0.22109,2.9974,1.840777,-0.1794,0.60674,-0.24393,2.979,1.840777,-0.18547,0.58294,-0.26556
3.1078,2.300971,-0.14609,0.65432,3.0848,2.147573,-0.15263,0.66027,-0.14652,3.0634,2.454369,-0.15924,0.73165,-0.17227,3.0388,2.147573,-0.16655,0.64838,-0.19717,3.0173,1.994175,-0.17304,0.63648,-0.22109,2.9974,1.840777,-0.1794,0.60674,-0.24393
3.1324,2.454369,-0.13889,0.71976,3.1078,2.300971,-0.14609,0.65432,-0.12004,3.0848,2.147573,-0.15263,0.66027,-0.14652,3.0634,2.454369,-0.15924,0.73165,-0.17227,3.0388,2.147573,-0.16655,0.64838,-0.19717,3.0173,1.994175,-0.17304,0.63648,-0.22109
-3.1293,2.147573,-0.13217,0.67217,3.1324,2.454369,-0.13889,0.71976,-0.092976,3.1078,2.300971,-0.14609,0.65432,-0.12004,3.0848,2.147573,-0.15263,0.66027,-0.14652,3.0634,2.454369,-0.15924,0.73165,-0.17227,3.0388,2.147573,-0.16655,0.64838,-0.19717
-3.1048,2.454369,-0.12474,0.74355,-3.1293,2.147573,-0.13217,0.67217,-0.065447,3.1324,2.454369,-0.13889,0.71976,-0.092976,3.1078,2.300971,-0.14609,0.65432,-0.12004,3.0848,2.147573,-0.15263,0.66027,-0.14652,3.0634,2.454369,-0.15924,0.73165,-0.17227
-3.0818,2.300971,-0.11819,0.65432,-3.1048,2.454369,-0.12474,0.74355,-0.037592,-3.1293,2.147573,-0.13217,0.67217,-0.065447,3.1324,2.454369,-0.13889,0.71976,-0.092976,3.1078,2.300971,-0.14609,0.65432,-0.12004,3.0848,2.147573,-0.15263,0.66027,-0.14652
-3.0603,2.147573,-0.11183,0.63648,-3.0818,2.300971,-0.11819,0.65432,-0.0095495,-3.1048,2.454369,-0.12474,0.74355,-0.037592,-3.1293,2.147573,-0.13217,0.67217,-0.065447,3.1324,2.454369,-0.13889,0.71976,-0.092976,3.1078,2.300971,-0.14609,0.65432,-0.12004
-3.0403,1.994175,-0.10546,0.63648,-3.0603,2.147573,-0.11183,0.63648,0.018543,-3.0818,2.300971,-0.11819,0.65432,-0.0095495,-3.1048,2.454369,-0.12474,0.74355,-0.037592,-3.1293,2.147573,-0.13217,0.67217,-0.065447,3.1324,2.454369,-0.13889,0.71976,-0.092976
-3.0189,2.147573,-0.099276,0.61863,-3.0403,1.994175,-0.10546,0.63648,0.046546,-3.0603,2.147573,-0.11183,0.63648,0.018543,-3.0818,2.300971,-0.11819,0.65432,-0.0095495,-3.1048,2.454369,-0.12474,0.74355,-0.037592,-3.1293,2.147573,-0.13217,0.67217,-0.065447
-3.0005,1.840777,-0.093566,0.57105,-3.0189,2.147573,-0.099276,0.61863,0.074322,-3.0403,1.994175,-0.10546,0.63648,0.046546,-3.0603,2.147573,-0.11183,0.63648,0.018543,-3.0818,2.300971,-0.11819,0.65432,-0.0095495,-3.1048,2.454369,-0.12474,0.74355,-0.037592
-2.9821,1.840777,-0.087915,0.5651,-3.0005,1.840777,-0.093566,0.57105,0.10173,-3.0189,2.147573,-0.099276,0.61863,0.074322,-3.0403,1.994175,-0.10546,0.63648,0.046546,-3.0603,2.147573,-0.11183,0.63648,0.018543,-3.0818,2.300971,-0.11819,0.65432,-0.0095495
-2.9667,1.533981,-0.083275,0.46398,-2.9821,1.840777,-0.087915,0.5651,0.12865,-3.0005,1.840777,-0.093566,0.57105,0.10173,-3.0189,2.147573,-0.099276,0.61863,0.074322,-3.0403,1.994175,-0.10546,0.63648,0.046546,-3.0603,2.147573,-0.11183,0.63648,0.018543
-2.9529,1.380583,-0.078695,0.45803,-2.9667,1.533981,-0.083275,0.46398,0.15492,-2.9821,1.840777,-0.087915,0.5651,0.12865,-3.0005,1.840777,-0.093566,0.57105,0.10173,-3.0189,2.147573,-0.099276,0.61863,0.074322,-3.0403,1.994175,-0.10546,0.63648,0.046546
-2.9406,1.227185,-0.075007,0.3688,-2.9529,1.380583,-0.078695,0.45803,0.18044,-2.9667,1.533981,-0.083275,0.46398,0.15492,-2.9821,1.840777,-0.087915,0.5651,0.12865,-3.0005,1.840777,-0.093566,0.57105,0.10173,-3.0189,2.147573,-0.099276,0.61863,0.074322
-2.9299,1.073787,-0.071676,0.33311,-2.9406,1.227185,-0.075007,0.3688,0.20507,-2.9529,1.380583,-0.078695,0.45803,0.18044,-2.9667,1.533981,-0.083275,0.46398,0.15492,-2.9821,1.840777,-0.087915,0.5651,0.12865,-3.0005,1.840777,-0.093566,0.57105,0.10173
-2.9222,0.7669904,-0.06888,0.27957,-2.9299,1.073787,-0.071676,0.33311,0.22869,-2.9406,1.227185,-0.075007,0.3688,0.20507,-2.9529,1.380583,-0.078695,0.45803,0.18044,-2.9667,1.533981,-0.083275,0.46398,0.15492,-2.9821,1.840777,-0.087915,0.5651,0.12865
-2.9161,0.6135923,-0.066857,0.20225,-2.9222,0.7669904,-0.06888,0.27957,0.25117,-2.9299,1.073787,-0.071676,0.33311,0.22869,-2.9406,1.227185,-0.075007,0.3688,0.20507,-2.9529,1.380583,-0.078695,0.45803,0.18044,-2.9667,1.533981,-0.083275,0.46398,0.15492
-2.9115,0.4601942,-0.065311,0.15466,-2.9161,0.6135923,-0.066857,0.20225,0.27242,-2.9222,0.7669904,-0.06888,0.27957,0.25117,-2.9299,1.073787,-0.071676,0.33311,0.22869,-2.9406,1.227185,-0.075007,0.3688,0.20507,-2.9529,1.380583,-0.078695,0.45803,0.18044
-2.91,0.1533981,-0.06424,0.10707,-2.9115,0.4601942,-0.065311,0.15466,0.29233,-2.9161,0.6135923,-0.066857,0.20225,0.27242,-2.9222,0.7669904,-0.06888,0.27957,0.25117,-2.9299,1.073787,-0.071676,0.33311,0.22869,-2.9406,1.227185,-0.075007,0.3688,0.20507
-2.91,0,-0.063705,0.053536,-2.91,0.1533981,-0.06424,0.10707,0.31079,-2.9115,0.4601942,-0.065311,0.15466,0.29233,-2.9161,0.6135923,-0.066857,0.20225,0.27242,-2.9222,0.7669904,-0.06888,0.27957,0.25117,-2.9299,1.073787,-0.071676,0.33311,0.22869
-2.913,-0.3067962,-0.063705,0,-2.91,0,-0.063705,0.053536,0.32772,-2.91,0.1533981,-0.06424,0.10707,0.31079,-2.9115,0.4601942,-0.065311,0.15466,0.29233,-2.9161,0.6135923,-0.066857,0.20225,0.27242,-2.9222,0.7669904,-0.06888,0.27957,0.25117
-2.9161,-0.3067962,-0.064181,-0.047587,-2.913,-0.3067962,-0.063705,0,0.34303,-2.91,0,-0.063705,0.053536,0.32772,-2.91,0.1533981,-0.06424,0.10707,0.31079,-2.9115,0.4601942,-0.065311,0.15466,0.29233,-2.9161,0.6135923,-0.066857,0.20225,0.27242
-2.9222,-0.6135923,-0.065013,-0.083278,-2.9161,-0.3067962,-0.064181,-0.047587,0.35664,-2.913,-0.3067962,-0.063705,0,0.34303,-2.91,0,-0.063705,0.053536,0.32772,-2.91,0.1533981,-0.06424,0.10707,0.31079,-2.9115,0.4601942,-0.065311,0.15466,0.29233
-2.9299,-0.7669904,-0.066262,-0.12492,-2.9222,-0.6135923,-0.065013,-0.083278,0.36849,-2.9161,-0.3067962,-0.064181,-0.047587,0.35664,-2.913,-0.3067962,-0.063705,0,0.34303,-2.91,0,-0.063705,0.053536,0.32772,-2.91,0.1533981,-0.06424,0.10707,0.31079
-2.9376,-0.7669904,-0.067869,-0.16061,-2.9299,-0.7669904,-0.066262,-0.12492,0.37852,-2.9222,-0.6135923,-0.065013,-0.083278,0.36849,-2.9161,-0.3067962,-0.064181,-0.047587,0.35664,-2.913,-0.3067962,-0.063705,0,0.34303,-2.91,0,-0.063705,0.053536,0.32772
-2.9498,-1.227185,-0.07001,-0.21414,-2.9376,-0.7669904,-0.067869,-0.16061,0.38667,-2.9299,-0.7669904,-0.066262,-0.12492,0.37852,-2.9222,-0.6135923,-0.065013,-0.083278,0.36849,-2.9161,-0.3067962,-0.064181,-0.047587,0.35664,-2.913,-0.3067962,-0.063705,0,0.34303
-2.9606,-1.073787,-0.072151,-0.21414,-2.9498,-1.227185,-0.07001,-0.21414,0.39291,-2.9376,-0.7669904,-0.067869,-0.16061,0.38667,-2.9299,-0.7669904,-0.066262,-0.12492,0.37852,-2.9222,-0.6135923,-0.065013,-0.083278,0.36849,-2.9161,-0.3067962,-0.064181,-0.047587,0.35664
-2.9729,-1.227185,-0.074769,-0.26173,-2.9606,-1.073787,-0.072151,-0.21414,0.39721,-2.9498,-1.227185,-0.07001,-0.21414,0.39291,-2.9376,-0.7669904,-0.067869,-0.16061,0.38667,-2.9299,-0.7669904,-0.066262,-0.12492,0.37852,-2.9222,-0.6135923,-0.065013,-0.083278,0.36849
-2.9867,-1.380583,-0.077743,-0.29742,-2.9729,-1.227185,-0.074769,-0.26173,0.39954,-2.9606,-1.073787,-0.072151,-0.21414,0.39721,-2.9498,-1.227185,-0.07001,-0.21414,0.39291,-2.9376,-0.7669904,-0.067869,-0.16061,0.38667,-2.9299,-0.7669904,-0.066262,-0.12492,0.37852
-3.002,-1.533981,-0.081014,-0.32716,-2.9867,-1.380583,-0.077743,-0.29742,0.3999,-2.9729,-1.227185,-0.074769,-0.26173,0.39954,-2.9606,-1.073787,-0.072151,-0.21414,0.39721,-2.9498,-1.227185,-0.07001,-0.21414,0.39291,-2.9376,-0.7669904,-0.067869,-0.16061,0.38667
-3.0204,-1.840777,-0.084881,-0.38665,-3.002,-1.533981,-0.081014,-0.32716,0.39827,-2.9867,-1.380583,-0.077743,-0.29742,0.3999,-2.9729,-1.227185,-0.074769,-0.26173,0.39954,-2.9606,-1.073787,-0.072151,-0.21414,0.39721,-2.9498,-1.227185,-0.07001,-0.21414,0.39291
-3.0373,-1.687379,-0.08845,-0.3569,-3.0204,-1.840777,-0.084881,-0.38665,0.39467,-3.002,-1.533981,-0.081014,-0.32716,0.39827,-2.9867,-1.380583,-0.077743,-0.29742,0.3999,-2.9729,-1.227185,-0.074769,-0.26173,0.39954,-2.9606,-1.073787,-0.072151,-0.21414,0.39721
-3.0557,-1.840777,-0.092614,-0.41639,-3.0373,-1.687379,-0.08845,-0.3569,0.38911,-3.0204,-1.840777,-0.084881,-0.38665,0.39467,-3.002,-1.533981,-0.081014,-0.32716,0.39827,-2.9867,-1.380583,-0.077743,-0.29742,0.3999,-2.9729,-1.227185,-0.074769,-0.26173,0.39954
-3.0756,-1.994175,-0.097135,-0.45208,-3.0557,-1.840777,-0.092614,-0.41639,0.38163,-3.0373,-1.687379,-0.08845,-0.3569,0.38911,-3.0204,-1.840777,-0.084881,-0.38665,0.39467,-3.002,-1.533981,-0.081014,-0.32716,0.39827,-2.9867,-1.380583,-0.077743,-0.29742,0.3999
-3.0956,-1.994175,-0.10183,-0.46992,-3.0756,-1.994175,-0.097135,-0.45208,0.37225,-3.0557,-1.840777,-0.092614,-0.41639,0.38163,-3.0373,-1.687379,-0.08845,-0.3569,0.38911,-3.0204,-1.840777,-0.084881,-0.38665,0.39467,-3.002,-1.533981,-0.081014,-0.32716,0.39827
-3.1186,-2.300971,-0.10677,-0.49372,-3.0956,-1.994175,-0.10183,-0.46992,0.36103,-3.0756,-1.994175,-0.097135,-0.45208,0.37225,-3.0557,-1.840777,-0.092614,-0.41639,0.38163,-3.0373,-1.687379,-0.08845,-0.3569,0.38911,-3.0204,-1.840777,-0.084881,-0.38665,0.39467
