x_k,x_dot_k,theta_k,theta_dot_k,x_k-1,x_dot_k-1,theta_k-1,theta_dot_k-1,u_k-1,x_k-2,x_dot_k-2,theta_k-2,theta_dot_k-2,u_k-2,x_k-3,x_dot_k-3,theta_k-3,theta_dot_k-3,u_k-3,x_k-4,x_dot_k-4,theta_k-4,theta_dot_k-4,u_k-4,x_k-5,x_dot_k-5,theta_k-5,theta_dot_k-5,u_k-5
-3.1293,-0.3067962,-0.019627,-0.13086,-3.1263,-0.1533981,-0.018318,-0.10112,0.28325,-3.1247,-0.1533981,-0.017307,-0.053536,0.28325,-3.1232,0,-0.016772,-0.029742,0.28325,-3.1232,0.1533981,-0.016474,0,0.28325,-3.1247,-626.6312,-0.016474,-1.6474,0.28325
-3.1339,-0.4601942,-0.021293,-0.16656,-3.1293,-0.3067962,-0.019627,-0.13086,0.28325,-3.1263,-0.1533981,-0.018318,-0.10112,0.28325,-3.1247,-0.1533981,-0.017307,-0.053536,0.28325,-3.1232,0,-0.016772,-0.029742,0.28325,-3.1232,0.1533981,-0.016474,0,0.28325
-3.1385,-0.4601942,-0.023374,-0.20819,-3.1339,-0.4601942,-0.021293,-0.16656,0.28325,-3.1293,-0.3067962,-0.019627,-0.13086,0.28325,-3.1263,-0.1533981,-0.018318,-0.10112,0.28325,-3.1247,-0.1533981,-0.017307,-0.053536,0.28325,-3.1232,0,-0.016772,-0.029742,0.28325
3.1385,-0.6135923,-0.025813,-0.24388,-3.1385,-0.4601942,-0.023374,-0.20819,0.28325,-3.1339,-0.4601942,-0.021293,-0.16656,0.28325,-3.1293,-0.3067962,-0.019627,-0.13086,0.28325,-3.1263,-0.1533981,-0.018318,-0.10112,0.28325,-3.1247,-0.1533981,-0.017307,-0.053536,0.28325
3.1309,-0.7669904,-0.028252,-0.24388,3.1385,-0.6135923,-0.025813,-0.24388,0.28325,-3.1385,-0.4601942,-0.023374,-0.20819,0.28325,-3.1339,-0.4601942,-0.021293,-0.16656,0.28325,-3.1293,-0.3067962,-0.019627,-0.13086,0.28325,-3.1263,-0.1533981,-0.018318,-0.10112,0.28325
3.1247,-0.6135923,-0.031167,-0.29147,3.1309,-0.7669904,-0.028252,-0.24388,0.28325,3.1385,-0.6135923,-0.025813,-0.24388,0.28325,-3.1385,-0.4601942,-0.023374,-0.20819,0.28325,-3.1339,-0.4601942,-0.021293,-0.16656,0.28325,-3.1293,-0.3067962,-0.019627,-0.13086,0.28325
3.1155,-0.9203885,-0.034379,-0.32121,3.1247,-0.6135923,-0.031167,-0.29147,0.28325,3.1309,-0.7669904,-0.028252,-0.24388,0.28325,3.1385,-0.6135923,-0.025813,-0.24388,0.28325,-3.1385,-0.4601942,-0.023374,-0.20819,0.28325,-3.1339,-0.4601942,-0.021293,-0.16656,0.28325
3.1078,-0.7669904,-0.037829,-0.34501,3.1155,-0.9203885,-0.034379,-0.32121,0.28325,3.1247,-0.6135923,-0.031167,-0.29147,0.28325,3.1309,-0.7669904,-0.028252,-0.24388,0.28325,3.1385,-0.6135923,-0.025813,-0.24388,0.28325,-3.1385,-0.4601942,-0.023374,-0.20819,0.28325
3.0986,-0.9203885,-0.041636,-0.3807,3.1078,-0.7669904,-0.037829,-0.34501,0.28325,3.1155,-0.9203885,-0.034379,-0.32121,0.28325,3.1247,-0.6135923,-0.031167,-0.29147,0.28325,3.1309,-0.7669904,-0.028252,-0.24388,0.28325,3.1385,-0.6135923,-0.025813,-0.24388,0.28325
3.0879,-1.073787,-0.045562,-0.39259,3.0986,-0.9203885,-0.041636,-0.3807,0.28325,3.1078,-0.7669904,-0.037829,-0.34501,0.28325,3.1155,-0.9203885,-0.034379,-0.32121,0.28325,3.1247,-0.6135923,-0.031167,-0.29147,0.28325,3.1309,-0.7669904,-0.028252,-0.24388,0.28325
3.0772,-1.073787,-0.049845,-0.42828,3.0879,-1.073787,-0.045562,-0.39259,0.28325,3.0986,-0.9203885,-0.041636,-0.3807,0.28325,3.1078,-0.7669904,-0.037829,-0.34501,0.28325,3.1155,-0.9203885,-0.034379,-0.32121,0.28325,3.1247,-0.6135923,-0.031167,-0.29147,0.28325
3.0664,-1.073787,-0.054366,-0.45208,3.0772,-1.073787,-0.049845,-0.42828,0.28325,3.0879,-1.073787,-0.045562,-0.39259,0.28325,3.0986,-0.9203885,-0.041636,-0.3807,0.28325,3.1078,-0.7669904,-0.037829,-0.34501,0.28325,3.1155,-0.9203885,-0.034379,-0.32121,0.28325
3.0557,-1.073787,-0.058886,-0.45208,3.0664,-1.073787,-0.054366,-0.45208,0.28325,3.0772,-1.073787,-0.049845,-0.42828,0.28325,3.0879,-1.073787,-0.045562,-0.39259,0.28325,3.0986,-0.9203885,-0.041636,-0.3807,0.28325,3.1078,-0.7669904,-0.037829,-0.34501,0.28325
3.045,-1.073787,-0.063764,-0.48777,3.0557,-1.073787,-0.058886,-0.45208,0.28325,3.0664,-1.073787,-0.054366,-0.45208,0.28325,3.0772,-1.073787,-0.049845,-0.42828,0.28325,3.0879,-1.073787,-0.045562,-0.39259,0.28325,3.0986,-0.9203885,-0.041636,-0.3807,0.28325
3.0327,-1.227185,-0.06888,-0.51156,3.045,-1.073787,-0.063764,-0.48777,0.28325,3.0557,-1.073787,-0.058886,-0.45208,0.28325,3.0664,-1.073787,-0.054366,-0.45208,0.28325,3.0772,-1.073787,-0.049845,-0.42828,0.28325,3.0879,-1.073787,-0.045562,-0.39259,0.28325
3.0204,-1.227185,-0.07465,-0.57699,3.0327,-1.227185,-0.06888,-0.51156,0.28325,3.045,-1.073787,-0.063764,-0.48777,0.28325,3.0557,-1.073787,-0.058886,-0.45208,0.28325,3.0664,-1.073787,-0.054366,-0.45208,0.28325,3.0772,-1.073787,-0.049845,-0.42828,0.28325
3.0097,-1.073787,-0.079646,-0.49967,3.0204,-1.227185,-0.07465,-0.57699,0.28325,3.0327,-1.227185,-0.06888,-0.51156,0.28325,3.045,-1.073787,-0.063764,-0.48777,0.28325,3.0557,-1.073787,-0.058886,-0.45208,0.28325,3.0664,-1.073787,-0.054366,-0.45208,0.28325
2.9959,-1.380583,-0.085833,-0.61863,3.0097,-1.073787,-0.079646,-0.49967,0.28325,3.0204,-1.227185,-0.07465,-0.57699,0.28325,3.0327,-1.227185,-0.06888,-0.51156,0.28325,3.045,-1.073787,-0.063764,-0.48777,0.28325,3.0557,-1.073787,-0.058886,-0.45208,0.28325
2.9851,-1.073787,-0.091186,-0.53536,2.9959,-1.380583,-0.085833,-0.61863,0.28325,3.0097,-1.073787,-0.079646,-0.49967,0.28325,3.0204,-1.227185,-0.07465,-0.57699,0.28325,3.0327,-1.227185,-0.06888,-0.51156,0.28325,3.045,-1.073787,-0.063764,-0.48777,0.28325
2.9729,-1.227185,-0.097373,-0.61863,2.9851,-1.073787,-0.091186,-0.53536,0.28325,2.9959,-1.380583,-0.085833,-0.61863,0.28325,3.0097,-1.073787,-0.079646,-0.49967,0.28325,3.0204,-1.227185,-0.07465,-0.57699,0.28325,3.0327,-1.227185,-0.06888,-0.51156,0.28325
2.9606,-1.227185,-0.10362,-0.62458,2.9729,-1.227185,-0.097373,-0.61863,0.28325,2.9851,-1.073787,-0.091186,-0.53536,0.28325,2.9959,-1.380583,-0.085833,-0.61863,0.28325,3.0097,-1.073787,-0.079646,-0.49967,0.28325,3.0204,-1.227185,-0.07465,-0.57699,0.28325
2.9483,-1.227185,-0.1101,-0.64838,2.9606,-1.227185,-0.10362,-0.62458,0.28325,2.9729,-1.227185,-0.097373,-0.61863,0.28325,2.9851,-1.073787,-0.091186,-0.53536,0.28325,2.9959,-1.380583,-0.085833,-0.61863,0.28325,3.0097,-1.073787,-0.079646,-0.49967,0.28325
2.936,-1.227185,-0.11718,-0.70786,2.9483,-1.227185,-0.1101,-0.64838,0.28325,2.9606,-1.227185,-0.10362,-0.62458,0.28325,2.9729,-1.227185,-0.097373,-0.61863,0.28325,2.9851,-1.073787,-0.091186,-0.53536,0.28325,2.9959,-1.380583,-0.085833,-0.61863,0.28325
2.9253,-1.073787,-0.12331,-0.61269,2.936,-1.227185,-0.11718,-0.70786,0.28325,2.9483,-1.227185,-0.1101,-0.64838,0.28325,2.9606,-1.227185,-0.10362,-0.62458,0.28325,2.9729,-1.227185,-0.097373,-0.61863,0.28325,2.9851,-1.073787,-0.091186,-0.53536,0.28325
2.913,-1.227185,-0.13027,-0.69596,2.9253,-1.073787,-0.12331,-0.61269,0.28325,2.936,-1.227185,-0.11718,-0.70786,0.28325,2.9483,-1.227185,-0.1101,-0.64838,0.28325,2.9606,-1.227185,-0.10362,-0.62458,0.28325,2.9729,-1.227185,-0.097373,-0.61863,0.28325
2.9008,-1.227185,-0.13741,-0.71381,2.913,-1.227185,-0.13027,-0.69596,0.28325,2.9253,-1.073787,-0.12331,-0.61269,0.28325,2.936,-1.227185,-0.11718,-0.70786,0.28325,2.9483,-1.227185,-0.1101,-0.64838,0.28325,2.9606,-1.227185,-0.10362,-0.62458,0.28325
2.89,-1.073787,-0.14472,-0.73165,2.9008,-1.227185,-0.13741,-0.71381,0.28325,2.913,-1.227185,-0.13027,-0.69596,0.28325,2.9253,-1.073787,-0.12331,-0.61269,0.28325,2.936,-1.227185,-0.11718,-0.70786,0.28325,2.9483,-1.227185,-0.1101,-0.64838,0.28325
2.8793,-1.073787,-0.15174,-0.70191,2.89,-1.073787,-0.14472,-0.73165,0.28325,2.9008,-1.227185,-0.13741,-0.71381,0.28325,2.913,-1.227185,-0.13027,-0.69596,0.28325,2.9253,-1.073787,-0.12331,-0.61269,0.28325,2.936,-1.227185,-0.11718,-0.70786,0.28325
2.8685,-1.073787,-0.15912,-0.7376,2.8793,-1.073787,-0.15174,-0.70191,0.28325,2.89,-1.073787,-0.14472,-0.73165,0.28325,2.9008,-1.227185,-0.13741,-0.71381,0.28325,2.913,-1.227185,-0.13027,-0.69596,0.28325,2.9253,-1.073787,-0.12331,-0.61269,0.28325
2.8578,-1.073787,-0.16673,-0.7614,2.8685,-1.073787,-0.15912,-0.7376,0.28325,2.8793,-1.073787,-0.15174,-0.70191,0.28325,2.89,-1.073787,-0.14472,-0.73165,0.28325,2.9008,-1.227185,-0.13741,-0.71381,0.28325,2.913,-1.227185,-0.13027,-0.69596,0.28325
2.8471,-1.073787,-0.17512,-0.83872,2.8578,-1.073787,-0.16673,-0.7614,0.28325,2.8685,-1.073787,-0.15912,-0.7376,0.28325,2.8793,-1.073787,-0.15174,-0.70191,0.28325,2.89,-1.073787,-0.14472,-0.73165,0.28325,2.9008,-1.227185,-0.13741,-0.71381,0.28325
2.8379,-0.9203885,-0.18243,-0.73165,2.8471,-1.073787,-0.17512,-0.83872,0.28325,2.8578,-1.073787,-0.16673,-0.7614,0.28325,2.8685,-1.073787,-0.15912,-0.7376,0.28325,2.8793,-1.073787,-0.15174,-0.70191,0.28325,2.89,-1.073787,-0.14472,-0.73165,0.28325
2.8302,-0.7669904,-0.19041,-0.79709,2.8379,-0.9203885,-0.18243,-0.73165,0.28325,2.8471,-1.073787,-0.17512,-0.83872,0.28325,2.8578,-1.073787,-0.16673,-0.7614,0.28325,2.8685,-1.073787,-0.15912,-0.7376,0.28325,2.8793,-1.073787,-0.15174,-0.70191,0.28325
2.821,-0.9203885,-0.19861,-0.82088,2.8302,-0.7669904,-0.19041,-0.79709,0.28325,2.8379,-0.9203885,-0.18243,-0.73165,0.28325,2.8471,-1.073787,-0.17512,-0.83872,0.28325,2.8578,-1.073787,-0.16673,-0.7614,0.28325,2.8685,-1.073787,-0.15912,-0.7376,0.28325
2.8133,-0.7669904,-0.20682,-0.82088,2.821,-0.9203885,-0.19861,-0.82088,0.28325,2.8302,-0.7669904,-0.19041,-0.79709,0.28325,2.8379,-0.9203885,-0.18243,-0.73165,0.28325,2.8471,-1.073787,-0.17512,-0.83872,0.28325,2.8578,-1.073787,-0.16673,-0.7614,0.28325
2.8057,-0.7669904,-0.21539,-0.85657,2.8133,-0.7669904,-0.20682,-0.82088,0.28325,2.821,-0.9203885,-0.19861,-0.82088,0.28325,2.8302,-0.7669904,-0.19041,-0.79709,0.28325,2.8379,-0.9203885,-0.18243,-0.73165,0.28325,2.8471,-1.073787,-0.17512,-0.83872,0.28325
2.7995,-0.6135923,-0.2239,-0.85062,2.8057,-0.7669904,-0.21539,-0.85657,0.28325,2.8133,-0.7669904,-0.20682,-0.82088,0.28325,2.821,-0.9203885,-0.19861,-0.82088,0.28325,2.8302,-0.7669904,-0.19041,-0.79709,0.28325,2.8379,-0.9203885,-0.18243,-0.73165,0.28325
2.7934,-0.6135923,-0.23323,-0.9339,2.7995,-0.6135923,-0.2239,-0.85062,0.28325,2.8057,-0.7669904,-0.21539,-0.85657,0.28325,2.8133,-0.7669904,-0.20682,-0.82088,0.28325,2.821,-0.9203885,-0.19861,-0.82088,0.28325,2.8302,-0.7669904,-0.19041,-0.79709,0.28325
2.7888,-0.4601942,-0.24132,-0.80898,2.7934,-0.6135923,-0.23323,-0.9339,0.28325,2.7995,-0.6135923,-0.2239,-0.85062,0.28325,2.8057,-0.7669904,-0.21539,-0.85657,0.28325,2.8133,-0.7669904,-0.20682,-0.82088,0.28325,2.821,-0.9203885,-0.19861,-0.82088,0.28325
2.7842,-0.4601942,-0.25025,-0.89226,2.7888,-0.4601942,-0.24132,-0.80898,0.28325,2.7934,-0.6135923,-0.23323,-0.9339,0.28325,2.7995,-0.6135923,-0.2239,-0.85062,0.28325,2.8057,-0.7669904,-0.21539,-0.85657,0.28325,2.8133,-0.7669904,-0.20682,-0.82088,0.28325
2.7811,-0.3067962,-0.25923,-0.89821,2.7842,-0.4601942,-0.25025,-0.89226,0.28325,2.7888,-0.4601942,-0.24132,-0.80898,0.28325,2.7934,-0.6135923,-0.23323,-0.9339,0.28325,2.7995,-0.6135923,-0.2239,-0.85062,0.28325,2.8057,-0.7669904,-0.21539,-0.85657,0.28325
2.778,-0.3067962,-0.26863,-0.93985,2.7811,-0.3067962,-0.25923,-0.89821,0.28325,2.7842,-0.4601942,-0.25025,-0.89226,0.28325,2.7888,-0.4601942,-0.24132,-0.80898,0.28325,2.7934,-0.6135923,-0.23323,-0.9339,0.28325,2.7995,-0.6135923,-0.2239,-0.85062,0.28325
2.7765,-0.1533981,-0.27737,-0.87441,2.778,-0.3067962,-0.26863,-0.93985,0.28325,2.7811,-0.3067962,-0.25923,-0.89821,0.28325,2.7842,-0.4601942,-0.25025,-0.89226,0.28325,2.7888,-0.4601942,-0.24132,-0.80898,0.28325,2.7934,-0.6135923,-0.23323,-0.9339,0.28325
2.775,-0.1533981,-0.28665,-0.92795,2.7765,-0.1533981,-0.27737,-0.87441,0.28325,2.778,-0.3067962,-0.26863,-0.93985,0.28325,2.7811,-0.3067962,-0.25923,-0.89821,0.28325,2.7842,-0.4601942,-0.25025,-0.89226,0.28325,2.7888,-0.4601942,-0.24132,-0.80898,0.28325
2.775,0,-0.29599,-0.9339,2.775,-0.1533981,-0.28665,-0.92795,0.28325,2.7765,-0.1533981,-0.27737,-0.87441,0.28325,2.778,-0.3067962,-0.26863,-0.93985,0.28325,2.7811,-0.3067962,-0.25923,-0.89821,0.28325,2.7842,-0.4601942,-0.25025,-0.89226,0.28325
2.775,0,-0.30545,-0.9458,2.775,0,-0.29599,-0.9339,0.28325,2.775,-0.1533981,-0.28665,-0.92795,0.28325,2.7765,-0.1533981,-0.27737,-0.87441,0.28325,2.778,-0.3067962,-0.26863,-0.93985,0.28325,2.7811,-0.3067962,-0.25923,-0.89821,0.28325
2.775,0,-0.31526,-0.98149,2.775,0,-0.30545,-0.9458,0.28325,2.775,0,-0.29599,-0.9339,0.28325,2.775,-0.1533981,-0.28665,-0.92795,0.28325,2.7765,-0.1533981,-0.27737,-0.87441,0.28325,2.778,-0.3067962,-0.26863,-0.93985,0.28325
2.7765,0.1533981,-0.32579,-1.0529,2.775,0,-0.31526,-0.98149,0.28325,2.775,0,-0.30545,-0.9458,0.28325,2.775,0,-0.29599,-0.9339,0.28325,2.775,-0.1533981,-0.28665,-0.92795,0.28325,2.7765,-0.1533981,-0.27737,-0.87441,0.28325
2.7796,0.3067962,-0.33454,-0.87441,2.7765,0.1533981,-0.32579,-1.0529,0.28325,2.775,0,-0.31526,-0.98149,0.28325,2.775,0,-0.30545,-0.9458,0.28325,2.775,0,-0.29599,-0.9339,0.28325,2.775,-0.1533981,-0.28665,-0.92795,0.28325
2.7826,0.3067962,-0.34441,-0.98743,2.7796,0.3067962,-0.33454,-0.87441,0.28325,2.7765,0.1533981,-0.32579,-1.0529,0.28325,2.775,0,-0.31526,-0.98149,0.28325,2.775,0,-0.30545,-0.9458,0.28325,2.775,0,-0.29599,-0.9339,0.28325
2.7857,0.3067962,-0.35535,-1.0945,2.7826,0.3067962,-0.34441,-0.98743,0.28325,2.7796,0.3067962,-0.33454,-0.87441,0.28325,2.7765,0.1533981,-0.32579,-1.0529,0.28325,2.775,0,-0.31526,-0.98149,0.28325,2.775,0,-0.30545,-0.9458,0.28325
2.7903,0.4601942,-0.3644,-0.90416,2.7857,0.3067962,-0.35535,-1.0945,0.28325,2.7826,0.3067962,-0.34441,-0.98743,0.28325,2.7796,0.3067962,-0.33454,-0.87441,0.28325,2.7765,0.1533981,-0.32579,-1.0529,0.28325,2.775,0,-0.31526,-0.98149,0.28325
2.7949,0.4601942,-0.37463,-1.0231,2.7903,0.4601942,-0.3644,-0.90416,0.28325,2.7857,0.3067962,-0.35535,-1.0945,0.28325,2.7826,0.3067962,-0.34441,-0.98743,0.28325,2.7796,0.3067962,-0.33454,-0.87441,0.28325,2.7765,0.1533981,-0.32579,-1.0529,0.28325
2.801,0.6135923,-0.38516,-1.0529,2.7949,0.4601942,-0.37463,-1.0231,0.28325,2.7903,0.4601942,-0.3644,-0.90416,0.28325,2.7857,0.3067962,-0.35535,-1.0945,0.28325,2.7826,0.3067962,-0.34441,-0.98743,0.28325,2.7796,0.3067962,-0.33454,-0.87441,0.28325
2.8072,0.6135923,-0.39479,-0.96364,2.801,0.6135923,-0.38516,-1.0529,0.28325,2.7949,0.4601942,-0.37463,-1.0231,0.28325,2.7903,0.4601942,-0.3644,-0.90416,0.28325,2.7857,0.3067962,-0.35535,-1.0945,0.28325,2.7826,0.3067962,-0.34441,-0.98743,0.28325
2.8149,0.7669904,-0.40508,-1.0291,2.8072,0.6135923,-0.39479,-0.96364,0.28325,2.801,0.6135923,-0.38516,-1.0529,0.28325,2.7949,0.4601942,-0.37463,-1.0231,0.28325,2.7903,0.4601942,-0.3644,-0.90416,0.28325,2.7857,0.3067962,-0.35535,-1.0945,0.28325
2.8225,0.7669904,-0.41555,-1.0469,2.8149,0.7669904,-0.40508,-1.0291,0.28325,2.8072,0.6135923,-0.39479,-0.96364,0.28325,2.801,0.6135923,-0.38516,-1.0529,0.28325,2.7949,0.4601942,-0.37463,-1.0231,0.28325,2.7903,0.4601942,-0.3644,-0.90416,0.28325
2.8317,0.9203885,-0.42674,-1.1183,2.8225,0.7669904,-0.41555,-1.0469,0.28325,2.8149,0.7669904,-0.40508,-1.0291,0.28325,2.8072,0.6135923,-0.39479,-0.96364,0.28325,2.801,0.6135923,-0.38516,-1.0529,0.28325,2.7949,0.4601942,-0.37463,-1.0231,0.28325
2.8409,0.9203885,-0.43655,-0.98149,2.8317,0.9203885,-0.42674,-1.1183,0.28325,2.8225,0.7669904,-0.41555,-1.0469,0.28325,2.8149,0.7669904,-0.40508,-1.0291,0.28325,2.8072,0.6135923,-0.39479,-0.96364,0.28325,2.801,0.6135923,-0.38516,-1.0529,0.28325
2.8501,0.9203885,-0.4472,-1.0648,2.8409,0.9203885,-0.43655,-0.98149,0.28325,2.8317,0.9203885,-0.42674,-1.1183,0.28325,2.8225,0.7669904,-0.41555,-1.0469,0.28325,2.8149,0.7669904,-0.40508,-1.0291,0.28325,2.8072,0.6135923,-0.39479,-0.96364,0.28325
2.8609,1.073787,-0.45802,-1.0826,2.8501,0.9203885,-0.4472,-1.0648,0.28325,2.8409,0.9203885,-0.43655,-0.98149,0.28325,2.8317,0.9203885,-0.42674,-1.1183,0.28325,2.8225,0.7669904,-0.41555,-1.0469,0.28325,2.8149,0.7669904,-0.40508,-1.0291,0.28325
2.8731,1.227185,-0.46891,-1.0886,2.8609,1.073787,-0.45802,-1.0826,0.28325,2.8501,0.9203885,-0.4472,-1.0648,0.28325,2.8409,0.9203885,-0.43655,-0.98149,0.28325,2.8317,0.9203885,-0.42674,-1.1183,0.28325,2.8225,0.7669904,-0.41555,-1.0469,0.28325
2.8854,1.227185,-0.47956,-1.0648,2.8731,1.227185,-0.46891,-1.0886,0.28325,2.8609,1.073787,-0.45802,-1.0826,0.28325,2.8501,0.9203885,-0.4472,-1.0648,0.28325,2.8409,0.9203885,-0.43655,-0.98149,0.28325,2.8317,0.9203885,-0.42674,-1.1183,0.28325
2.8977,1.227185,-0.49139,-1.1837,2.8854,1.227185,-0.47956,-1.0648,0.28325,2.8731,1.227185,-0.46891,-1.0886,0.28325,2.8609,1.073787,-0.45802,-1.0826,0.28325,2.8501,0.9203885,-0.4472,-1.0648,0.28325,2.8409,0.9203885,-0.43655,-0.98149,0.28325
2.9115,1.380583,-0.50222,-1.0826,2.8977,1.227185,-0.49139,-1.1837,0.28325,2.8854,1.227185,-0.47956,-1.0648,0.28325,2.8731,1.227185,-0.46891,-1.0886,0.28325,2.8609,1.073787,-0.45802,-1.0826,0.28325,2.8501,0.9203885,-0.4472,-1.0648,0.28325
2.9253,1.380583,-0.51281,-1.0588,2.9115,1.380583,-0.50222,-1.0826,-1,2.8977,1.227185,-0.49139,-1.1837,0.28325,2.8854,1.227185,-0.47956,-1.0648,0.28325,2.8731,1.227185,-0.46891,-1.0886,0.28325,2.8609,1.073787,-0.45802,-1.0826,0.28325
2.9376,1.227185,-0.52304,-1.0231,2.9253,1.380583,-0.51281,-1.0588,-1,2.9115,1.380583,-0.50222,-1.0826,-1,2.8977,1.227185,-0.49139,-1.1837,0.28325,2.8854,1.227185,-0.47956,-1.0648,0.28325,2.8731,1.227185,-0.46891,-1.0886,0.28325
2.956,1.840777,-0.53345,-1.041,2.9376,1.227185,-0.52304,-1.0231,-1,2.9253,1.380583,-0.51281,-1.0588,-1,2.9115,1.380583,-0.50222,-1.0826,-1,2.8977,1.227185,-0.49139,-1.1837,0.28325,2.8854,1.227185,-0.47956,-1.0648,0.28325
2.9744,1.840777,-0.54178,-0.83278,2.956,1.840777,-0.53345,-1.041,-1,2.9376,1.227185,-0.52304,-1.0231,-1,2.9253,1.380583,-0.51281,-1.0588,-1,2.9115,1.380583,-0.50222,-1.0826,-1,2.8977,1.227185,-0.49139,-1.1837,0.28325
2.9974,2.300971,-0.55016,-0.83872,2.9744,1.840777,-0.54178,-0.83278,-1,2.956,1.840777,-0.53345,-1.041,-1,2.9376,1.227185,-0.52304,-1.0231,-1,2.9253,1.380583,-0.51281,-1.0588,-1,2.9115,1.380583,-0.50222,-1.0826,-1
3.0235,2.607767,-0.55843,-0.82683,2.9974,2.300971,-0.55016,-0.83872,-1,2.9744,1.840777,-0.54178,-0.83278,-1,2.956,1.840777,-0.53345,-1.041,-1,2.9376,1.227185,-0.52304,-1.0231,-1,2.9253,1.380583,-0.51281,-1.0588,-1
3.0511,2.761165,-0.56527,-0.68407,3.0235,2.607767,-0.55843,-0.82683,-1,2.9974,2.300971,-0.55016,-0.83872,-1,2.9744,1.840777,-0.54178,-0.83278,-1,2.956,1.840777,-0.53345,-1.041,-1,2.9376,1.227185,-0.52304,-1.0231,-1
3.0802,2.914563,-0.57152,-0.62458,3.0511,2.761165,-0.56527,-0.68407,-1,3.0235,2.607767,-0.55843,-0.82683,-1,2.9974,2.300971,-0.55016,-0.83872,-1,2.9744,1.840777,-0.54178,-0.83278,-1,2.956,1.840777,-0.53345,-1.041,-1
3.1109,3.067962,-0.57693,-0.5413,3.0802,2.914563,-0.57152,-0.62458,-1,3.0511,2.761165,-0.56527,-0.68407,-1,3.0235,2.607767,-0.55843,-0.82683,-1,2.9974,2.300971,-0.55016,-0.83872,-1,2.9744,1.840777,-0.54178,-0.83278,-1
-3.1385,3.374758,-0.58169,-0.47587,3.1109,3.067962,-0.57693,-0.5413,-1,3.0802,2.914563,-0.57152,-0.62458,-1,3.0511,2.761165,-0.56527,-0.68407,-1,3.0235,2.607767,-0.55843,-0.82683,-1,2.9974,2.300971,-0.55016,-0.83872,-1
-3.1048,3.374758,-0.58586,-0.41639,-3.1385,3.374758,-0.58169,-0.47587,-1,3.1109,3.067962,-0.57693,-0.5413,-1,3.0802,2.914563,-0.57152,-0.62458,-1,3.0511,2.761165,-0.56527,-0.68407,-1,3.0235,2.607767,-0.55843,-0.82683,-1
-3.068,3.681554,-0.58936,-0.35096,-3.1048,3.374758,-0.58586,-0.41639,-1,-3.1385,3.374758,-0.58169,-0.47587,-1,3.1109,3.067962,-0.57693,-0.5413,-1,3.0802,2.914563,-0.57152,-0.62458,-1,3.0511,2.761165,-0.56527,-0.68407,-1
-3.0296,3.834952,-0.59234,-0.29742,-3.068,3.681554,-0.58936,-0.35096,-1,-3.1048,3.374758,-0.58586,-0.41639,-1,-3.1385,3.374758,-0.58169,-0.47587,-1,3.1109,3.067962,-0.57693,-0.5413,-1,3.0802,2.914563,-0.57152,-0.62458,-1
-2.9897,3.98835,-0.59472,-0.23794,-3.0296,3.834952,-0.59234,-0.29742,-1,-3.068,3.681554,-0.58936,-0.35096,-1,-3.1048,3.374758,-0.58586,-0.41639,-1,-3.1385,3.374758,-0.58169,-0.47587,-1,3.1109,3.067962,-0.57693,-0.5413,-1
-2.9498,3.98835,-0.59656,-0.1844,-2.9897,3.98835,-0.59472,-0.23794,-1,-3.0296,3.834952,-0.59234,-0.29742,-1,-3.068,3.681554,-0.58936,-0.35096,-1,-3.1048,3.374758,-0.58586,-0.41639,-1,-3.1385,3.374758,-0.58169,-0.47587,-1
-2.91,3.98835,-0.59787,-0.13086,-2.9498,3.98835,-0.59656,-0.1844,-1,-2.9897,3.98835,-0.59472,-0.23794,-1,-3.0296,3.834952,-0.59234,-0.29742,-1,-3.068,3.681554,-0.58936,-0.35096,-1,-3.1048,3.374758,-0.58586,-0.41639,-1
-2.8716,3.834952,-0.59858,-0.071381,-2.91,3.98835,-0.59787,-0.13086,-1,-2.9498,3.98835,-0.59656,-0.1844,-1,-2.9897,3.98835,-0.59472,-0.23794,-1,-3.0296,3.834952,-0.59234,-0.29742,-1,-3.068,3.681554,-0.58936,-0.35096,-1
-2.8271,4.448544,-0.59894,-0.03569,-2.8716,3.834952,-0.59858,-0.071381,-1,-2.91,3.98835,-0.59787,-0.13086,-1,-2.9498,3.98835,-0.59656,-0.1844,-1,-2.9897,3.98835,-0.59472,-0.23794,-1,-3.0296,3.834952,-0.59234,-0.29742,-1
-2.7842,4.295146,-0.59882,0.011897,-2.8271,4.448544,-0.59894,-0.03569,-1,-2.8716,3.834952,-0.59858,-0.071381,-1,-2.91,3.98835,-0.59787,-0.13086,-1,-2.9498,3.98835,-0.59656,-0.1844,-1,-2.9897,3.98835,-0.59472,-0.23794,-1
-2.7428,4.141748,-0.59829,0.053536,-2.7842,4.295146,-0.59882,0.011897,-1,-2.8271,4.448544,-0.59894,-0.03569,-1,-2.8716,3.834952,-0.59858,-0.071381,-1,-2.91,3.98835,-0.59787,-0.13086,-1,-2.9498,3.98835,-0.59656,-0.1844,-1
-2.7013,4.141748,-0.59745,0.083278,-2.7428,4.141748,-0.59829,0.053536,-1,-2.7842,4.295146,-0.59882,0.011897,-1,-2.8271,4.448544,-0.59894,-0.03569,-1,-2.8716,3.834952,-0.59858,-0.071381,-1,-2.91,3.98835,-0.59787,-0.13086,-1
