x_k,x_dot_k,theta_k,theta_dot_k,x_k-1,x_dot_k-1,theta_k-1,theta_dot_k-1,u_k-1,x_k-2,x_dot_k-2,theta_k-2,theta_dot_k-2,u_k-2,x_k-3,x_dot_k-3,theta_k-3,theta_dot_k-3,u_k-3,x_k-4,x_dot_k-4,theta_k-4,theta_dot_k-4,u_k-4,x_k-5,x_dot_k-5,theta_k-5,theta_dot_k-5,u_k-5
-2.8394,0.920388,0.14354,0.719756,-2.8486,1.07379,0.13634,0.826828,-0.26,-2.8593,1.07379,0.12807,0.725705,-0.26,-2.8701,0.920388,0.12081,0.684066,-0.26,-2.8793,1.07379,0.11397,0.672169,-0.26,-2.89,1.07379,0.10725,0.684066,-0.26
-2.8302,0.920388,0.15139,0.785189,-2.8394,0.920388,0.14354,0.719756,-0.26,-2.8486,1.07379,0.13634,0.826828,-0.26,-2.8593,1.07379,0.12807,0.725705,-0.26,-2.8701,0.920388,0.12081,0.684066,-0.26,-2.8793,1.07379,0.11397,0.672169,-0.26
-2.8225,0.76699,0.15924,0.785189,-2.8302,0.920388,0.15139,0.785189,-0.26,-2.8394,0.920388,0.14354,0.719756,-0.26,-2.8486,1.07379,0.13634,0.826828,-0.26,-2.8593,1.07379,0.12807,0.725705,-0.26,-2.8701,0.920388,0.12081,0.684066,-0.26
-2.8133,0.920388,0.16686,0.761395,-2.8225,0.76699,0.15924,0.785189,-0.26,-2.8302,0.920388,0.15139,0.785189,-0.26,-2.8394,0.920388,0.14354,0.719756,-0.26,-2.8486,1.07379,0.13634,0.826828,-0.26,-2.8593,1.07379,0.12807,0.725705,-0.26
-2.8057,0.76699,0.1753,0.844673,-2.8133,0.920388,0.16686,0.761395,-0.26,-2.8225,0.76699,0.15924,0.785189,-0.26,-2.8302,0.920388,0.15139,0.785189,-0.26,-2.8394,0.920388,0.14354,0.719756,-0.26,-2.8486,1.07379,0.13634,0.826828,-0.26
-2.7995,0.613592,0.18399,0.868466,-2.8057,0.76699,0.1753,0.844673,-0.26,-2.8133,0.920388,0.16686,0.761395,-0.26,-2.8225,0.76699,0.15924,0.785189,-0.26,-2.8302,0.920388,0.15139,0.785189,-0.26,-2.8394,0.920388,0.14354,0.719756,-0.26
-2.7934,0.613592,0.19154,0.755447,-2.7995,0.613592,0.18399,0.868466,-0.26,-2.8057,0.76699,0.1753,0.844673,-0.26,-2.8133,0.920388,0.16686,0.761395,-0.26,-2.8225,0.76699,0.15924,0.785189,-0.26,-2.8302,0.920388,0.15139,0.785189,-0.26
-2.7872,0.613592,0.20005,0.850621,-2.7934,0.613592,0.19154,0.755447,-0.26,-2.7995,0.613592,0.18399,0.868466,-0.26,-2.8057,0.76699,0.1753,0.844673,-0.26,-2.8133,0.920388,0.16686,0.761395,-0.26,-2.8225,0.76699,0.15924,0.785189,-0.26
-2.7811,0.613592,0.20915,0.910105,-2.7872,0.613592,0.20005,0.850621,-0.26,-2.7934,0.613592,0.19154,0.755447,-0.26,-2.7995,0.613592,0.18399,0.868466,-0.26,-2.8057,0.76699,0.1753,0.844673,-0.26,-2.8133,0.920388,0.16686,0.761395,-0.26
-2.7765,0.460194,0.21742,0.826828,-2.7811,0.613592,0.20915,0.910105,-0.26,-2.7872,0.613592,0.20005,0.850621,-0.26,-2.7934,0.613592,0.19154,0.755447,-0.26,-2.7995,0.613592,0.18399,0.868466,-0.26,-2.8057,0.76699,0.1753,0.844673,-0.26
-2.7734,0.306796,0.22622,0.880363,-2.7765,0.460194,0.21742,0.826828,-0.26,-2.7811,0.613592,0.20915,0.910105,-0.26,-2.7872,0.613592,0.20005,0.850621,-0.26,-2.7934,0.613592,0.19154,0.755447,-0.26,-2.7995,0.613592,0.18399,0.868466,-0.26
-2.7704,0.306796,0.23514,0.89226,-2.7734,0.306796,0.22622,0.880363,-0.26,-2.7765,0.460194,0.21742,0.826828,-0.26,-2.7811,0.613592,0.20915,0.910105,-0.26,-2.7872,0.613592,0.20005,0.850621,-0.26,-2.7934,0.613592,0.19154,0.755447,-0.26
-2.7673,0.306796,0.24442,0.92795,-2.7704,0.306796,0.23514,0.89226,-0.26,-2.7734,0.306796,0.22622,0.880363,-0.26,-2.7765,0.460194,0.21742,0.826828,-0.26,-2.7811,0.613592,0.20915,0.910105,-0.26,-2.7872,0.613592,0.20005,0.850621,-0.26
-2.7658,0.153398,0.25346,0.904157,-2.7673,0.306796,0.24442,0.92795,-0.26,-2.7704,0.306796,0.23514,0.89226,-0.26,-2.7734,0.306796,0.22622,0.880363,-0.26,-2.7765,0.460194,0.21742,0.826828,-0.26,-2.7811,0.613592,0.20915,0.910105,-0.26
-2.7658,0,0.26364,1.01718,-2.7658,0.153398,0.25346,0.904157,-0.26,-2.7673,0.306796,0.24442,0.92795,-0.26,-2.7704,0.306796,0.23514,0.89226,-0.26,-2.7734,0.306796,0.22622,0.880363,-0.26,-2.7765,0.460194,0.21742,0.826828,-0.26
-2.7658,0,0.27208,0.844673,-2.7658,0,0.26364,1.01718,-0.26,-2.7658,0.153398,0.25346,0.904157,-0.26,-2.7673,0.306796,0.24442,0.92795,-0.26,-2.7704,0.306796,0.23514,0.89226,-0.26,-2.7734,0.306796,0.22622,0.880363,-0.26
-2.7658,0,0.2816,0.951744,-2.7658,0,0.27208,0.844673,-0.26,-2.7658,0,0.26364,1.01718,-0.26,-2.7658,0.153398,0.25346,0.904157,-0.26,-2.7673,0.306796,0.24442,0.92795,-0.26,-2.7704,0.306796,0.23514,0.89226,-0.26
-2.7673,-0.153398,0.2913,0.969589,-2.7658,0,0.2816,0.951744,-0.26,-2.7658,0,0.27208,0.844673,-0.26,-2.7658,0,0.26364,1.01718,-0.26,-2.7658,0.153398,0.25346,0.904157,-0.26,-2.7673,0.306796,0.24442,0.92795,-0.26
-2.7704,-0.306796,0.30063,0.933899,-2.7673,-0.153398,0.2913,0.969589,0.26,-2.7658,0,0.2816,0.951744,-0.26,-2.7658,0,0.27208,0.844673,-0.26,-2.7658,0,0.26364,1.01718,-0.26,-2.7658,0.153398,0.25346,0.904157,-0.26
-2.7734,-0.306796,0.31015,0.951744,-2.7704,-0.306796,0.30063,0.933899,0.26,-2.7673,-0.153398,0.2913,0.969589,0.26,-2.7658,0,0.2816,0.951744,-0.26,-2.7658,0,0.27208,0.844673,-0.26,-2.7658,0,0.26364,1.01718,-0.26
-2.7811,-0.76699,0.31836,0.820879,-2.7734,-0.306796,0.31015,0.951744,0.26,-2.7704,-0.306796,0.30063,0.933899,0.26,-2.7673,-0.153398,0.2913,0.969589,0.26,-2.7658,0,0.2816,0.951744,-0.26,-2.7658,0,0.27208,0.844673,-0.26
-2.7903,-0.920388,0.32568,0.731653,-2.7811,-0.76699,0.31836,0.820879,0.26,-2.7734,-0.306796,0.31015,0.951744,0.26,-2.7704,-0.306796,0.30063,0.933899,0.26,-2.7673,-0.153398,0.2913,0.969589,0.26,-2.7658,0,0.2816,0.951744,-0.26
-2.8041,-1.38058,0.33282,0.713808,-2.7903,-0.920388,0.32568,0.731653,0.26,-2.7811,-0.76699,0.31836,0.820879,0.26,-2.7734,-0.306796,0.31015,0.951744,0.26,-2.7704,-0.306796,0.30063,0.933899,0.26,-2.7673,-0.153398,0.2913,0.969589,0.26
-2.8195,-1.53398,0.33865,0.582943,-2.8041,-1.38058,0.33282,0.713808,0.26,-2.7903,-0.920388,0.32568,0.731653,0.26,-2.7811,-0.76699,0.31836,0.820879,0.26,-2.7734,-0.306796,0.31015,0.951744,0.26,-2.7704,-0.306796,0.30063,0.933899,0.26
-2.8363,-1.68738,0.34406,0.541304,-2.8195,-1.53398,0.33865,0.582943,0.26,-2.8041,-1.38058,0.33282,0.713808,0.26,-2.7903,-0.920388,0.32568,0.731653,0.26,-2.7811,-0.76699,0.31836,0.820879,0.26,-2.7734,-0.306796,0.31015,0.951744,0.26
-2.8578,-2.14757,0.34888,0.48182,-2.8363,-1.68738,0.34406,0.541304,0.26,-2.8195,-1.53398,0.33865,0.582943,0.26,-2.8041,-1.38058,0.33282,0.713808,0.26,-2.7903,-0.920388,0.32568,0.731653,0.26,-2.7811,-0.76699,0.31836,0.820879,0.26
-2.8808,-2.30097,0.35304,0.416388,-2.8578,-2.14757,0.34888,0.48182,0.26,-2.8363,-1.68738,0.34406,0.541304,0.26,-2.8195,-1.53398,0.33865,0.582943,0.26,-2.8041,-1.38058,0.33282,0.713808,0.26,-2.7903,-0.920388,0.32568,0.731653,0.26
-2.9069,-2.60777,0.35673,0.368801,-2.8808,-2.30097,0.35304,0.416388,0.26,-2.8578,-2.14757,0.34888,0.48182,0.26,-2.8363,-1.68738,0.34406,0.541304,0.26,-2.8195,-1.53398,0.33865,0.582943,0.26,-2.8041,-1.38058,0.33282,0.713808,0.26
-2.9345,-2.76117,0.35952,0.279575,-2.9069,-2.60777,0.35673,0.368801,0.26,-2.8808,-2.30097,0.35304,0.416388,0.26,-2.8578,-2.14757,0.34888,0.48182,0.26,-2.8363,-1.68738,0.34406,0.541304,0.26,-2.8195,-1.53398,0.33865,0.582943,0.26
-2.9652,-3.06796,0.36178,0.226039,-2.9345,-2.76117,0.35952,0.279575,0.26,-2.9069,-2.60777,0.35673,0.368801,0.26,-2.8808,-2.30097,0.35304,0.416388,0.26,-2.8578,-2.14757,0.34888,0.48182,0.26,-2.8363,-1.68738,0.34406,0.541304,0.26
-2.9974,-3.22136,0.36345,0.166555,-2.9652,-3.06796,0.36178,0.226039,0.26,-2.9345,-2.76117,0.35952,0.279575,0.26,-2.9069,-2.60777,0.35673,0.368801,0.26,-2.8808,-2.30097,0.35304,0.416388,0.26,-2.8578,-2.14757,0.34888,0.48182,0.26
-3.0281,-3.06796,0.36446,0.101123,-2.9974,-3.22136,0.36345,0.166555,0.26,-2.9652,-3.06796,0.36178,0.226039,0.26,-2.9345,-2.76117,0.35952,0.279575,0.26,-2.9069,-2.60777,0.35673,0.368801,0.26,-2.8808,-2.30097,0.35304,0.416388,0.26
-3.0664,-3.83495,0.36506,0.059484,-3.0281,-3.06796,0.36446,0.101123,0.26,-2.9974,-3.22136,0.36345,0.166555,0.26,-2.9652,-3.06796,0.36178,0.226039,0.26,-2.9345,-2.76117,0.35952,0.279575,0.26,-2.9069,-2.60777,0.35673,0.368801,0.26
-3.1017,-3.52816,0.36506,0,-3.0664,-3.83495,0.36506,0.059484,0.26,-3.0281,-3.06796,0.36446,0.101123,0.26,-2.9974,-3.22136,0.36345,0.166555,0.26,-2.9652,-3.06796,0.36178,0.226039,0.26,-2.9345,-2.76117,0.35952,0.279575,0.26
-3.1401,-3.83495,0.36458,-0.0475872,-3.1017,-3.52816,0.36506,0,0.26,-3.0664,-3.83495,0.36506,0.059484,0.26,-3.0281,-3.06796,0.36446,0.101123,0.26,-2.9974,-3.22136,0.36345,0.166555,0.26,-2.9652,-3.06796,0.36178,0.226039,0.26
3.1032,-3.98835,0.36375,-0.0832776,-3.1401,-3.83495,0.36458,-0.0475872,0.26,-3.1017,-3.52816,0.36506,0,0.26,-3.0664,-3.83495,0.36506,0.059484,0.26,-3.0281,-3.06796,0.36446,0.101123,0.26,-2.9974,-3.22136,0.36345,0.166555,0.26
3.0603,-4.29515,0.36244,-0.130865,3.1032,-3.98835,0.36375,-0.0832776,0.26,-3.1401,-3.83495,0.36458,-0.0475872,0.26,-3.1017,-3.52816,0.36506,0,0.26,-3.0664,-3.83495,0.36506,0.059484,0.26,-3.0281,-3.06796,0.36446,0.101123,0.26
3.0189,-4.14175,0.36077,-0.166555,3.0603,-4.29515,0.36244,-0.130865,0.26,3.1032,-3.98835,0.36375,-0.0832776,0.26,-3.1401,-3.83495,0.36458,-0.0475872,0.26,-3.1017,-3.52816,0.36506,0,0.26,-3.0664,-3.83495,0.36506,0.059484,0.26
2.9805,-3.83495,0.35899,-0.178452,3.0189,-4.14175,0.36077,-0.166555,0.26,3.0603,-4.29515,0.36244,-0.130865,0.26,3.1032,-3.98835,0.36375,-0.0832776,0.26,-3.1401,-3.83495,0.36458,-0.0475872,0.26,-3.1017,-3.52816,0.36506,0,0.26
2.9345,-4.60194,0.35655,-0.243884,2.9805,-3.83495,0.35899,-0.178452,0.26,3.0189,-4.14175,0.36077,-0.166555,0.26,3.0603,-4.29515,0.36244,-0.130865,0.26,3.1032,-3.98835,0.36375,-0.0832776,0.26,-3.1401,-3.83495,0.36458,-0.0475872,0.26
2.8931,-4.14175,0.35399,-0.255781,2.9345,-4.60194,0.35655,-0.243884,0.26,2.9805,-3.83495,0.35899,-0.178452,0.26,3.0189,-4.14175,0.36077,-0.166555,0.26,3.0603,-4.29515,0.36244,-0.130865,0.26,3.1032,-3.98835,0.36375,-0.0832776,0.26
2.8532,-3.98835,0.35126,-0.273626,2.8931,-4.14175,0.35399,-0.255781,0.26,2.9345,-4.60194,0.35655,-0.243884,0.26,2.9805,-3.83495,0.35899,-0.178452,0.26,3.0189,-4.14175,0.36077,-0.166555,0.26,3.0603,-4.29515,0.36244,-0.130865,0.26
2.8072,-4.60194,0.34781,-0.345007,2.8532,-3.98835,0.35126,-0.273626,0.26,2.8931,-4.14175,0.35399,-0.255781,0.26,2.9345,-4.60194,0.35655,-0.243884,0.26,2.9805,-3.83495,0.35899,-0.178452,0.26,3.0189,-4.14175,0.36077,-0.166555,0.26
2.7688,-3.83495,0.34465,-0.315265,2.8072,-4.60194,0.34781,-0.345007,0.26,2.8532,-3.98835,0.35126,-0.273626,0.26,2.8931,-4.14175,0.35399,-0.255781,0.26,2.9345,-4.60194,0.35655,-0.243884,0.26,2.9805,-3.83495,0.35899,-0.178452,0.26
2.7259,-4.29515,0.34091,-0.374749,2.7688,-3.83495,0.34465,-0.315265,0.26,2.8072,-4.60194,0.34781,-0.345007,0.26,2.8532,-3.98835,0.35126,-0.273626,0.26,2.8931,-4.14175,0.35399,-0.255781,0.26,2.9345,-4.60194,0.35655,-0.243884,0.26
2.6845,-4.14175,0.33698,-0.392594,2.7259,-4.29515,0.34091,-0.374749,0.26,2.7688,-3.83495,0.34465,-0.315265,0.26,2.8072,-4.60194,0.34781,-0.345007,0.26,2.8532,-3.98835,0.35126,-0.273626,0.26,2.8931,-4.14175,0.35399,-0.255781,0.26
2.6446,-3.98835,0.33282,-0.416388,2.6845,-4.14175,0.33698,-0.392594,0.26,2.7259,-4.29515,0.34091,-0.374749,0.26,2.7688,-3.83495,0.34465,-0.315265,0.26,2.8072,-4.60194,0.34781,-0.345007,0.26,2.8532,-3.98835,0.35126,-0.273626,0.26
2.6047,-3.98835,0.32841,-0.440182,2.6446,-3.98835,0.33282,-0.416388,0.26,2.6845,-4.14175,0.33698,-0.392594,0.26,2.7259,-4.29515,0.34091,-0.374749,0.26,2.7688,-3.83495,0.34465,-0.315265,0.26,2.8072,-4.60194,0.34781,-0.345007,0.26
2.5648,-3.98835,0.32377,-0.463975,2.6047,-3.98835,0.32841,-0.440182,0.26,2.6446,-3.98835,0.33282,-0.416388,0.26,2.6845,-4.14175,0.33698,-0.392594,0.26,2.7259,-4.29515,0.34091,-0.374749,0.26,2.7688,-3.83495,0.34465,-0.315265,0.26
2.5249,-3.98835,0.3186,-0.517511,2.5648,-3.98835,0.32377,-0.463975,0.26,2.6047,-3.98835,0.32841,-0.440182,0.26,2.6446,-3.98835,0.33282,-0.416388,0.26,2.6845,-4.14175,0.33698,-0.392594,0.26,2.7259,-4.29515,0.34091,-0.374749,0.26
2.4881,-3.68155,0.31366,-0.493717,2.5249,-3.98835,0.3186,-0.517511,0.26,2.5648,-3.98835,0.32377,-0.463975,0.26,2.6047,-3.98835,0.32841,-0.440182,0.26,2.6446,-3.98835,0.33282,-0.416388,0.26,2.6845,-4.14175,0.33698,-0.392594,0.26
2.4559,-3.22136,0.30872,-0.493717,2.4881,-3.68155,0.31366,-0.493717,0.26,2.5249,-3.98835,0.3186,-0.517511,0.26,2.5648,-3.98835,0.32377,-0.463975,0.26,2.6047,-3.98835,0.32841,-0.440182,0.26,2.6446,-3.98835,0.33282,-0.416388,0.26
2.4206,-3.52816,0.30301,-0.571046,2.4559,-3.22136,0.30872,-0.493717,0.26,2.4881,-3.68155,0.31366,-0.493717,0.26,2.5249,-3.98835,0.3186,-0.517511,0.26,2.5648,-3.98835,0.32377,-0.463975,0.26,2.6047,-3.98835,0.32841,-0.440182,0.26
2.3899,-3.06796,0.29772,-0.529408,2.4206,-3.52816,0.30301,-0.571046,0.26,2.4559,-3.22136,0.30872,-0.493717,0.26,2.4881,-3.68155,0.31366,-0.493717,0.26,2.5249,-3.98835,0.3186,-0.517511,0.26,2.5648,-3.98835,0.32377,-0.463975,0.26
2.3593,-3.06796,0.29189,-0.582943,2.3899,-3.06796,0.29772,-0.529408,0.26,2.4206,-3.52816,0.30301,-0.571046,0.26,2.4559,-3.22136,0.30872,-0.493717,0.26,2.4881,-3.68155,0.31366,-0.493717,0.26,2.5249,-3.98835,0.3186,-0.517511,0.26
2.3301,-2.91456,0.28594,-0.59484,2.3593,-3.06796,0.29189,-0.582943,0.26,2.3899,-3.06796,0.29772,-0.529408,0.26,2.4206,-3.52816,0.30301,-0.571046,0.26,2.4559,-3.22136,0.30872,-0.493717,0.26,2.4881,-3.68155,0.31366,-0.493717,0.26
2.301,-2.91456,0.27958,-0.636479,2.3301,-2.91456,0.28594,-0.59484,0.26,2.3593,-3.06796,0.29189,-0.582943,0.26,2.3899,-3.06796,0.29772,-0.529408,0.26,2.4206,-3.52816,0.30301,-0.571046,0.26,2.4559,-3.22136,0.30872,-0.493717,0.26
2.2764,-2.45437,0.27351,-0.606737,2.301,-2.91456,0.27958,-0.636479,0.26,2.3301,-2.91456,0.28594,-0.59484,0.26,2.3593,-3.06796,0.29189,-0.582943,0.26,2.3899,-3.06796,0.29772,-0.529408,0.26,2.4206,-3.52816,0.30301,-0.571046,0.26
2.2519,-2.45437,0.26709,-0.642427,2.2764,-2.45437,0.27351,-0.606737,0.26,2.301,-2.91456,0.27958,-0.636479,0.26,2.3301,-2.91456,0.28594,-0.59484,0.26,2.3593,-3.06796,0.29189,-0.582943,0.26,2.3899,-3.06796,0.29772,-0.529408,0.26
2.2304,-2.14757,0.26054,-0.654324,2.2519,-2.45437,0.26709,-0.642427,0.26,2.2764,-2.45437,0.27351,-0.606737,0.26,2.301,-2.91456,0.27958,-0.636479,0.26,2.3301,-2.91456,0.28594,-0.59484,0.26,2.3593,-3.06796,0.29189,-0.582943,0.26
2.2089,-2.14757,0.25346,-0.70786,2.2304,-2.14757,0.26054,-0.654324,0.26,2.2519,-2.45437,0.26709,-0.642427,0.26,2.2764,-2.45437,0.27351,-0.606737,0.26,2.301,-2.91456,0.27958,-0.636479,0.26,2.3301,-2.91456,0.28594,-0.59484,0.26
2.1921,-1.68738,0.24656,-0.690014,2.2089,-2.14757,0.25346,-0.70786,0.26,2.2304,-2.14757,0.26054,-0.654324,0.26,2.2519,-2.45437,0.26709,-0.642427,0.26,2.2764,-2.45437,0.27351,-0.606737,0.26,2.301,-2.91456,0.27958,-0.636479,0.26
2.1767,-1.53398,0.23972,-0.684066,2.1921,-1.68738,0.24656,-0.690014,0.26,2.2089,-2.14757,0.25346,-0.70786,0.26,2.2304,-2.14757,0.26054,-0.654324,0.26,2.2519,-2.45437,0.26709,-0.642427,0.26,2.2764,-2.45437,0.27351,-0.606737,0.26
2.1629,-1.38058,0.23259,-0.713808,2.1767,-1.53398,0.23972,-0.684066,0.26,2.1921,-1.68738,0.24656,-0.690014,0.26,2.2089,-2.14757,0.25346,-0.70786,0.26,2.2304,-2.14757,0.26054,-0.654324,0.26,2.2519,-2.45437,0.26709,-0.642427,0.26
2.1506,-1.22718,0.22521,-0.737602,2.1629,-1.38058,0.23259,-0.713808,0.26,2.1767,-1.53398,0.23972,-0.684066,0.26,2.1921,-1.68738,0.24656,-0.690014,0.26,2.2089,-2.14757,0.25346,-0.70786,0.26,2.2304,-2.14757,0.26054,-0.654324,0.26
2.1399,-1.07379,0.21777,-0.74355,2.1506,-1.22718,0.22521,-0.737602,0.26,2.1629,-1.38058,0.23259,-0.713808,0.26,2.1767,-1.53398,0.23972,-0.684066,0.26,2.1921,-1.68738,0.24656,-0.690014,0.26,2.2089,-2.14757,0.25346,-0.70786,0.26
2.1322,-0.76699,0.21034,-0.74355,2.1399,-1.07379,0.21777,-0.74355,0.26,2.1506,-1.22718,0.22521,-0.737602,0.26,2.1629,-1.38058,0.23259,-0.713808,0.26,2.1767,-1.53398,0.23972,-0.684066,0.26,2.1921,-1.68738,0.24656,-0.690014,0.26
2.1276,-0.460194,0.20278,-0.755447,2.1322,-0.76699,0.21034,-0.74355,0.26,2.1399,-1.07379,0.21777,-0.74355,0.26,2.1506,-1.22718,0.22521,-0.737602,0.26,2.1629,-1.38058,0.23259,-0.713808,0.26,2.1767,-1.53398,0.23972,-0.684066,0.26
2.1246,-0.306796,0.19457,-0.820879,2.1276,-0.460194,0.20278,-0.755447,0.26,2.1322,-0.76699,0.21034,-0.74355,0.26,2.1399,-1.07379,0.21777,-0.74355,0.26,2.1506,-1.22718,0.22521,-0.737602,0.26,2.1629,-1.38058,0.23259,-0.713808,0.26
2.123,-0.153398,0.1869,-0.767344,2.1246,-0.306796,0.19457,-0.820879,0.26,2.1276,-0.460194,0.20278,-0.755447,0.26,2.1322,-0.76699,0.21034,-0.74355,0.26,2.1399,-1.07379,0.21777,-0.74355,0.26,2.1506,-1.22718,0.22521,-0.737602,0.26
2.123,0,0.17899,-0.791137,2.123,-0.153398,0.1869,-0.767344,0.26,2.1246,-0.306796,0.19457,-0.820879,0.26,2.1276,-0.460194,0.20278,-0.755447,0.26,2.1322,-0.76699,0.21034,-0.74355,0.26,2.1399,-1.07379,0.21777,-0.74355,0.26
2.1261,0.306796,0.17072,-0.826828,2.123,0,0.17899,-0.791137,-0.26,2.123,-0.153398,0.1869,-0.767344,0.26,2.1246,-0.306796,0.19457,-0.820879,0.26,2.1276,-0.460194,0.20278,-0.755447,0.26,2.1322,-0.76699,0.21034,-0.74355,0.26
2.1307,0.460194,0.16257,-0.814931,2.1261,0.306796,0.17072,-0.826828,-0.26,2.123,0,0.17899,-0.791137,-0.26,2.123,-0.153398,0.1869,-0.767344,0.26,2.1246,-0.306796,0.19457,-0.820879,0.26,2.1276,-0.460194,0.20278,-0.755447,0.26
2.1384,0.76699,0.15579,-0.678118,2.1307,0.460194,0.16257,-0.814931,-0.26,2.1261,0.306796,0.17072,-0.826828,-0.26,2.123,0,0.17899,-0.791137,-0.26,2.123,-0.153398,0.1869,-0.767344,0.26,2.1246,-0.306796,0.19457,-0.820879,0.26
2.1506,1.22718,0.14943,-0.636479,2.1384,0.76699,0.15579,-0.678118,-0.26,2.1307,0.460194,0.16257,-0.814931,-0.26,2.1261,0.306796,0.17072,-0.826828,-0.26,2.123,0,0.17899,-0.791137,-0.26,2.123,-0.153398,0.1869,-0.767344,0.26
2.166,1.53398,0.14372,-0.571046,2.1506,1.22718,0.14943,-0.636479,-0.26,2.1384,0.76699,0.15579,-0.678118,-0.26,2.1307,0.460194,0.16257,-0.814931,-0.26,2.1261,0.306796,0.17072,-0.826828,-0.26,2.123,0,0.17899,-0.791137,-0.26
2.1859,1.99418,0.13836,-0.535356,2.166,1.53398,0.14372,-0.571046,-0.26,2.1506,1.22718,0.14943,-0.636479,-0.26,2.1384,0.76699,0.15579,-0.678118,-0.26,2.1307,0.460194,0.16257,-0.814931,-0.26,2.1261,0.306796,0.17072,-0.826828,-0.26
2.2074,2.14757,0.13402,-0.434233,2.1859,1.99418,0.13836,-0.535356,-0.26,2.166,1.53398,0.14372,-0.571046,-0.26,2.1506,1.22718,0.14943,-0.636479,-0.26,2.1384,0.76699,0.15579,-0.678118,-0.26,2.1307,0.460194,0.16257,-0.814931,-0.26
2.2335,2.60777,0.13015,-0.386646,2.2074,2.14757,0.13402,-0.434233,-0.26,2.1859,1.99418,0.13836,-0.535356,-0.26,2.166,1.53398,0.14372,-0.571046,-0.26,2.1506,1.22718,0.14943,-0.636479,-0.26,2.1384,0.76699,0.15579,-0.678118,-0.26
2.2626,2.91456,0.12682,-0.33311,2.2335,2.60777,0.13015,-0.386646,-0.26,2.2074,2.14757,0.13402,-0.434233,-0.26,2.1859,1.99418,0.13836,-0.535356,-0.26,2.166,1.53398,0.14372,-0.571046,-0.26,2.1506,1.22718,0.14943,-0.636479,-0.26
2.2948,3.22136,0.12421,-0.26173,2.2626,2.91456,0.12682,-0.33311,-0.26,2.2335,2.60777,0.13015,-0.386646,-0.26,2.2074,2.14757,0.13402,-0.434233,-0.26,2.1859,1.99418,0.13836,-0.535356,-0.26,2.166,1.53398,0.14372,-0.571046,-0.26
2.3301,3.52816,0.1223,-0.190349,2.2948,3.22136,0.12421,-0.26173,-0.26,2.2626,2.91456,0.12682,-0.33311,-0.26,2.2335,2.60777,0.13015,-0.386646,-0.26,2.2074,2.14757,0.13402,-0.434233,-0.26,2.1859,1.99418,0.13836,-0.535356,-0.26
2.37,3.98835,0.12087,-0.142762,2.3301,3.52816,0.1223,-0.190349,-0.26,2.2948,3.22136,0.12421,-0.26173,-0.26,2.2626,2.91456,0.12682,-0.33311,-0.26,2.2335,2.60777,0.13015,-0.386646,-0.26,2.2074,2.14757,0.13402,-0.434233,-0.26
2.4099,3.98835,0.11998,-0.089226,2.37,3.98835,0.12087,-0.142762,-0.26,2.3301,3.52816,0.1223,-0.190349,-0.26,2.2948,3.22136,0.12421,-0.26173,-0.26,2.2626,2.91456,0.12682,-0.33311,-0.26,2.2335,2.60777,0.13015,-0.386646,-0.26
2.4574,4.75534,0.11963,-0.0356904,2.4099,3.98835,0.11998,-0.089226,-0.26,2.37,3.98835,0.12087,-0.142762,-0.26,2.3301,3.52816,0.1223,-0.190349,-0.26,2.2948,3.22136,0.12421,-0.26173,-0.26,2.2626,2.91456,0.12682,-0.33311,-0.26
2.5019,4.44854,0.11986,0.0237936,2.4574,4.75534,0.11963,-0.0356904,-0.26,2.4099,3.98835,0.11998,-0.089226,-0.26,2.37,3.98835,0.12087,-0.142762,-0.26,2.3301,3.52816,0.1223,-0.190349,-0.26,2.2948,3.22136,0.12421,-0.26173,-0.26
2.551,4.90874,0.12046,0.059484,2.5019,4.44854,0.11986,0.0237936,-0.26,2.4574,4.75534,0.11963,-0.0356904,-0.26,2.4099,3.98835,0.11998,-0.089226,-0.26,2.37,3.98835,0.12087,-0.142762,-0.26,2.3301,3.52816,0.1223,-0.190349,-0.26
2.6093,5.82913,0.12171,0.124916,2.551,4.90874,0.12046,0.059484,-0.26,2.5019,4.44854,0.11986,0.0237936,-0.26,2.4574,4.75534,0.11963,-0.0356904,-0.26,2.4099,3.98835,0.11998,-0.089226,-0.26,2.37,3.98835,0.12087,-0.142762,-0.26
2.6584,4.90874,0.12313,0.142762,2.6093,5.82913,0.12171,0.124916,-0.26,2.551,4.90874,0.12046,0.059484,-0.26,2.5019,4.44854,0.11986,0.0237936,-0.26,2.4574,4.75534,0.11963,-0.0356904,-0.26,2.4099,3.98835,0.11998,-0.089226,-0.26
2.7167,5.82913,0.1251,0.196297,2.6584,4.90874,0.12313,0.142762,-0.26,2.6093,5.82913,0.12171,0.124916,-0.26,2.551,4.90874,0.12046,0.059484,-0.26,2.5019,4.44854,0.11986,0.0237936,-0.26,2.4574,4.75534,0.11963,-0.0356904,-0.26
2.7765,5.98253,0.12742,0.231988,2.7167,5.82913,0.1251,0.196297,-0.26,2.6584,4.90874,0.12313,0.142762,-0.26,2.6093,5.82913,0.12171,0.124916,-0.26,2.551,4.90874,0.12046,0.059484,-0.26,2.5019,4.44854,0.11986,0.0237936,-0.26
