x_k,x_dot_k,theta_k,theta_dot_k,x_k-1,x_dot_k-1,theta_k-1,theta_dot_k-1,u_k-1,x_k-2,x_dot_k-2,theta_k-2,theta_dot_k-2,u_k-2,x_k-3,x_dot_k-3,theta_k-3,theta_dot_k-3,u_k-3
-1.3698,1.994175,0.43519,-0.12492,-1.3898,2.6077673,0.43644,-0.16061,0.034508,-1.4159,2.6077673,0.43804,-0.1844,0.034508,-1.4419,3.2213597,0.43989,-0.26768,-0.31286
-1.3499,1.994175,0.43394,-0.12492,-1.3698,1.994175,0.43519,-0.12492,0.034508,-1.3898,2.6077673,0.43644,-0.16061,0.034508,-1.4159,2.6077673,0.43804,-0.1844,0.034508
-1.3346,1.5339808,0.43275,-0.11897,-1.3499,1.994175,0.43394,-0.12492,0.034508,-1.3698,1.994175,0.43519,-0.12492,0.034508,-1.3898,2.6077673,0.43644,-0.16061,0.034508
-1.3208,1.3805827,0.43156,-0.11897,-1.3346,1.5339808,0.43275,-0.11897,0.034508,-1.3499,1.994175,0.43394,-0.12492,0.034508,-1.3698,1.994175,0.43519,-0.12492,0.034508
-1.31,1.0737866,0.43055,-0.10112,-1.3208,1.3805827,0.43156,-0.11897,0.034508,-1.3346,1.5339808,0.43275,-0.11897,0.034508,-1.3499,1.994175,0.43394,-0.12492,0.034508
-1.3023,0.76699039,0.42954,-0.10112,-1.31,1.0737866,0.43055,-0.10112,0.034508,-1.3208,1.3805827,0.43156,-0.11897,0.034508,-1.3346,1.5339808,0.43275,-0.11897,0.034508
-1.2977,0.46019424,0.42853,-0.10112,-1.3023,0.76699039,0.42954,-0.10112,0.034508,-1.31,1.0737866,0.43055,-0.10112,0.034508,-1.3208,1.3805827,0.43156,-0.11897,0.034508
-1.2947,0.30679616,0.42757,-0.095174,-1.2977,0.46019424,0.42853,-0.10112,0.034508,-1.3023,0.76699039,0.42954,-0.10112,0.034508,-1.31,1.0737866,0.43055,-0.10112,0.034508
-1.2947,0,0.42662,-0.095174,-1.2947,0.30679616,0.42757,-0.095174,0.034508,-1.2977,0.46019424,0.42853,-0.10112,0.034508,-1.3023,0.76699039,0.42954,-0.10112,0.034508
-1.2962,-0.15339808,0.42573,-0.089226,-1.2947,0,0.42662,-0.095174,0.034508,-1.2947,0.30679616,0.42757,-0.095174,0.034508,-1.2977,0.46019424,0.42853,-0.10112,0.034508
-1.3023,-0.61359232,0.4249,-0.083278,-1.2962,-0.15339808,0.42573,-0.089226,0.034508,-1.2947,0,0.42662,-0.095174,0.034508,-1.2947,0.30679616,0.42757,-0.095174,0.034508
-1.31,-0.76699039,0.42406,-0.083278,-1.3023,-0.61359232,0.4249,-0.083278,0.034508,-1.2962,-0.15339808,0.42573,-0.089226,0.034508,-1.2947,0,0.42662,-0.095174,0.034508
-1.3208,-1.0737866,0.42323,-0.083278,-1.31,-0.76699039,0.42406,-0.083278,0.034508,-1.3023,-0.61359232,0.4249,-0.083278,0.034508,-1.2962,-0.15339808,0.42573,-0.089226,0.034508
-1.3346,-1.3805827,0.4224,-0.083278,-1.3208,-1.0737866,0.42323,-0.083278,0.034508,-1.31,-0.76699039,0.42406,-0.083278,0.034508,-1.3023,-0.61359232,0.4249,-0.083278,0.034508
-1.3499,-1.5339808,0.42163,-0.077329,-1.3346,-1.3805827,0.4224,-0.083278,0.034508,-1.3208,-1.0737866,0.42323,-0.083278,0.034508,-1.31,-0.76699039,0.42406,-0.083278,0.034508
-1.3698,-1.994175,0.42085,-0.077329,-1.3499,-1.5339808,0.42163,-0.077329,0.034508,-1.3346,-1.3805827,0.4224,-0.083278,0.034508,-1.3208,-1.0737866,0.42323,-0.083278,0.034508
-1.3913,-2.1475731,0.42014,-0.071381,-1.3698,-1.994175,0.42085,-0.077329,0.034508,-1.3499,-1.5339808,0.42163,-0.077329,0.034508,-1.3346,-1.3805827,0.4224,-0.083278,0.034508
-1.4159,-2.4543693,0.41942,-0.071381,-1.3913,-2.1475731,0.42014,-0.071381,0.034508,-1.3698,-1.994175,0.42085,-0.077329,0.034508,-1.3499,-1.5339808,0.42163,-0.077329,0.034508
-1.4419,-2.6077673,0.41877,-0.065432,-1.4159,-2.4543693,0.41942,-0.071381,0.034508,-1.3913,-2.1475731,0.42014,-0.071381,0.034508,-1.3698,-1.994175,0.42085,-0.077329,0.034508
-1.4726,-3.0679616,0.41806,-0.071381,-1.4419,-2.6077673,0.41877,-0.065432,0.034508,-1.4159,-2.4543693,0.41942,-0.071381,0.034508,-1.3913,-2.1475731,0.42014,-0.071381,0.034508
-1.5048,-3.2213597,0.41746,-0.059484,-1.4726,-3.0679616,0.41806,-0.071381,0.034508,-1.4419,-2.6077673,0.41877,-0.065432,0.034508,-1.4159,-2.4543693,0.41942,-0.071381,0.034508
-1.5386,-3.3747577,0.41675,-0.071381,-1.5048,-3.2213597,0.41746,-0.059484,0.034508,-1.4726,-3.0679616,0.41806,-0.071381,0.034508,-1.4419,-2.6077673,0.41877,-0.065432,0.034508
-1.5769,-3.834952,0.41597,-0.077329,-1.5386,-3.3747577,0.41675,-0.071381,0.034508,-1.5048,-3.2213597,0.41746,-0.059484,0.034508,-1.4726,-3.0679616,0.41806,-0.071381,0.034508
-1.6168,-3.98835,0.4152,-0.077329,-1.5769,-3.834952,0.41597,-0.077329,0.034508,-1.5386,-3.3747577,0.41675,-0.071381,0.034508,-1.5048,-3.2213597,0.41746,-0.059484,0.034508
-1.6613,-4.4485443,0.41443,-0.077329,-1.6168,-3.98835,0.4152,-0.077329,0.034508,-1.5769,-3.834952,0.41597,-0.077329,0.034508,-1.5386,-3.3747577,0.41675,-0.071381,0.034508
-1.7058,-4.4485443,0.41365,-0.077329,-1.6613,-4.4485443,0.41443,-0.077329,0.034508,-1.6168,-3.98835,0.4152,-0.077329,0.034508,-1.5769,-3.834952,0.41597,-0.077329,0.034508
-1.7564,-5.0621366,0.41282,-0.083278,-1.7058,-4.4485443,0.41365,-0.077329,0.034508,-1.6613,-4.4485443,0.41443,-0.077329,0.034508,-1.6168,-3.98835,0.4152,-0.077329,0.034508
-1.8116,-5.5223308,0.41187,-0.095174,-1.7564,-5.0621366,0.41282,-0.083278,0.034508,-1.7058,-4.4485443,0.41365,-0.077329,0.034508,-1.6613,-4.4485443,0.41443,-0.077329,0.034508
-1.8607,-4.9087385,0.41104,-0.083278,-1.8116,-5.5223308,0.41187,-0.095174,0.034508,-1.7564,-5.0621366,0.41282,-0.083278,0.034508,-1.7058,-4.4485443,0.41365,-0.077329,0.034508
-1.9221,-6.1359232,0.41009,-0.095174,-1.8607,-4.9087385,0.41104,-0.083278,0.034508,-1.8116,-5.5223308,0.41187,-0.095174,0.034508,-1.7564,-5.0621366,0.41282,-0.083278,0.034508
-1.9773,-5.5223308,0.40919,-0.089226,-1.9221,-6.1359232,0.41009,-0.095174,0.034508,-1.8607,-4.9087385,0.41104,-0.083278,0.034508,-1.8116,-5.5223308,0.41187,-0.095174,0.034508
-2.0387,-6.1359232,0.40812,-0.10707,-1.9773,-5.5223308,0.40919,-0.089226,0.034508,-1.9221,-6.1359232,0.41009,-0.095174,0.034508,-1.8607,-4.9087385,0.41104,-0.083278,0.034508
-2.1062,-6.7495155,0.40693,-0.11897,-2.0387,-6.1359232,0.40812,-0.10707,0.034508,-1.9773,-5.5223308,0.40919,-0.089226,0.034508,-1.9221,-6.1359232,0.41009,-0.095174,0.034508
-2.1737,-6.7495155,0.40574,-0.11897,-2.1062,-6.7495155,0.40693,-0.11897,0.034508,-2.0387,-6.1359232,0.40812,-0.10707,0.034508,-1.9773,-5.5223308,0.40919,-0.089226,0.034508
-2.2411,-6.7495155,0.40449,-0.12492,-2.1737,-6.7495155,0.40574,-0.11897,0.034508,-2.1062,-6.7495155,0.40693,-0.11897,0.034508,-2.0387,-6.1359232,0.40812,-0.10707,0.034508
-2.3148,-7.3631078,0.40319,-0.13086,-2.2411,-6.7495155,0.40449,-0.12492,0.034508,-2.1737,-6.7495155,0.40574,-0.11897,0.034508,-2.1062,-6.7495155,0.40693,-0.11897,0.034508
-2.3884,-7.3631078,0.40182,-0.13681,-2.3148,-7.3631078,0.40319,-0.13086,0.034508,-2.2411,-6.7495155,0.40449,-0.12492,0.034508,-2.1737,-6.7495155,0.40574,-0.11897,0.034508
-2.4605,-7.2097097,0.40045,-0.13681,-2.3884,-7.3631078,0.40182,-0.13681,0.034508,-2.3148,-7.3631078,0.40319,-0.13086,0.034508,-2.2411,-6.7495155,0.40449,-0.12492,0.034508
-2.5372,-7.6699039,0.39896,-0.14871,-2.4605,-7.2097097,0.40045,-0.13681,0.034508,-2.3884,-7.3631078,0.40182,-0.13681,0.034508,-2.3148,-7.3631078,0.40319,-0.13086,0.034508
-2.617,-7.9767001,0.39742,-0.15466,-2.5372,-7.6699039,0.39896,-0.14871,0.034508,-2.4605,-7.2097097,0.40045,-0.13681,0.034508,-2.3884,-7.3631078,0.40182,-0.13681,0.034508
-2.6952,-7.823302,0.39587,-0.15466,-2.617,-7.9767001,0.39742,-0.15466,0.034508,-2.5372,-7.6699039,0.39896,-0.14871,0.034508,-2.4605,-7.2097097,0.40045,-0.13681,0.034508
-2.7765,-8.1300982,0.3942,-0.16656,-2.6952,-7.823302,0.39587,-0.15466,0.034508,-2.617,-7.9767001,0.39742,-0.15466,0.034508,-2.5372,-7.6699039,0.39896,-0.14871,0.034508
-2.8593,-8.2834963,0.39254,-0.16656,-2.7765,-8.1300982,0.3942,-0.16656,0.034508,-2.6952,-7.823302,0.39587,-0.15466,0.034508,-2.617,-7.9767001,0.39742,-0.15466,0.034508
-2.9406,-8.1300982,0.39093,-0.16061,-2.8593,-8.2834963,0.39254,-0.16656,0.034508,-2.7765,-8.1300982,0.3942,-0.16656,0.034508,-2.6952,-7.823302,0.39587,-0.15466,0.034508
-3.0265,-8.5902924,0.38921,-0.1725,-2.9406,-8.1300982,0.39093,-0.16061,0.034508,-2.8593,-8.2834963,0.39254,-0.16656,0.034508,-2.7765,-8.1300982,0.3942,-0.16656,0.034508
-3.1078,-8.1300982,0.38766,-0.15466,-3.0265,-8.5902924,0.38921,-0.1725,0.034508,-2.9406,-8.1300982,0.39093,-0.16061,0.034508,-2.8593,-8.2834963,0.39254,-0.16656,0.034508
3.0925,-8.2834963,0.38605,-0.16061,-3.1078,-8.1300982,0.38766,-0.15466,0.034508,-3.0265,-8.5902924,0.38921,-0.1725,0.034508,-2.9406,-8.1300982,0.39093,-0.16061,0.034508
3.0081,-8.4368943,0.38457,-0.14871,3.0925,-8.2834963,0.38605,-0.16061,0.034508,-3.1078,-8.1300982,0.38766,-0.15466,0.034508,-3.0265,-8.5902924,0.38921,-0.1725,0.034508
2.9253,-8.2834963,0.38308,-0.14871,3.0081,-8.4368943,0.38457,-0.14871,0.034508,3.0925,-8.2834963,0.38605,-0.16061,0.034508,-3.1078,-8.1300982,0.38766,-0.15466,0.034508
2.8409,-8.4368943,0.38165,-0.14276,2.9253,-8.2834963,0.38308,-0.14871,0.034508,3.0081,-8.4368943,0.38457,-0.14871,0.034508,3.0925,-8.2834963,0.38605,-0.16061,0.034508
2.7612,-7.9767001,0.38028,-0.13681,2.8409,-8.4368943,0.38165,-0.14276,0.034508,2.9253,-8.2834963,0.38308,-0.14871,0.034508,3.0081,-8.4368943,0.38457,-0.14871,0.034508
2.6829,-7.823302,0.37903,-0.12492,2.7612,-7.9767001,0.38028,-0.13681,0.034508,2.8409,-8.4368943,0.38165,-0.14276,0.034508,2.9253,-8.2834963,0.38308,-0.14871,0.034508
2.6047,-7.823302,0.37785,-0.11897,2.6829,-7.823302,0.37903,-0.12492,0.034508,2.7612,-7.9767001,0.38028,-0.13681,0.034508,2.8409,-8.4368943,0.38165,-0.14276,0.034508
2.528,-7.6699039,0.37677,-0.10707,2.6047,-7.823302,0.37785,-0.11897,0.034508,2.6829,-7.823302,0.37903,-0.12492,0.034508,2.7612,-7.9767001,0.38028,-0.13681,0.034508
2.4513,-7.6699039,0.37576,-0.10112,2.528,-7.6699039,0.37677,-0.10707,0.034508,2.6047,-7.823302,0.37785,-0.11897,0.034508,2.6829,-7.823302,0.37903,-0.12492,0.034508
2.3823,-6.9029135,0.37493,-0.083278,2.4513,-7.6699039,0.37576,-0.10112,0.034508,2.528,-7.6699039,0.37677,-0.10707,0.034508,2.6047,-7.823302,0.37785,-0.11897,0.034508
2.3117,-7.0563116,0.37422,-0.071381,2.3823,-6.9029135,0.37493,-0.083278,0.034508,2.4513,-7.6699039,0.37576,-0.10112,0.034508,2.528,-7.6699039,0.37677,-0.10707,0.034508
2.2442,-6.7495155,0.37356,-0.065432,2.3117,-7.0563116,0.37422,-0.071381,0.034508,2.3823,-6.9029135,0.37493,-0.083278,0.034508,2.4513,-7.6699039,0.37576,-0.10112,0.034508
2.1783,-6.5961174,0.37303,-0.053536,2.2442,-6.7495155,0.37356,-0.065432,0.034508,2.3117,-7.0563116,0.37422,-0.071381,0.034508,2.3823,-6.9029135,0.37493,-0.083278,0.034508
2.1123,-6.5961174,0.37255,-0.047587,2.1783,-6.5961174,0.37303,-0.053536,0.034508,2.2442,-6.7495155,0.37356,-0.065432,0.034508,2.3117,-7.0563116,0.37422,-0.071381,0.034508
2.054,-5.829127,0.37219,-0.03569,2.1123,-6.5961174,0.37255,-0.047587,0.034508,2.1783,-6.5961174,0.37303,-0.053536,0.034508,2.2442,-6.7495155,0.37356,-0.065432,0.034508
1.9957,-5.829127,0.3719,-0.029742,2.054,-5.829127,0.37219,-0.03569,0.034508,2.1123,-6.5961174,0.37255,-0.047587,0.034508,2.1783,-6.5961174,0.37303,-0.053536,0.034508
1.9405,-5.5223308,0.37166,-0.023794,1.9957,-5.829127,0.3719,-0.029742,0.034508,2.054,-5.829127,0.37219,-0.03569,0.034508,2.1123,-6.5961174,0.37255,-0.047587,0.034508
1.8868,-5.3689328,0.37142,-0.023794,1.9405,-5.5223308,0.37166,-0.023794,0.034508,1.9957,-5.829127,0.3719,-0.029742,0.034508,2.054,-5.829127,0.37219,-0.03569,0.034508
1.8362,-5.0621366,0.3713,-0.011897,1.8868,-5.3689328,0.37142,-0.023794,0.034508,1.9405,-5.5223308,0.37166,-0.023794,0.034508,1.9957,-5.829127,0.3719,-0.029742,0.034508
1.7886,-4.7553404,0.37124,-0.0059484,1.8362,-5.0621366,0.3713,-0.011897,0.034508,1.8868,-5.3689328,0.37142,-0.023794,0.034508,1.9405,-5.5223308,0.37166,-0.023794,0.034508
1.7441,-4.4485443,0.37112,-0.011897,1.7886,-4.7553404,0.37124,-0.0059484,0.034508,1.8362,-5.0621366,0.3713,-0.011897,0.034508,1.8868,-5.3689328,0.37142,-0.023794,0.034508
1.7027,-4.1417481,0.37112,0,1.7441,-4.4485443,0.37112,-0.011897,0.034508,1.7886,-4.7553404,0.37124,-0.0059484,0.034508,1.8362,-5.0621366,0.3713,-0.011897,0.034508
1.6628,-3.98835,0.37112,0,1.7027,-4.1417481,0.37112,0,0.034508,1.7441,-4.4485443,0.37112,-0.011897,0.034508,1.7886,-4.7553404,0.37124,-0.0059484,0.034508
1.626,-3.6815539,0.37112,0,1.6628,-3.98835,0.37112,0,0.034508,1.7027,-4.1417481,0.37112,0,0.034508,1.7441,-4.4485443,0.37112,-0.011897,0.034508
1.5907,-3.5281558,0.37106,-0.0059484,1.626,-3.6815539,0.37112,0,0.034508,1.6628,-3.98835,0.37112,0,0.034508,1.7027,-4.1417481,0.37112,0,0.034508
1.5601,-3.0679616,0.37106,0,1.5907,-3.5281558,0.37106,-0.0059484,0.034508,1.626,-3.6815539,0.37112,0,0.034508,1.6628,-3.98835,0.37112,0,0.034508
1.534,-2.6077673,0.371,-0.0059484,1.5601,-3.0679616,0.37106,0,0.034508,1.5907,-3.5281558,0.37106,-0.0059484,0.034508,1.626,-3.6815539,0.37112,0,0.034508
1.5079,-2.6077673,0.371,0,1.534,-2.6077673,0.371,-0.0059484,0.034508,1.5601,-3.0679616,0.37106,0,0.034508,1.5907,-3.5281558,0.37106,-0.0059484,0.034508
1.4849,-2.3009712,0.371,0,1.5079,-2.6077673,0.371,0,0.034508,1.534,-2.6077673,0.371,-0.0059484,0.034508,1.5601,-3.0679616,0.37106,0,0.034508
1.465,-1.994175,0.37094,-0.0059484,1.4849,-2.3009712,0.371,0,0.034508,1.5079,-2.6077673,0.371,0,0.034508,1.534,-2.6077673,0.371,-0.0059484,0.034508
1.4481,-1.6873789,0.37089,-0.0059484,1.465,-1.994175,0.37094,-0.0059484,0.034508,1.4849,-2.3009712,0.371,0,0.034508,1.5079,-2.6077673,0.371,0,0.034508
1.4327,-1.5339808,0.37089,0,1.4481,-1.6873789,0.37089,-0.0059484,0.034508,1.465,-1.994175,0.37094,-0.0059484,0.034508,1.4849,-2.3009712,0.371,0,0.034508
1.422,-1.0737866,0.37083,-0.0059484,1.4327,-1.5339808,0.37089,0,0.034508,1.4481,-1.6873789,0.37089,-0.0059484,0.034508,1.465,-1.994175,0.37094,-0.0059484,0.034508
1.4128,-0.92038847,0.37071,-0.011897,1.422,-1.0737866,0.37083,-0.0059484,-0.37964,1.4327,-1.5339808,0.37089,0,0.034508,1.4481,-1.6873789,0.37089,-0.0059484,0.034508
1.4067,-0.61359232,0.37083,0.011897,1.4128,-0.92038847,0.37071,-0.011897,-0.37964,1.422,-1.0737866,0.37083,-0.0059484,-0.37964,1.4327,-1.5339808,0.37089,0,0.034508
1.4036,-0.30679616,0.3713,0.047587,1.4067,-0.61359232,0.37083,0.011897,-0.37964,1.4128,-0.92038847,0.37071,-0.011897,-0.37964,1.422,-1.0737866,0.37083,-0.0059484,-0.37964
1.4021,-0.15339808,0.37208,0.077329,1.4036,-0.30679616,0.3713,0.047587,-0.37964,1.4067,-0.61359232,0.37083,0.011897,-0.37964,1.4128,-0.92038847,0.37071,-0.011897,-0.37964
1.4021,0,0.37321,0.11302,1.4021,-0.15339808,0.37208,0.077329,-0.37964,1.4036,-0.30679616,0.3713,0.047587,-0.37964,1.4067,-0.61359232,0.37083,0.011897,-0.37964
1.4067,0.46019424,0.37463,0.14276,1.4021,0,0.37321,0.11302,-0.37964,1.4021,-0.15339808,0.37208,0.077329,-0.37964,1.4036,-0.30679616,0.3713,0.047587,-0.37964
1.4128,0.61359232,0.3763,0.16656,1.4067,0.46019424,0.37463,0.14276,-0.37964,1.4021,0,0.37321,0.11302,-0.37964,1.4021,-0.15339808,0.37208,0.077329,-0.37964
1.422,0.92038847,0.37832,0.20225,1.4128,0.61359232,0.3763,0.16656,-0.37964,1.4067,0.46019424,0.37463,0.14276,-0.37964,1.4021,0,0.37321,0.11302,-0.37964
1.4343,1.2271846,0.38076,0.24388,1.422,0.92038847,0.37832,0.20225,-0.37964,1.4128,0.61359232,0.3763,0.16656,-0.37964,1.4067,0.46019424,0.37463,0.14276,-0.37964
1.4481,1.3805827,0.38332,0.25578,1.4343,1.2271846,0.38076,0.24388,-0.37964,1.422,0.92038847,0.37832,0.20225,-0.37964,1.4128,0.61359232,0.3763,0.16656,-0.37964
1.4665,1.8407769,0.38647,0.31527,1.4481,1.3805827,0.38332,0.25578,-0.37964,1.4343,1.2271846,0.38076,0.24388,-0.37964,1.422,0.92038847,0.37832,0.20225,-0.37964
1.4864,1.994175,0.38962,0.31527,1.4665,1.8407769,0.38647,0.31527,-0.37964,1.4481,1.3805827,0.38332,0.25578,-0.37964,1.4343,1.2271846,0.38076,0.24388,-0.37964
1.5094,2.3009712,0.39313,0.35096,1.4864,1.994175,0.38962,0.31527,-0.37964,1.4665,1.8407769,0.38647,0.31527,-0.37964,1.4481,1.3805827,0.38332,0.25578,-0.37964
1.5324,2.3009712,0.39652,0.33906,1.5094,2.3009712,0.39313,0.35096,-0.37964,1.4864,1.994175,0.38962,0.31527,-0.37964,1.4665,1.8407769,0.38647,0.31527,-0.37964
1.5616,2.9145635,0.40063,0.41044,1.5324,2.3009712,0.39652,0.33906,-0.37964,1.5094,2.3009712,0.39313,0.35096,-0.37964,1.4864,1.994175,0.38962,0.31527,-0.37964
1.5923,3.0679616,0.40491,0.42828,1.5616,2.9145635,0.40063,0.41044,-0.37964,1.5324,2.3009712,0.39652,0.33906,-0.37964,1.5094,2.3009712,0.39313,0.35096,-0.37964
1.623,3.0679616,0.40907,0.41639,1.5923,3.0679616,0.40491,0.42828,-0.37964,1.5616,2.9145635,0.40063,0.41044,-0.37964,1.5324,2.3009712,0.39652,0.33906,-0.37964
1.6598,3.6815539,0.41383,0.47587,1.623,3.0679616,0.40907,0.41639,-0.37964,1.5923,3.0679616,0.40491,0.42828,-0.37964,1.5616,2.9145635,0.40063,0.41044,-0.37964
1.6981,3.834952,0.41877,0.49372,1.6598,3.6815539,0.41383,0.47587,-0.37964,1.623,3.0679616,0.40907,0.41639,-0.37964,1.5923,3.0679616,0.40491,0.42828,-0.37964
1.7411,4.2951462,0.424,0.52346,1.6981,3.834952,0.41877,0.49372,-0.37964,1.6598,3.6815539,0.41383,0.47587,-0.37964,1.623,3.0679616,0.40907,0.41639,-0.37964
1.784,4.2951462,0.42936,0.53536,1.7411,4.2951462,0.424,0.52346,-0.37964,1.6981,3.834952,0.41877,0.49372,-0.37964,1.6598,3.6815539,0.41383,0.47587,-0.37964
1.8316,4.7553404,0.43495,0.55915,1.784,4.2951462,0.42936,0.53536,-0.37964,1.7411,4.2951462,0.424,0.52346,-0.37964,1.6981,3.834952,0.41877,0.49372,-0.37964
1.8807,4.9087385,0.44084,0.58889,1.8316,4.7553404,0.43495,0.55915,-0.37964,1.784,4.2951462,0.42936,0.53536,-0.37964,1.7411,4.2951462,0.424,0.52346,-0.37964
1.9343,5.3689328,0.44708,0.62458,1.8807,4.9087385,0.44084,0.58889,-0.37964,1.8316,4.7553404,0.43495,0.55915,-0.37964,1.784,4.2951462,0.42936,0.53536,-0.37964
1.9896,5.5223308,0.45339,0.63053,1.9343,5.3689328,0.44708,0.62458,-0.37964,1.8807,4.9087385,0.44084,0.58889,-0.37964,1.8316,4.7553404,0.43495,0.55915,-0.37964
2.0479,5.829127,0.46017,0.67812,1.9896,5.5223308,0.45339,0.63053,-0.37964,1.9343,5.3689328,0.44708,0.62458,-0.37964,1.8807,4.9087385,0.44084,0.58889,-0.37964
2.1092,6.1359232,0.46713,0.69596,2.0479,5.829127,0.46017,0.67812,-0.37964,1.9896,5.5223308,0.45339,0.63053,-0.37964,1.9343,5.3689328,0.44708,0.62458,-0.37964
2.1721,6.2893212,0.47451,0.7376,2.1092,6.1359232,0.46713,0.69596,-0.37964,2.0479,5.829127,0.46017,0.67812,-0.37964,1.9896,5.5223308,0.45339,0.63053,-0.37964
2.2411,6.9029135,0.48218,0.76734,2.1721,6.2893212,0.47451,0.7376,-0.37964,2.1092,6.1359232,0.46713,0.69596,-0.37964,2.0479,5.829127,0.46017,0.67812,-0.37964
2.3071,6.5961174,0.48968,0.7495,2.2411,6.9029135,0.48218,0.76734,-0.37964,2.1721,6.2893212,0.47451,0.7376,-0.37964,2.1092,6.1359232,0.46713,0.69596,-0.37964
2.3838,7.6699039,0.49836,0.86847,2.3071,6.5961174,0.48968,0.7495,-0.37964,2.2411,6.9029135,0.48218,0.76734,-0.37964,2.1721,6.2893212,0.47451,0.7376,-0.37964
2.4513,6.7495155,0.50585,0.7495,2.3838,7.6699039,0.49836,0.86847,-0.37964,2.3071,6.5961174,0.48968,0.7495,-0.37964,2.2411,6.9029135,0.48218,0.76734,-0.37964
2.5265,7.5165059,0.51418,0.83278,2.4513,6.7495155,0.50585,0.7495,1,2.3838,7.6699039,0.49836,0.86847,-0.37964,2.3071,6.5961174,0.48968,0.7495,-0.37964
2.6047,7.823302,0.52227,0.80898,2.5265,7.5165059,0.51418,0.83278,1,2.4513,6.7495155,0.50585,0.7495,1,2.3838,7.6699039,0.49836,0.86847,-0.37964
2.6814,7.6699039,0.52965,0.7376,2.6047,7.823302,0.52227,0.80898,1,2.5265,7.5165059,0.51418,0.83278,1,2.4513,6.7495155,0.50585,0.7495,1
2.7596,7.823302,0.53655,0.69001,2.6814,7.6699039,0.52965,0.7376,1,2.6047,7.823302,0.52227,0.80898,1,2.5265,7.5165059,0.51418,0.83278,1
2.8348,7.5165059,0.54268,0.61269,2.7596,7.823302,0.53655,0.69001,1,2.6814,7.6699039,0.52965,0.7376,1,2.6047,7.823302,0.52227,0.80898,1
2.91,7.5165059,0.54821,0.5532,2.8348,7.5165059,0.54268,0.61269,1,2.7596,7.823302,0.53655,0.69001,1,2.6814,7.6699039,0.52965,0.7376,1
2.9867,7.6699039,0.55332,0.51156,2.91,7.5165059,0.54821,0.5532,1,2.8348,7.5165059,0.54268,0.61269,1,2.7596,7.823302,0.53655,0.69001,1
3.0588,7.2097097,0.55761,0.42828,2.9867,7.6699039,0.55332,0.51156,1,2.91,7.5165059,0.54821,0.5532,1,2.8348,7.5165059,0.54268,0.61269,1
3.1339,7.5165059,0.56159,0.39854,3.0588,7.2097097,0.55761,0.42828,1,2.9867,7.6699039,0.55332,0.51156,1,2.91,7.5165059,0.54821,0.5532,1
-3.0848,6.4427193,0.56468,0.30932,3.1339,7.5165059,0.56159,0.39854,1,3.0588,7.2097097,0.55761,0.42828,1,2.9867,7.6699039,0.55332,0.51156,1
-3.0158,6.9029135,0.56736,0.26768,-3.0848,6.4427193,0.56468,0.30932,1,3.1339,7.5165059,0.56159,0.39854,1,3.0588,7.2097097,0.55761,0.42828,1
-2.9498,6.5961174,0.5695,0.21414,-3.0158,6.9029135,0.56736,0.26768,1,-3.0848,6.4427193,0.56468,0.30932,1,3.1339,7.5165059,0.56159,0.39854,1
-2.8854,6.4427193,0.57093,0.14276,-2.9498,6.5961174,0.5695,0.21414,1,-3.0158,6.9029135,0.56736,0.26768,1,-3.0848,6.4427193,0.56468,0.30932,1
-2.8195,6.5961174,0.57188,0.095174,-2.8854,6.4427193,0.57093,0.14276,1,-2.9498,6.5961174,0.5695,0.21414,1,-3.0158,6.9029135,0.56736,0.26768,1
-2.7612,5.829127,0.57212,0.023794,-2.8195,6.5961174,0.57188,0.095174,1,-2.8854,6.4427193,0.57093,0.14276,1,-2.9498,6.5961174,0.5695,0.21414,1
-2.7059,5.5223308,0.57194,-0.017845,-2.7612,5.829127,0.57212,0.023794,1,-2.8195,6.5961174,0.57188,0.095174,1,-2.8854,6.4427193,0.57093,0.14276,1
-2.6507,5.5223308,0.57129,-0.065432,-2.7059,5.5223308,0.57194,-0.017845,1,-2.7612,5.829127,0.57212,0.023794,1,-2.8195,6.5961174,0.57188,0.095174,1
-2.6001,5.0621366,0.57022,-0.10707,-2.6507,5.5223308,0.57129,-0.065432,1,-2.7059,5.5223308,0.57194,-0.017845,1,-2.7612,5.829127,0.57212,0.023794,1
-2.5479,5.2155347,0.56867,-0.15466,-2.6001,5.0621366,0.57022,-0.10707,1,-2.6507,5.5223308,0.57129,-0.065432,1,-2.7059,5.5223308,0.57194,-0.017845,1
-2.5019,4.6019424,0.56683,-0.1844,-2.5479,5.2155347,0.56867,-0.15466,1,-2.6001,5.0621366,0.57022,-0.10707,1,-2.6507,5.5223308,0.57129,-0.065432,1
-2.4559,4.6019424,0.56457,-0.22604,-2.5019,4.6019424,0.56683,-0.1844,1,-2.5479,5.2155347,0.56867,-0.15466,1,-2.6001,5.0621366,0.57022,-0.10707,1
-2.4145,4.1417481,0.56207,-0.24983,-2.4559,4.6019424,0.56457,-0.22604,1,-2.5019,4.6019424,0.56683,-0.1844,1,-2.5479,5.2155347,0.56867,-0.15466,1
-2.3715,4.2951462,0.5588,-0.32716,-2.4145,4.1417481,0.56207,-0.24983,1,-2.4559,4.6019424,0.56457,-0.22604,1,-2.5019,4.6019424,0.56683,-0.1844,1
