x_k,x_dot_k,theta_k,theta_dot_k,x_k-1,x_dot_k-1,theta_k-1,theta_dot_k-1,u_k-1,x_k-2,x_dot_k-2,theta_k-2,theta_dot_k-2,u_k-2,x_k-3,x_dot_k-3,theta_k-3,theta_dot_k-3,u_k-3,x_k-4,x_dot_k-4,theta_k-4,theta_dot_k-4,u_k-4,x_k-5,x_dot_k-5,theta_k-5,theta_dot_k-5,u_k-5
2.278,1.533981,-0.48063,-0.1963,2.2626,1.533981,-0.47867,-0.1963,0.24585,2.2473,1.380583,-0.4767,-0.14871,0.25405,2.2335,1.227185,-0.47521,-0.10707,0.26218,2.2212,1.073787,-0.47414,-0.089226,0.27026,2.2105,0.7669904,-0.47325,-0.041639,0.27826
2.2964,1.840777,-0.48301,-0.23794,2.278,1.533981,-0.48063,-0.1963,0.23758,2.2626,1.533981,-0.47867,-0.1963,0.24585,2.2473,1.380583,-0.4767,-0.14871,0.25405,2.2335,1.227185,-0.47521,-0.10707,0.26218,2.2212,1.073787,-0.47414,-0.089226,0.27026
2.3178,2.147573,-0.48574,-0.27363,2.2964,1.840777,-0.48301,-0.23794,0.22926,2.278,1.533981,-0.48063,-0.1963,0.23758,2.2626,1.533981,-0.47867,-0.1963,0.24585,2.2473,1.380583,-0.4767,-0.14871,0.25405,2.2335,1.227185,-0.47521,-0.10707,0.26218
2.3378,1.994175,-0.48866,-0.29147,2.3178,2.147573,-0.48574,-0.27363,0.22087,2.2964,1.840777,-0.48301,-0.23794,0.22926,2.278,1.533981,-0.48063,-0.1963,0.23758,2.2626,1.533981,-0.47867,-0.1963,0.24585,2.2473,1.380583,-0.4767,-0.14871,0.25405
2.3608,2.300971,-0.49187,-0.32121,2.3378,1.994175,-0.48866,-0.29147,0.21243,2.3178,2.147573,-0.48574,-0.27363,0.22087,2.2964,1.840777,-0.48301,-0.23794,0.22926,2.278,1.533981,-0.48063,-0.1963,0.23758,2.2626,1.533981,-0.47867,-0.1963,0.24585
2.3853,2.454369,-0.49526,-0.33906,2.3608,2.300971,-0.49187,-0.32121,0.20394,2.3378,1.994175,-0.48866,-0.29147,0.21243,2.3178,2.147573,-0.48574,-0.27363,0.22087,2.2964,1.840777,-0.48301,-0.23794,0.22926,2.278,1.533981,-0.48063,-0.1963,0.23758
2.4114,2.607767,-0.49895,-0.3688,2.3853,2.454369,-0.49526,-0.33906,0.19539,2.3608,2.300971,-0.49187,-0.32121,0.20394,2.3378,1.994175,-0.48866,-0.29147,0.21243,2.3178,2.147573,-0.48574,-0.27363,0.22087,2.2964,1.840777,-0.48301,-0.23794,0.22926
2.4406,2.914563,-0.50305,-0.41044,2.4114,2.607767,-0.49895,-0.3688,0.18679,2.3853,2.454369,-0.49526,-0.33906,0.19539,2.3608,2.300971,-0.49187,-0.32121,0.20394,2.3378,1.994175,-0.48866,-0.29147,0.21243,2.3178,2.147573,-0.48574,-0.27363,0.22087
2.4697,2.914563,-0.50716,-0.41044,2.4406,2.914563,-0.50305,-0.41044,-1,2.4114,2.607767,-0.49895,-0.3688,0.18679,2.3853,2.454369,-0.49526,-0.33906,0.19539,2.3608,2.300971,-0.49187,-0.32121,0.20394,2.3378,1.994175,-0.48866,-0.29147,0.21243
2.4989,2.914563,-0.51096,-0.3807,2.4697,2.914563,-0.50716,-0.41044,-1,2.4406,2.914563,-0.50305,-0.41044,-1,2.4114,2.607767,-0.49895,-0.3688,0.18679,2.3853,2.454369,-0.49526,-0.33906,0.19539,2.3608,2.300971,-0.49187,-0.32121,0.20394
2.5311,3.22136,-0.51412,-0.31527,2.4989,2.914563,-0.51096,-0.3807,-1,2.4697,2.914563,-0.50716,-0.41044,-1,2.4406,2.914563,-0.50305,-0.41044,-1,2.4114,2.607767,-0.49895,-0.3688,0.18679,2.3853,2.454369,-0.49526,-0.33906,0.19539
2.5694,3.834952,-0.51662,-0.24983,2.5311,3.22136,-0.51412,-0.31527,-1,2.4989,2.914563,-0.51096,-0.3807,-1,2.4697,2.914563,-0.50716,-0.41044,-1,2.4406,2.914563,-0.50305,-0.41044,-1,2.4114,2.607767,-0.49895,-0.3688,0.18679
2.6078,3.834952,-0.51852,-0.19035,2.5694,3.834952,-0.51662,-0.24983,-1,2.5311,3.22136,-0.51412,-0.31527,-1,2.4989,2.914563,-0.51096,-0.3807,-1,2.4697,2.914563,-0.50716,-0.41044,-1,2.4406,2.914563,-0.50305,-0.41044,-1
2.6507,4.295146,-0.51995,-0.14276,2.6078,3.834952,-0.51852,-0.19035,-1,2.5694,3.834952,-0.51662,-0.24983,-1,2.5311,3.22136,-0.51412,-0.31527,-1,2.4989,2.914563,-0.51096,-0.3807,-1,2.4697,2.914563,-0.50716,-0.41044,-1
2.6937,4.295146,-0.52084,-0.089226,2.6507,4.295146,-0.51995,-0.14276,-1,2.6078,3.834952,-0.51852,-0.19035,-1,2.5694,3.834952,-0.51662,-0.24983,-1,2.5311,3.22136,-0.51412,-0.31527,-1,2.4989,2.914563,-0.51096,-0.3807,-1
2.7412,4.75534,-0.52126,-0.041639,2.6937,4.295146,-0.52084,-0.089226,-1,2.6507,4.295146,-0.51995,-0.14276,-1,2.6078,3.834952,-0.51852,-0.19035,-1,2.5694,3.834952,-0.51662,-0.24983,-1,2.5311,3.22136,-0.51412,-0.31527,-1
2.7903,4.908739,-0.52114,0.011897,2.7412,4.75534,-0.52126,-0.041639,-1,2.6937,4.295146,-0.52084,-0.089226,-1,2.6507,4.295146,-0.51995,-0.14276,-1,2.6078,3.834952,-0.51852,-0.19035,-1,2.5694,3.834952,-0.51662,-0.24983,-1
2.8425,5.215535,-0.52042,0.071381,2.7903,4.908739,-0.52114,0.011897,-1,2.7412,4.75534,-0.52126,-0.041639,-1,2.6937,4.295146,-0.52084,-0.089226,-1,2.6507,4.295146,-0.51995,-0.14276,-1,2.6078,3.834952,-0.51852,-0.19035,-1
2.8962,5.368933,-0.51929,0.11302,2.8425,5.215535,-0.52042,0.071381,-1,2.7903,4.908739,-0.52114,0.011897,-1,2.7412,4.75534,-0.52126,-0.041639,-1,2.6937,4.295146,-0.52084,-0.089226,-1,2.6507,4.295146,-0.51995,-0.14276,-1
2.9544,5.829127,-0.51775,0.15466,2.8962,5.368933,-0.51929,0.11302,-1,2.8425,5.215535,-0.52042,0.071381,-1,2.7903,4.908739,-0.52114,0.011897,-1,2.7412,4.75534,-0.52126,-0.041639,-1,2.6937,4.295146,-0.52084,-0.089226,-1
3.0143,5.982525,-0.51578,0.1963,2.9544,5.829127,-0.51775,0.15466,-1,2.8962,5.368933,-0.51929,0.11302,-1,2.8425,5.215535,-0.52042,0.071381,-1,2.7903,4.908739,-0.52114,0.011897,-1,2.7412,4.75534,-0.52126,-0.041639,-1
3.071,5.675729,-0.51364,0.21414,3.0143,5.982525,-0.51578,0.1963,-1,2.9544,5.829127,-0.51775,0.15466,-1,2.8962,5.368933,-0.51929,0.11302,-1,2.8425,5.215535,-0.52042,0.071381,-1,2.7903,4.908739,-0.52114,0.011897,-1
3.1263,5.522331,-0.51132,0.23199,3.071,5.675729,-0.51364,0.21414,-1,3.0143,5.982525,-0.51578,0.1963,-1,2.9544,5.829127,-0.51775,0.15466,-1,2.8962,5.368933,-0.51929,0.11302,-1,2.8425,5.215535,-0.52042,0.071381,-1
-3.0925,6.442719,-0.50835,0.29742,3.1263,5.522331,-0.51132,0.23199,-1,3.071,5.675729,-0.51364,0.21414,-1,3.0143,5.982525,-0.51578,0.1963,-1,2.9544,5.829127,-0.51775,0.15466,-1,2.8962,5.368933,-0.51929,0.11302,-1
-3.0296,6.289321,-0.50514,0.32121,-3.0925,6.442719,-0.50835,0.29742,-1,3.1263,5.522331,-0.51132,0.23199,-1,3.071,5.675729,-0.51364,0.21414,-1,3.0143,5.982525,-0.51578,0.1963,-1,2.9544,5.829127,-0.51775,0.15466,-1
-2.9713,5.829127,-0.50186,0.32716,-3.0296,6.289321,-0.50514,0.32121,-1,-3.0925,6.442719,-0.50835,0.29742,-1,3.1263,5.522331,-0.51132,0.23199,-1,3.071,5.675729,-0.51364,0.21414,-1,3.0143,5.982525,-0.51578,0.1963,-1
-2.913,5.829127,-0.49841,0.34501,-2.9713,5.829127,-0.50186,0.32716,-1,-3.0296,6.289321,-0.50514,0.32121,-1,-3.0925,6.442719,-0.50835,0.29742,-1,3.1263,5.522331,-0.51132,0.23199,-1,3.071,5.675729,-0.51364,0.21414,-1
-2.8455,6.749515,-0.49413,0.42828,-2.913,5.829127,-0.49841,0.34501,0.0068762,-2.9713,5.829127,-0.50186,0.32716,-1,-3.0296,6.289321,-0.50514,0.32121,-1,-3.0925,6.442719,-0.50835,0.29742,-1,3.1263,5.522331,-0.51132,0.23199,-1
-2.7903,5.522331,-0.49062,0.35096,-2.8455,6.749515,-0.49413,0.42828,-0.0023562,-2.913,5.829127,-0.49841,0.34501,0.0068762,-2.9713,5.829127,-0.50186,0.32716,-1,-3.0296,6.289321,-0.50514,0.32121,-1,-3.0925,6.442719,-0.50835,0.29742,-1
-2.7243,6.596117,-0.48664,0.39854,-2.7903,5.522331,-0.49062,0.35096,-0.011596,-2.8455,6.749515,-0.49413,0.42828,-0.0023562,-2.913,5.829127,-0.49841,0.34501,0.0068762,-2.9713,5.829127,-0.50186,0.32716,-1,-3.0296,6.289321,-0.50514,0.32121,-1
-2.6661,5.829127,-0.48301,0.36285,-2.7243,6.596117,-0.48664,0.39854,-0.02084,-2.7903,5.522331,-0.49062,0.35096,-0.011596,-2.8455,6.749515,-0.49413,0.42828,-0.0023562,-2.913,5.829127,-0.49841,0.34501,0.0068762,-2.9713,5.829127,-0.50186,0.32716,-1
-2.6154,5.062137,-0.47991,0.30932,-2.6661,5.829127,-0.48301,0.36285,-0.030086,-2.7243,6.596117,-0.48664,0.39854,-0.02084,-2.7903,5.522331,-0.49062,0.35096,-0.011596,-2.8455,6.749515,-0.49413,0.42828,-0.0023562,-2.913,5.829127,-0.49841,0.34501,0.0068762
-2.5602,5.522331,-0.47658,0.33311,-2.6154,5.062137,-0.47991,0.30932,-0.039333,-2.6661,5.829127,-0.48301,0.36285,-0.030086,-2.7243,6.596117,-0.48664,0.39854,-0.02084,-2.7903,5.522331,-0.49062,0.35096,-0.011596,-2.8455,6.749515,-0.49413,0.42828,-0.0023562
-2.5081,5.215535,-0.47349,0.30932,-2.5602,5.522331,-0.47658,0.33311,-0.048579,-2.6154,5.062137,-0.47991,0.30932,-0.039333,-2.6661,5.829127,-0.48301,0.36285,-0.030086,-2.7243,6.596117,-0.48664,0.39854,-0.02084,-2.7903,5.522331,-0.49062,0.35096,-0.011596
-2.4574,5.062137,-0.4704,0.30932,-2.5081,5.215535,-0.47349,0.30932,-0.05782,-2.5602,5.522331,-0.47658,0.33311,-0.048579,-2.6154,5.062137,-0.47991,0.30932,-0.039333,-2.6661,5.829127,-0.48301,0.36285,-0.030086,-2.7243,6.596117,-0.48664,0.39854,-0.02084
-2.4083,4.908739,-0.46748,0.29147,-2.4574,5.062137,-0.4704,0.30932,-0.067055,-2.5081,5.215535,-0.47349,0.30932,-0.05782,-2.5602,5.522331,-0.47658,0.33311,-0.048579,-2.6154,5.062137,-0.47991,0.30932,-0.039333,-2.6661,5.829127,-0.48301,0.36285,-0.030086
-2.3623,4.601942,-0.46457,0.29147,-2.4083,4.908739,-0.46748,0.29147,-0.076281,-2.4574,5.062137,-0.4704,0.30932,-0.067055,-2.5081,5.215535,-0.47349,0.30932,-0.05782,-2.5602,5.522331,-0.47658,0.33311,-0.048579,-2.6154,5.062137,-0.47991,0.30932,-0.039333
-2.3178,4.448544,-0.46171,0.28552,-2.3623,4.601942,-0.46457,0.29147,-0.085496,-2.4083,4.908739,-0.46748,0.29147,-0.076281,-2.4574,5.062137,-0.4704,0.30932,-0.067055,-2.5081,5.215535,-0.47349,0.30932,-0.05782,-2.5602,5.522331,-0.47658,0.33311,-0.048579
-2.2734,4.448544,-0.45886,0.28552,-2.3178,4.448544,-0.46171,0.28552,-0.094698,-2.3623,4.601942,-0.46457,0.29147,-0.085496,-2.4083,4.908739,-0.46748,0.29147,-0.076281,-2.4574,5.062137,-0.4704,0.30932,-0.067055,-2.5081,5.215535,-0.47349,0.30932,-0.05782
-2.2335,3.98835,-0.45606,0.27957,-2.2734,4.448544,-0.45886,0.28552,-0.10389,-2.3178,4.448544,-0.46171,0.28552,-0.094698,-2.3623,4.601942,-0.46457,0.29147,-0.085496,-2.4083,4.908739,-0.46748,0.29147,-0.076281,-2.4574,5.062137,-0.4704,0.30932,-0.067055
-2.1951,3.834952,-0.45315,0.29147,-2.2335,3.98835,-0.45606,0.27957,-0.11305,-2.2734,4.448544,-0.45886,0.28552,-0.10389,-2.3178,4.448544,-0.46171,0.28552,-0.094698,-2.3623,4.601942,-0.46457,0.29147,-0.085496,-2.4083,4.908739,-0.46748,0.29147,-0.076281
-2.1583,3.681554,-0.45023,0.29147,-2.1951,3.834952,-0.45315,0.29147,-0.1222,-2.2335,3.98835,-0.45606,0.27957,-0.11305,-2.2734,4.448544,-0.45886,0.28552,-0.10389,-2.3178,4.448544,-0.46171,0.28552,-0.094698,-2.3623,4.601942,-0.46457,0.29147,-0.085496
-2.1246,3.374758,-0.44732,0.29147,-2.1583,3.681554,-0.45023,0.29147,-0.13133,-2.1951,3.834952,-0.45315,0.29147,-0.1222,-2.2335,3.98835,-0.45606,0.27957,-0.11305,-2.2734,4.448544,-0.45886,0.28552,-0.10389,-2.3178,4.448544,-0.46171,0.28552,-0.094698
-2.0923,3.22136,-0.44428,0.30337,-2.1246,3.374758,-0.44732,0.29147,-0.14043,-2.1583,3.681554,-0.45023,0.29147,-0.13133,-2.1951,3.834952,-0.45315,0.29147,-0.1222,-2.2335,3.98835,-0.45606,0.27957,-0.11305,-2.2734,4.448544,-0.45886,0.28552,-0.10389
-2.0632,2.914563,-0.44125,0.30337,-2.0923,3.22136,-0.44428,0.30337,-0.14951,-2.1246,3.374758,-0.44732,0.29147,-0.14043,-2.1583,3.681554,-0.45023,0.29147,-0.13133,-2.1951,3.834952,-0.45315,0.29147,-0.1222,-2.2335,3.98835,-0.45606,0.27957,-0.11305
-2.0356,2.761165,-0.43804,0.32121,-2.0632,2.914563,-0.44125,0.30337,-0.15856,-2.0923,3.22136,-0.44428,0.30337,-0.14951,-2.1246,3.374758,-0.44732,0.29147,-0.14043,-2.1583,3.681554,-0.45023,0.29147,-0.13133,-2.1951,3.834952,-0.45315,0.29147,-0.1222
-2.008,2.761165,-0.43453,0.35096,-2.0356,2.761165,-0.43804,0.32121,-0.16757,-2.0632,2.914563,-0.44125,0.30337,-0.15856,-2.0923,3.22136,-0.44428,0.30337,-0.14951,-2.1246,3.374758,-0.44732,0.29147,-0.14043,-2.1583,3.681554,-0.45023,0.29147,-0.13133
-1.988,1.994175,-0.43132,0.32121,-2.008,2.761165,-0.43453,0.35096,-0.17655,-2.0356,2.761165,-0.43804,0.32121,-0.16757,-2.0632,2.914563,-0.44125,0.30337,-0.15856,-2.0923,3.22136,-0.44428,0.30337,-0.14951,-2.1246,3.374758,-0.44732,0.29147,-0.14043
-1.9666,2.147573,-0.42763,0.3688,-1.988,1.994175,-0.43132,0.32121,-0.1855,-2.008,2.761165,-0.43453,0.35096,-0.17655,-2.0356,2.761165,-0.43804,0.32121,-0.16757,-2.0632,2.914563,-0.44125,0.30337,-0.15856,-2.0923,3.22136,-0.44428,0.30337,-0.14951
-1.9482,1.840777,-0.42382,0.3807,-1.9666,2.147573,-0.42763,0.3688,-0.19441,-1.988,1.994175,-0.43132,0.32121,-0.1855,-2.008,2.761165,-0.43453,0.35096,-0.17655,-2.0356,2.761165,-0.43804,0.32121,-0.16757,-2.0632,2.914563,-0.44125,0.30337,-0.15856
-1.9313,1.687379,-0.41942,0.44018,-1.9482,1.840777,-0.42382,0.3807,-0.20327,-1.9666,2.147573,-0.42763,0.3688,-0.19441,-1.988,1.994175,-0.43132,0.32121,-0.1855,-2.008,2.761165,-0.43453,0.35096,-0.17655,-2.0356,2.761165,-0.43804,0.32121,-0.16757
-1.919,1.227185,-0.41561,0.3807,-1.9313,1.687379,-0.41942,0.44018,-0.2121,-1.9482,1.840777,-0.42382,0.3807,-0.20327,-1.9666,2.147573,-0.42763,0.3688,-0.19441,-1.988,1.994175,-0.43132,0.32121,-0.1855,-2.008,2.761165,-0.43453,0.35096,-0.17655
-1.9067,1.227185,-0.41079,0.48182,-1.919,1.227185,-0.41561,0.3807,-0.22088,-1.9313,1.687379,-0.41942,0.44018,-0.2121,-1.9482,1.840777,-0.42382,0.3807,-0.20327,-1.9666,2.147573,-0.42763,0.3688,-0.19441,-1.988,1.994175,-0.43132,0.32121,-0.1855
-1.8991,0.7669904,-0.40663,0.41639,-1.9067,1.227185,-0.41079,0.48182,-0.22961,-1.919,1.227185,-0.41561,0.3807,-0.22088,-1.9313,1.687379,-0.41942,0.44018,-0.2121,-1.9482,1.840777,-0.42382,0.3807,-0.20327,-1.9666,2.147573,-0.42763,0.3688,-0.19441
-1.8929,0.6135923,-0.40181,0.48182,-1.8991,0.7669904,-0.40663,0.41639,-0.23829,-1.9067,1.227185,-0.41079,0.48182,-0.22961,-1.919,1.227185,-0.41561,0.3807,-0.22088,-1.9313,1.687379,-0.41942,0.44018,-0.2121,-1.9482,1.840777,-0.42382,0.3807,-0.20327
-1.8899,0.3067962,-0.39687,0.49372,-1.8929,0.6135923,-0.40181,0.48182,-0.24692,-1.8991,0.7669904,-0.40663,0.41639,-0.23829,-1.9067,1.227185,-0.41079,0.48182,-0.22961,-1.919,1.227185,-0.41561,0.3807,-0.22088,-1.9313,1.687379,-0.41942,0.44018,-0.2121
-1.8883,0.1533981,-0.39176,0.51156,-1.8899,0.3067962,-0.39687,0.49372,-0.2555,-1.8929,0.6135923,-0.40181,0.48182,-0.24692,-1.8991,0.7669904,-0.40663,0.41639,-0.23829,-1.9067,1.227185,-0.41079,0.48182,-0.22961,-1.919,1.227185,-0.41561,0.3807,-0.22088
-1.8883,0,-0.38635,0.5413,-1.8883,0.1533981,-0.39176,0.51156,-0.26402,-1.8899,0.3067962,-0.39687,0.49372,-0.2555,-1.8929,0.6135923,-0.40181,0.48182,-0.24692,-1.8991,0.7669904,-0.40663,0.41639,-0.23829,-1.9067,1.227185,-0.41079,0.48182,-0.22961
-1.8929,-0.4601942,-0.3804,0.59484,-1.8883,0,-0.38635,0.5413,-0.27248,-1.8883,0.1533981,-0.39176,0.51156,-0.26402,-1.8899,0.3067962,-0.39687,0.49372,-0.2555,-1.8929,0.6135923,-0.40181,0.48182,-0.24692,-1.8991,0.7669904,-0.40663,0.41639,-0.23829
-1.8991,-0.6135923,-0.37492,0.54725,-1.8929,-0.4601942,-0.3804,0.59484,-0.28088,-1.8883,0,-0.38635,0.5413,-0.27248,-1.8883,0.1533981,-0.39176,0.51156,-0.26402,-1.8899,0.3067962,-0.39687,0.49372,-0.2555,-1.8929,0.6135923,-0.40181,0.48182,-0.24692
-1.9067,-0.7669904,-0.36933,0.55915,-1.8991,-0.6135923,-0.37492,0.54725,-0.28921,-1.8929,-0.4601942,-0.3804,0.59484,-0.28088,-1.8883,0,-0.38635,0.5413,-0.27248,-1.8883,0.1533981,-0.39176,0.51156,-0.26402,-1.8899,0.3067962,-0.39687,0.49372,-0.2555
-1.9175,-1.073787,-0.36327,0.60674,-1.9067,-0.7669904,-0.36933,0.55915,-0.29748,-1.8991,-0.6135923,-0.37492,0.54725,-0.28921,-1.8929,-0.4601942,-0.3804,0.59484,-0.28088,-1.8883,0,-0.38635,0.5413,-0.27248,-1.8883,0.1533981,-0.39176,0.51156,-0.26402
-1.9313,-1.380583,-0.35672,0.65432,-1.9175,-1.073787,-0.36327,0.60674,-0.30569,-1.9067,-0.7669904,-0.36933,0.55915,-0.29748,-1.8991,-0.6135923,-0.37492,0.54725,-0.28921,-1.8929,-0.4601942,-0.3804,0.59484,-0.28088,-1.8883,0,-0.38635,0.5413,-0.27248
-1.9466,-1.533981,-0.35066,0.60674,-1.9313,-1.380583,-0.35672,0.65432,-0.31382,-1.9175,-1.073787,-0.36327,0.60674,-0.30569,-1.9067,-0.7669904,-0.36933,0.55915,-0.29748,-1.8991,-0.6135923,-0.37492,0.54725,-0.28921,-1.8929,-0.4601942,-0.3804,0.59484,-0.28088
-1.9666,-1.994175,-0.34364,0.70191,-1.9466,-1.533981,-0.35066,0.60674,-0.32188,-1.9313,-1.380583,-0.35672,0.65432,-0.31382,-1.9175,-1.073787,-0.36327,0.60674,-0.30569,-1.9067,-0.7669904,-0.36933,0.55915,-0.29748,-1.8991,-0.6135923,-0.37492,0.54725,-0.28921
-1.985,-1.840777,-0.33727,0.63648,-1.9666,-1.994175,-0.34364,0.70191,-0.32987,-1.9466,-1.533981,-0.35066,0.60674,-0.32188,-1.9313,-1.380583,-0.35672,0.65432,-0.31382,-1.9175,-1.073787,-0.36327,0.60674,-0.30569,-1.9067,-0.7669904,-0.36933,0.55915,-0.29748
-2.008,-2.300971,-0.33043,0.68407,-1.985,-1.840777,-0.33727,0.63648,-0.33778,-1.9666,-1.994175,-0.34364,0.70191,-0.32987,-1.9466,-1.533981,-0.35066,0.60674,-0.32188,-1.9313,-1.380583,-0.35672,0.65432,-0.31382,-1.9175,-1.073787,-0.36327,0.60674,-0.30569
-2.0341,-2.607767,-0.32347,0.69596,-2.008,-2.300971,-0.33043,0.68407,-0.34561,-1.985,-1.840777,-0.33727,0.63648,-0.33778,-1.9666,-1.994175,-0.34364,0.70191,-0.32987,-1.9466,-1.533981,-0.35066,0.60674,-0.32188,-1.9313,-1.380583,-0.35672,0.65432,-0.31382
-2.0617,-2.761165,-0.31633,0.71381,-2.0341,-2.607767,-0.32347,0.69596,-0.35336,-2.008,-2.300971,-0.33043,0.68407,-0.34561,-1.985,-1.840777,-0.33727,0.63648,-0.33778,-1.9666,-1.994175,-0.34364,0.70191,-0.32987,-1.9466,-1.533981,-0.35066,0.60674,-0.32188
-2.0939,-3.22136,-0.30854,0.77924,-2.0617,-2.761165,-0.31633,0.71381,-0.36102,-2.0341,-2.607767,-0.32347,0.69596,-0.35336,-2.008,-2.300971,-0.33043,0.68407,-0.34561,-1.985,-1.840777,-0.33727,0.63648,-0.33778,-1.9666,-1.994175,-0.34364,0.70191,-0.32987
-2.123,-2.914563,-0.3017,0.68407,-2.0939,-3.22136,-0.30854,0.77924,-0.3686,-2.0617,-2.761165,-0.31633,0.71381,-0.36102,-2.0341,-2.607767,-0.32347,0.69596,-0.35336,-2.008,-2.300971,-0.33043,0.68407,-0.34561,-1.985,-1.840777,-0.33727,0.63648,-0.33778
-2.1598,-3.681554,-0.29367,0.80303,-2.123,-2.914563,-0.3017,0.68407,-0.3761,-2.0939,-3.22136,-0.30854,0.77924,-0.3686,-2.0617,-2.761165,-0.31633,0.71381,-0.36102,-2.0341,-2.607767,-0.32347,0.69596,-0.35336,-2.008,-2.300971,-0.33043,0.68407,-0.34561
-2.1967,-3.681554,-0.28623,0.74355,-2.1598,-3.681554,-0.29367,0.80303,-0.3835,-2.123,-2.914563,-0.3017,0.68407,-0.3761,-2.0939,-3.22136,-0.30854,0.77924,-0.3686,-2.0617,-2.761165,-0.31633,0.71381,-0.36102,-2.0341,-2.607767,-0.32347,0.69596,-0.35336
-2.2319,-3.528156,-0.27898,0.7257,-2.1967,-3.681554,-0.28623,0.74355,-0.39081,-2.1598,-3.681554,-0.29367,0.80303,-0.3835,-2.123,-2.914563,-0.3017,0.68407,-0.3761,-2.0939,-3.22136,-0.30854,0.77924,-0.3686,-2.0617,-2.761165,-0.31633,0.71381,-0.36102
-2.2749,-4.295146,-0.27101,0.79709,-2.2319,-3.528156,-0.27898,0.7257,-0.39803,-2.1967,-3.681554,-0.28623,0.74355,-0.39081,-2.1598,-3.681554,-0.29367,0.80303,-0.3835,-2.123,-2.914563,-0.3017,0.68407,-0.3761,-2.0939,-3.22136,-0.30854,0.77924,-0.3686
-2.3148,-3.98835,-0.26345,0.75545,-2.2749,-4.295146,-0.27101,0.79709,-0.40516,-2.2319,-3.528156,-0.27898,0.7257,-0.39803,-2.1967,-3.681554,-0.28623,0.74355,-0.39081,-2.1598,-3.681554,-0.29367,0.80303,-0.3835,-2.123,-2.914563,-0.3017,0.68407,-0.3761
-2.3593,-4.448544,-0.25548,0.79709,-2.3148,-3.98835,-0.26345,0.75545,-0.41218,-2.2749,-4.295146,-0.27101,0.79709,-0.40516,-2.2319,-3.528156,-0.27898,0.7257,-0.39803,-2.1967,-3.681554,-0.28623,0.74355,-0.39081,-2.1598,-3.681554,-0.29367,0.80303,-0.3835
-2.4037,-4.448544,-0.24751,0.79709,-2.3593,-4.448544,-0.25548,0.79709,-0.4191,-2.3148,-3.98835,-0.26345,0.75545,-0.41218,-2.2749,-4.295146,-0.27101,0.79709,-0.40516,-2.2319,-3.528156,-0.27898,0.7257,-0.39803,-2.1967,-3.681554,-0.28623,0.74355,-0.39081
-2.4513,-4.75534,-0.23918,0.83278,-2.4037,-4.448544,-0.24751,0.79709,-0.42593,-2.3593,-4.448544,-0.25548,0.79709,-0.4191,-2.3148,-3.98835,-0.26345,0.75545,-0.41218,-2.2749,-4.295146,-0.27101,0.79709,-0.40516,-2.2319,-3.528156,-0.27898,0.7257,-0.39803
-2.5004,-4.908739,-0.23085,0.83278,-2.4513,-4.75534,-0.23918,0.83278,-0.43265,-2.4037,-4.448544,-0.24751,0.79709,-0.42593,-2.3593,-4.448544,-0.25548,0.79709,-0.4191,-2.3148,-3.98835,-0.26345,0.75545,-0.41218,-2.2749,-4.295146,-0.27101,0.79709,-0.40516
-2.551,-5.062137,-0.22247,0.83872,-2.5004,-4.908739,-0.23085,0.83278,-0.43926,-2.4513,-4.75534,-0.23918,0.83278,-0.43265,-2.4037,-4.448544,-0.24751,0.79709,-0.42593,-2.3593,-4.448544,-0.25548,0.79709,-0.4191,-2.3148,-3.98835,-0.26345,0.75545,-0.41218
-2.6016,-5.062137,-0.21396,0.85062,-2.551,-5.062137,-0.22247,0.83872,-0.44576,-2.5004,-4.908739,-0.23085,0.83278,-0.43926,-2.4513,-4.75534,-0.23918,0.83278,-0.43265,-2.4037,-4.448544,-0.24751,0.79709,-0.42593,-2.3593,-4.448544,-0.25548,0.79709,-0.4191
-2.6553,-5.368933,-0.20534,0.86252,-2.6016,-5.062137,-0.21396,0.85062,-0.45216,-2.551,-5.062137,-0.22247,0.83872,-0.44576,-2.5004,-4.908739,-0.23085,0.83278,-0.43926,-2.4513,-4.75534,-0.23918,0.83278,-0.43265,-2.4037,-4.448544,-0.24751,0.79709,-0.42593
-2.7075,-5.215535,-0.19683,0.85062,-2.6553,-5.368933,-0.20534,0.86252,-0.45844,-2.6016,-5.062137,-0.21396,0.85062,-0.45216,-2.551,-5.062137,-0.22247,0.83872,-0.44576,-2.5004,-4.908739,-0.23085,0.83278,-0.43926,-2.4513,-4.75534,-0.23918,0.83278,-0.43265
-2.7627,-5.522331,-0.18809,0.87441,-2.7075,-5.215535,-0.19683,0.85062,-0.46461,-2.6553,-5.368933,-0.20534,0.86252,-0.45844,-2.6016,-5.062137,-0.21396,0.85062,-0.45216,-2.551,-5.062137,-0.22247,0.83872,-0.44576,-2.5004,-4.908739,-0.23085,0.83278,-0.43926
-2.8195,-5.675729,-0.1791,0.89821,-2.7627,-5.522331,-0.18809,0.87441,-0.47066,-2.7075,-5.215535,-0.19683,0.85062,-0.46461,-2.6553,-5.368933,-0.20534,0.86252,-0.45844,-2.6016,-5.062137,-0.21396,0.85062,-0.45216,-2.551,-5.062137,-0.22247,0.83872,-0.44576
